//total_population estimated_relatedness lower_bound upper_bound relatedness
1100 0.83456 nan nan 0.83456
1122 0.834534 0.834495 0.834573 0.834566
1144 0.834542 0.834487 0.834596 0.834572
1166 0.834543 0.834477 0.834609 0.834577
1188 0.834562 0.834486 0.834638 0.834583
1210 0.834584 0.834501 0.834668 0.834588
1232 0.834552 0.834461 0.834643 0.834593
1254 0.834562 0.834465 0.834659 0.834597
1276 0.834547 0.834444 0.83465 0.834602
1298 0.834522 0.834413 0.83463 0.834606
1320 0.834542 0.834429 0.834655 0.83461
1342 0.834544 0.834427 0.834661 0.834615
1364 0.834563 0.834442 0.834684 0.834619
1386 0.834575 0.83445 0.8347 0.834622
1408 0.83461 0.834481 0.834739 0.834626
1430 0.8346 0.834468 0.834732 0.83463
1452 0.834609 0.834474 0.834744 0.834633
1474 0.834623 0.834484 0.834761 0.834637
1496 0.834632 0.83449 0.834773 0.83464
1518 0.834617 0.834473 0.834761 0.834643
1540 0.834644 0.834497 0.834791 0.834646
1562 0.834636 0.834486 0.834785 0.834649
1584 0.834643 0.834491 0.834795 0.834652
1606 0.834629 0.834475 0.834783 0.834655
1628 0.834647 0.834492 0.834803 0.834658
1650 0.834624 0.834466 0.834782 0.834661
1672 0.834611 0.834451 0.83477 0.834663
1694 0.834596 0.834434 0.834757 0.834666
1716 0.834581 0.834418 0.834744 0.834668
1738 0.834574 0.834409 0.834739 0.834671
1760 0.834567 0.8344 0.834734 0.834673
1782 0.83458 0.834411 0.834749 0.834675
1804 0.834573 0.834402 0.834744 0.834678
1826 0.834577 0.834405 0.83475 0.83468
1848 0.834585 0.834411 0.834759 0.834682
1870 0.83457 0.834395 0.834746 0.834684
1892 0.834575 0.834397 0.834753 0.834686
1914 0.834596 0.834417 0.834774 0.834688
1936 0.834603 0.834423 0.834783 0.83469
1958 0.834613 0.834432 0.834795 0.834692
1980 0.83461 0.834427 0.834792 0.834694
2002 0.834603 0.834419 0.834787 0.834696
2024 0.834604 0.834419 0.83479 0.834698
2046 0.834617 0.834431 0.834803 0.834699
2068 0.834616 0.834428 0.834803 0.834701
2090 0.83461 0.834421 0.834799 0.834703
2112 0.834605 0.834415 0.834795 0.834704
2134 0.834589 0.834398 0.834781 0.834706
2156 0.834576 0.834384 0.834768 0.834708
