//total_population estimated_relatedness lower_bound upper_bound relatedness
530 0.892999 0.892999 0.892999 0.892999
540 0.892946 0.892898 0.892994 0.893006
551 0.89294 0.892871 0.893009 0.893014
561 0.892925 0.892843 0.893007 0.893021
572 0.892921 0.892827 0.893016 0.893028
583 0.89294 0.892835 0.893045 0.893035
593 0.892934 0.892821 0.893047 0.893041
604 0.89293 0.892808 0.893053 0.893048
614 0.892923 0.892793 0.893053 0.893054
625 0.892934 0.892797 0.89307 0.89306
636 0.892945 0.892802 0.893088 0.893066
646 0.892931 0.892782 0.893079 0.893071
657 0.89293 0.892776 0.893084 0.893077
667 0.892956 0.892798 0.893114 0.893081
678 0.892942 0.892779 0.893105 0.893087
689 0.892936 0.892769 0.893103 0.893092
699 0.892936 0.892764 0.893107 0.893096
710 0.892974 0.892799 0.89315 0.893101
720 0.892987 0.892807 0.893166 0.893105
731 0.892977 0.892793 0.89316 0.89311
742 0.892973 0.892786 0.89316 0.893114
752 0.892975 0.892785 0.893165 0.893118
763 0.892934 0.89274 0.893127 0.893122
773 0.892961 0.892765 0.893157 0.893125
784 0.892984 0.892785 0.893182 0.893129
795 0.892963 0.892762 0.893165 0.893133
805 0.892995 0.892791 0.893199 0.893136
816 0.893001 0.892795 0.893207 0.89314
826 0.893009 0.892801 0.893218 0.893143
837 0.893035 0.892825 0.893246 0.893147
848 0.893046 0.892832 0.893259 0.89315
858 0.89304 0.892825 0.893255 0.893153
869 0.893034 0.892817 0.893251 0.893156
879 0.893045 0.892826 0.893264 0.893159
890 0.893082 0.892861 0.893303 0.893162
901 0.893074 0.892851 0.893297 0.893165
911 0.893091 0.892866 0.893316 0.893167
922 0.893087 0.892861 0.893314 0.89317
932 0.893085 0.892856 0.893313 0.893173
943 0.89311 0.89288 0.89334 0.893175
954 0.893101 0.892869 0.893332 0.893178
964 0.893118 0.892885 0.893351 0.89318
975 0.8931 0.892866 0.893335 0.893183
985 0.89311 0.892874 0.893346 0.893185
996 0.893102 0.892864 0.89334 0.893187
1007 0.893075 0.892835 0.893314 0.89319
1017 0.893088 0.892848 0.893329 0.893192
1028 0.893075 0.892834 0.893317 0.893194
1038 0.893068 0.892825 0.893311 0.893196
1049 0.893065 0.89282 0.893309 0.893198
1060 0.893059 0.892813 0.893306 0.8932
1070 0.89306 0.892813 0.893308 0.893202
1081 0.893081 0.892833 0.89333 0.893204
1091 0.893093 0.892844 0.893342 0.893206
1102 0.893109 0.892858 0.893359 0.893208
1113 0.893121 0.89287 0.893372 0.89321
1123 0.893121 0.892869 0.893373 0.893212
1134 0.893113 0.89286 0.893366 0.893213
1144 0.893102 0.892848 0.893356 0.893215
1155 0.89312 0.892865 0.893376 0.893217
1166 0.893129 0.892873 0.893386 0.893219
1176 0.893126 0.892868 0.893384 0.89322
1187 0.893111 0.892852 0.89337 0.893222
1197 0.893102 0.892842 0.893361 0.893223
1208 0.893077 0.892817 0.893338 0.893225
1219 0.893057 0.892796 0.893319 0.893227
1229 0.893058 0.892796 0.893319 0.893228
1240 0.893026 0.892763 0.893289 0.893229
1250 0.893021 0.892757 0.893285 0.893231
1261 0.893021 0.892757 0.893285 0.893232
1272 0.892995 0.892729 0.89326 0.893234
1282 0.893011 0.892744 0.893277 0.893235
1293 0.893017 0.89275 0.893285 0.893237
1303 0.893005 0.892737 0.893274 0.893238
1314 0.892992 0.892723 0.893261 0.893239
1325 0.892987 0.892717 0.893256 0.893241
1335 0.893 0.89273 0.89327 0.893242
1346 0.89299 0.892719 0.893261 0.893243
1356 0.89301 0.892738 0.893282 0.893244
1367 0.893018 0.892745 0.893291 0.893245
1378 0.89304 0.892767 0.893314 0.893247
1388 0.893025 0.892751 0.893299 0.893248
1399 0.893039 0.892765 0.893314 0.893249
1409 0.893052 0.892777 0.893327 0.89325
1420 0.893067 0.892792 0.893343 0.893251
1431 0.893076 0.892799 0.893352 0.893252
1441 0.893063 0.892786 0.893341 0.893254
1452 0.89306 0.892782 0.893337 0.893255
1462 0.893065 0.892787 0.893343 0.893256
1473 0.89307 0.892791 0.893348 0.893257
1484 0.893084 0.892806 0.893363 0.893258
1494 0.893097 0.892818 0.893377 0.893259
1505 0.893087 0.892807 0.893367 0.89326
1515 0.893077 0.892797 0.893358 0.893261
1526 0.893082 0.892801 0.893364 0.893262
1537 0.893103 0.892821 0.893385 0.893263
1547 0.893101 0.892819 0.893383 0.893264
1558 0.893101 0.892818 0.893384 0.893265
1568 0.893104 0.892821 0.893388 0.893266
1579 0.893118 0.892834 0.893402 0.893266
1590 0.893111 0.892826 0.893395 0.893267
1600 0.893098 0.892814 0.893383 0.893268
1611 0.893092 0.892807 0.893377 0.893269
1621 0.893084 0.892799 0.89337 0.89327
1632 0.893078 0.892792 0.893364 0.893271
1643 0.893078 0.892792 0.893365 0.893272
1653 0.893078 0.892791 0.893365 0.893273
1664 0.893083 0.892796 0.893371 0.893273
1674 0.893074 0.892786 0.893362 0.893274
1685 0.893083 0.892795 0.893371 0.893275
1696 0.893078 0.892789 0.893366 0.893276
1706 0.893087 0.892798 0.893376 0.893277
1717 0.893088 0.892799 0.893378 0.893277
1727 0.893094 0.892804 0.893383 0.893278
1738 0.893094 0.892805 0.893384 0.893279
1749 0.893093 0.892802 0.893383 0.89328
1759 0.893092 0.892801 0.893383 0.89328
1770 0.893092 0.892801 0.893383 0.893281
1780 0.893081 0.89279 0.893373 0.893282
1791 0.893073 0.892781 0.893365 0.893282
1802 0.893078 0.892786 0.89337 0.893283
1812 0.893078 0.892785 0.893371 0.893284
1823 0.893082 0.892789 0.893375 0.893285
1833 0.893081 0.892787 0.893374 0.893285
1844 0.893085 0.892791 0.893379 0.893286
1855 0.893084 0.89279 0.893378 0.893287
1865 0.893078 0.892784 0.893372 0.893287
1876 0.893082 0.892787 0.893376 0.893288
1886 0.893075 0.892781 0.893369 0.893288
1897 0.893079 0.892784 0.893374 0.893289
1908 0.893078 0.892783 0.893373 0.89329
1918 0.89308 0.892785 0.893376 0.89329
1929 0.893086 0.89279 0.893382 0.893291
1939 0.893093 0.892797 0.893389 0.893292
1950 0.893094 0.892798 0.893391 0.893292
1961 0.893089 0.892793 0.893386 0.893293
1971 0.893096 0.892799 0.893393 0.893293
1982 0.893087 0.89279 0.893385 0.893294
1992 0.893087 0.89279 0.893384 0.893294
2003 0.893092 0.892794 0.893389 0.893295
2014 0.893092 0.892795 0.89339 0.893296
2024 0.893095 0.892797 0.893393 0.893296
2035 0.893092 0.892793 0.89339 0.893297
2045 0.893094 0.892796 0.893393 0.893297
2056 0.893104 0.892806 0.893403 0.893298
2067 0.893107 0.892808 0.893406 0.893298
2077 0.893107 0.892808 0.893406 0.893299
2088 0.893092 0.892793 0.893392 0.893299
2098 0.893089 0.892789 0.893389 0.8933
2109 0.893091 0.89279 0.893391 0.8933
2120 0.893095 0.892795 0.893396 0.893301
2130 0.89308 0.892779 0.89338 0.893301
2141 0.893082 0.892781 0.893384 0.893302
2151 0.893088 0.892786 0.89339 0.893302
2162 0.89309 0.892788 0.893392 0.893303
2173 0.893083 0.89278 0.893385 0.893303
2183 0.893094 0.892791 0.893396 0.893304
2194 0.893103 0.8928 0.893406 0.893304
2204 0.893111 0.892807 0.893414 0.893305
2215 0.893109 0.892806 0.893413 0.893305
2226 0.893104 0.8928 0.893407 0.893306
2236 0.893101 0.892797 0.893405 0.893306
2247 0.893095 0.892791 0.893399 0.893307
2257 0.89309 0.892786 0.893395 0.893307
2268 0.89308 0.892775 0.893385 0.893308
2279 0.893082 0.892777 0.893387 0.893308
2289 0.893089 0.892784 0.893394 0.893308
2300 0.893096 0.892791 0.893402 0.893309
2310 0.893093 0.892787 0.893399 0.893309
2321 0.893093 0.892787 0.893399 0.89331
2332 0.893093 0.892787 0.8934 0.89331
2342 0.893092 0.892786 0.893399 0.89331
2353 0.893101 0.892795 0.893408 0.893311
2363 0.893098 0.892791 0.893405 0.893311
2374 0.893097 0.892789 0.893404 0.893312
2385 0.893098 0.892791 0.893405 0.893312
2395 0.893092 0.892785 0.8934 0.893313
2406 0.89309 0.892782 0.893397 0.893313
2416 0.893085 0.892777 0.893392 0.893313
2427 0.893076 0.892768 0.893384 0.893314
2438 0.893077 0.892769 0.893385 0.893314
2448 0.893072 0.892764 0.89338 0.893314
2459 0.893079 0.892771 0.893388 0.893315
2469 0.893083 0.892775 0.893392 0.893315
2480 0.893085 0.892776 0.893394 0.893316
2491 0.89309 0.892781 0.893399 0.893316
2501 0.893092 0.892783 0.893401 0.893316
2512 0.893078 0.892769 0.893388 0.893317
2522 0.893079 0.892769 0.893389 0.893317
2533 0.893083 0.892773 0.893393 0.893317
2544 0.893083 0.892773 0.893393 0.893318
2554 0.893079 0.892768 0.893389 0.893318
