//total_population estimated_relatedness lower_bound upper_bound relatedness
1040 0.925964 nan nan 0.925964
1060 0.925954 0.925924 0.925984 0.925967
1081 0.925952 0.92591 0.925994 0.92597
1102 0.925938 0.925886 0.925989 0.925972
1123 0.925949 0.92589 0.926008 0.925975
1144 0.925941 0.925876 0.926007 0.925977
1164 0.925946 0.925876 0.926017 0.925979
1185 0.925942 0.925867 0.926018 0.925982
1206 0.925958 0.925878 0.926038 0.925984
1227 0.92597 0.925886 0.926054 0.925986
1248 0.925975 0.925887 0.926063 0.925988
1268 0.925976 0.925884 0.926068 0.92599
1289 0.925973 0.925877 0.926068 0.925992
1310 0.925983 0.925885 0.926081 0.925994
1331 0.925977 0.925875 0.926078 0.925995
1352 0.925984 0.92588 0.926088 0.925997
1372 0.925983 0.925876 0.92609 0.925999
1393 0.925997 0.925888 0.926106 0.926
1414 0.926003 0.925892 0.926114 0.926002
1435 0.925997 0.925884 0.926111 0.926003
1456 0.926012 0.925896 0.926127 0.926005
1476 0.926027 0.92591 0.926144 0.926006
1497 0.926021 0.925903 0.92614 0.926008
1518 0.926036 0.925916 0.926156 0.926009
1539 0.926028 0.925906 0.92615 0.92601
1560 0.926023 0.925899 0.926147 0.926012
1580 0.926028 0.925903 0.926154 0.926013
1601 0.926017 0.92589 0.926144 0.926014
1622 0.926027 0.925899 0.926156 0.926015
1643 0.926025 0.925895 0.926156 0.926017
1664 0.926025 0.925893 0.926156 0.926018
1684 0.926048 0.925915 0.926181 0.926019
1705 0.926061 0.925927 0.926195 0.92602
1726 0.926047 0.925912 0.926183 0.926021
1747 0.92606 0.925924 0.926196 0.926022
1768 0.926051 0.925913 0.926188 0.926023
1788 0.926062 0.925923 0.9262 0.926024
1809 0.926067 0.925928 0.926207 0.926025
1830 0.926068 0.925927 0.926209 0.926026
1851 0.926063 0.925921 0.926205 0.926027
1872 0.926058 0.925915 0.926201 0.926028
1892 0.926044 0.9259 0.926188 0.926028
1913 0.926047 0.925902 0.926192 0.926029
1934 0.926055 0.925909 0.9262 0.92603
1955 0.926062 0.925916 0.926209 0.926031
1976 0.926081 0.925933 0.926229 0.926032
1996 0.926086 0.925938 0.926235 0.926032
2017 0.926101 0.925952 0.92625 0.926033
2038 0.926107 0.925957 0.926257 0.926034
2059 0.926115 0.925964 0.926266 0.926035
2080 0.92613 0.925978 0.926281 0.926035
2100 0.926133 0.925981 0.926285 0.926036
2121 0.926151 0.925998 0.926303 0.926037
2142 0.926156 0.926003 0.92631 0.926038
2163 0.926152 0.925998 0.926306 0.926038
2184 0.926146 0.925992 0.926301 0.926039
2204 0.926154 0.925999 0.926309 0.926039
2225 0.926158 0.926003 0.926314 0.92604
2246 0.926162 0.926005 0.926318 0.926041
2267 0.926157 0.926001 0.926314 0.926041
2288 0.92617 0.926013 0.926327 0.926042
2308 0.926167 0.926009 0.926325 0.926042
2329 0.92617 0.926011 0.926329 0.926043
2350 0.926176 0.926017 0.926336 0.926044
2371 0.926168 0.926008 0.926327 0.926044
2392 0.92617 0.92601 0.92633 0.926045
2412 0.926174 0.926013 0.926335 0.926045
2433 0.926171 0.92601 0.926333 0.926046
2454 0.926189 0.926027 0.926351 0.926046
2475 0.926183 0.92602 0.926346 0.926047
2496 0.92617 0.926007 0.926333 0.926047
2516 0.926169 0.926006 0.926333 0.926048
2537 0.926164 0.926 0.926328 0.926048
2558 0.926166 0.926001 0.926331 0.926049
2579 0.926161 0.925996 0.926326 0.926049
2600 0.926162 0.925997 0.926327 0.92605
2620 0.92615 0.925984 0.926316 0.92605
2641 0.926136 0.92597 0.926302 0.926051
2662 0.92613 0.925963 0.926297 0.926051
2683 0.92614 0.925973 0.926307 0.926051
2704 0.926145 0.925978 0.926313 0.926052
2724 0.926152 0.925984 0.92632 0.926052
2745 0.926161 0.925993 0.926329 0.926053
2766 0.926174 0.926006 0.926342 0.926053
2787 0.926167 0.925998 0.926335 0.926054
2808 0.926169 0.926001 0.926338 0.926054
2828 0.926169 0.926 0.926338 0.926054
2849 0.926173 0.926004 0.926342 0.926055
2870 0.926172 0.926002 0.926342 0.926055
2891 0.926182 0.926012 0.926352 0.926055
2912 0.926176 0.926005 0.926346 0.926056
2932 0.926188 0.926017 0.926359 0.926056
2953 0.926189 0.926017 0.92636 0.926056
2974 0.926182 0.926011 0.926354 0.926057
2995 0.926183 0.926011 0.926355 0.926057
3016 0.926181 0.926008 0.926353 0.926058
3036 0.926182 0.92601 0.926355 0.926058
3057 0.926183 0.92601 0.926356 0.926058
3078 0.926171 0.925998 0.926344 0.926059
3099 0.926181 0.926008 0.926355 0.926059
3120 0.926185 0.926011 0.926359 0.926059
3140 0.926191 0.926017 0.926365 0.926059
3161 0.926187 0.926012 0.926361 0.92606
3182 0.926187 0.926012 0.926362 0.92606
3203 0.926186 0.926011 0.926362 0.92606
3224 0.926187 0.926011 0.926362 0.926061
3244 0.926177 0.926001 0.926353 0.926061
