//total_population estimated_relatedness lower_bound upper_bound relatedness
520 0.925893 0.925893 0.925893 0.925893
530 0.925916 0.925874 0.925957 0.925898
540 0.925876 0.925818 0.925935 0.925904
551 0.9259 0.925828 0.925972 0.925909
561 0.925897 0.925815 0.925979 0.925914
572 0.925918 0.925827 0.926009 0.925919
582 0.925905 0.925806 0.926005 0.925923
592 0.925898 0.925792 0.926004 0.925928
603 0.925904 0.925791 0.926018 0.925932
613 0.925919 0.9258 0.926038 0.925936
624 0.925894 0.92577 0.926019 0.92594
634 0.925894 0.925765 0.926023 0.925944
644 0.925899 0.925765 0.926032 0.925948
655 0.925912 0.925774 0.92605 0.925952
665 0.925885 0.925742 0.926028 0.925955
676 0.925865 0.925718 0.926012 0.925959
686 0.92586 0.925709 0.926011 0.925962
696 0.925869 0.925715 0.926023 0.925965
707 0.925865 0.925708 0.926022 0.925968
717 0.925887 0.925727 0.926047 0.925971
728 0.925882 0.925719 0.926046 0.925974
738 0.925878 0.925711 0.926044 0.925977
748 0.925883 0.925714 0.926051 0.92598
759 0.925902 0.92573 0.926073 0.925983
769 0.925888 0.925714 0.926062 0.925985
780 0.925906 0.92573 0.926082 0.925988
790 0.925897 0.925719 0.926076 0.92599
800 0.925891 0.925711 0.926071 0.925993
811 0.925877 0.925695 0.926059 0.925995
821 0.925883 0.925699 0.926067 0.925997
832 0.925885 0.925698 0.926071 0.926
842 0.925887 0.925699 0.926075 0.926002
852 0.925887 0.925697 0.926078 0.926004
863 0.925882 0.92569 0.926075 0.926006
873 0.925869 0.925676 0.926063 0.926008
884 0.925855 0.92566 0.926051 0.92601
894 0.925851 0.925654 0.926048 0.926012
904 0.925858 0.92566 0.926057 0.926014
915 0.925853 0.925653 0.926053 0.926016
925 0.925875 0.925673 0.926076 0.926018
936 0.925876 0.925673 0.926079 0.92602
946 0.925865 0.925662 0.926069 0.926021
956 0.925848 0.925643 0.926053 0.926023
967 0.925835 0.925628 0.926041 0.926025
977 0.925846 0.925638 0.926054 0.926026
988 0.925841 0.925632 0.92605 0.926028
998 0.925817 0.925607 0.926027 0.926029
1008 0.925802 0.92559 0.926013 0.926031
1019 0.925808 0.925595 0.926021 0.926032
1029 0.92581 0.925596 0.926024 0.926034
1040 0.925823 0.925607 0.926038 0.926035
1050 0.925831 0.925615 0.926048 0.926037
1060 0.925835 0.925617 0.926052 0.926038
1071 0.925833 0.925614 0.926052 0.926039
1081 0.925834 0.925614 0.926054 0.926041
1092 0.925814 0.925593 0.926035 0.926042
1102 0.925813 0.925591 0.926035 0.926043
1112 0.925824 0.925601 0.926047 0.926045
1123 0.925815 0.925592 0.926039 0.926046
1133 0.925832 0.925607 0.926057 0.926047
1144 0.925827 0.925601 0.926054 0.926048
1154 0.925818 0.925592 0.926045 0.926049
1164 0.925808 0.92558 0.926036 0.926051
1175 0.925816 0.925588 0.926045 0.926052
1185 0.92582 0.925591 0.926049 0.926053
1196 0.925802 0.925572 0.926032 0.926054
1206 0.925811 0.92558 0.926041 0.926055
1216 0.925808 0.925577 0.926039 0.926056
1227 0.9258 0.925568 0.926032 0.926057
1237 0.925811 0.925578 0.926043 0.926058
1248 0.925798 0.925564 0.926031 0.926059
1258 0.925804 0.92557 0.926037 0.92606
1268 0.925806 0.925571 0.926041 0.926061
1279 0.925788 0.925553 0.926024 0.926062
1289 0.925785 0.925548 0.926021 0.926063
1300 0.925793 0.925556 0.92603 0.926064
1310 0.925791 0.925554 0.926029 0.926065
1320 0.925793 0.925555 0.926031 0.926066
1331 0.925792 0.925553 0.92603 0.926066
1341 0.9258 0.925561 0.926039 0.926067
1352 0.925805 0.925566 0.926045 0.926068
1362 0.925798 0.925558 0.926039 0.926069
1372 0.925797 0.925556 0.926037 0.92607
1383 0.925799 0.925558 0.92604 0.926071
1393 0.925783 0.925542 0.926025 0.926071
1404 0.925782 0.925539 0.926024 0.926072
1414 0.925787 0.925545 0.92603 0.926073
1424 0.925793 0.92555 0.926037 0.926074
1435 0.92579 0.925546 0.926034 0.926075
1445 0.925795 0.925551 0.926039 0.926075
1456 0.925796 0.925552 0.926041 0.926076
1466 0.925796 0.925551 0.926041 0.926077
1476 0.925803 0.925557 0.926048 0.926077
1487 0.925804 0.925558 0.92605 0.926078
1497 0.925806 0.92556 0.926053 0.926079
1508 0.925812 0.925565 0.926059 0.926079
1518 0.925828 0.92558 0.926075 0.92608
1528 0.925841 0.925594 0.926089 0.926081
1539 0.925848 0.9256 0.926096 0.926081
1549 0.925851 0.925603 0.9261 0.926082
1560 0.925853 0.925604 0.926101 0.926083
1570 0.925851 0.925602 0.9261 0.926083
1580 0.92585 0.925601 0.926099 0.926084
1591 0.925841 0.925592 0.926091 0.926085
1601 0.925843 0.925593 0.926093 0.926085
1612 0.925844 0.925593 0.926094 0.926086
1622 0.925851 0.925601 0.926102 0.926086
1632 0.925846 0.925595 0.926096 0.926087
1643 0.925855 0.925603 0.926106 0.926088
1653 0.925862 0.925611 0.926114 0.926088
1664 0.925849 0.925597 0.926101 0.926089
1674 0.92584 0.925588 0.926093 0.926089
1684 0.925854 0.925602 0.926107 0.92609
1695 0.92585 0.925597 0.926102 0.92609
1705 0.925856 0.925603 0.926109 0.926091
1716 0.925854 0.925601 0.926108 0.926091
1726 0.925853 0.925599 0.926106 0.926092
1736 0.925868 0.925613 0.926122 0.926092
1747 0.925876 0.925622 0.92613 0.926093
1757 0.92588 0.925626 0.926135 0.926093
1768 0.925879 0.925624 0.926134 0.926094
1778 0.925888 0.925633 0.926143 0.926094
1788 0.925889 0.925634 0.926144 0.926095
1799 0.925887 0.925632 0.926142 0.926095
1809 0.925885 0.925629 0.92614 0.926096
1820 0.925881 0.925625 0.926137 0.926096
