//total_population estimated_relatedness lower_bound upper_bound relatedness
220 0.833956 nan nan 0.833956
224 0.833907 0.833824 0.83399 0.833983
228 0.833914 0.833798 0.834031 0.834009
233 0.833922 0.833776 0.834068 0.83404
237 0.833965 0.8338 0.834129 0.834064
242 0.833897 0.833711 0.834084 0.834093
246 0.833964 0.833763 0.834166 0.834115
250 0.83403 0.833815 0.834244 0.834137
255 0.834102 0.833872 0.834332 0.834163
259 0.834071 0.83383 0.834312 0.834183
264 0.83405 0.833796 0.834304 0.834207
268 0.834057 0.833792 0.834321 0.834226
272 0.834056 0.833782 0.83433 0.834244
277 0.833976 0.833693 0.83426 0.834266
281 0.834019 0.833727 0.834311 0.834283
286 0.834026 0.833725 0.834327 0.834304
290 0.834023 0.833715 0.834332 0.83432
294 0.834077 0.833763 0.834391 0.834336
299 0.834059 0.833736 0.834381 0.834354
303 0.834086 0.833758 0.834415 0.834369
308 0.83411 0.833775 0.834445 0.834387
312 0.834124 0.833784 0.834465 0.834401
316 0.834128 0.833783 0.834473 0.834414
321 0.834144 0.833792 0.834495 0.83443
325 0.834202 0.833847 0.834557 0.834443
330 0.83419 0.833829 0.834551 0.834458
334 0.834217 0.833852 0.834581 0.83447
338 0.834211 0.833842 0.83458 0.834482
343 0.834239 0.833865 0.834613 0.834496
347 0.834202 0.833825 0.83458 0.834508
352 0.83426 0.833877 0.834642 0.834521
356 0.834273 0.833887 0.834658 0.834532
360 0.834285 0.833896 0.834674 0.834542
365 0.834312 0.833919 0.834705 0.834555
369 0.834324 0.833929 0.83472 0.834564
374 0.834341 0.833941 0.83474 0.834576
378 0.834338 0.833935 0.834741 0.834586
382 0.83428 0.833874 0.834686 0.834595
387 0.834314 0.833906 0.834723 0.834606
391 0.834324 0.833912 0.834736 0.834615
396 0.834318 0.833903 0.834733 0.834626
400 0.834337 0.833919 0.834755 0.834634
404 0.834344 0.833924 0.834764 0.834642
409 0.834356 0.833932 0.834779 0.834652
413 0.834377 0.833951 0.834803 0.83466
418 0.83437 0.833942 0.834799 0.834669
422 0.834415 0.833984 0.834845 0.834677
426 0.83443 0.833997 0.834864 0.834684
431 0.8344 0.833964 0.834836 0.834693
435 0.834364 0.833926 0.834803 0.8347
440 0.834314 0.833871 0.834756 0.834709
444 0.83435 0.833906 0.834794 0.834716
448 0.834367 0.83392 0.834813 0.834722
453 0.834382 0.833933 0.834832 0.834731
457 0.834412 0.833961 0.834863 0.834737
462 0.834418 0.833966 0.834871 0.834745
466 0.834409 0.833955 0.834863 0.834751
470 0.834437 0.833981 0.834893 0.834757
475 0.834453 0.833995 0.834911 0.834764
479 0.834447 0.833989 0.834906 0.83477
484 0.834463 0.834002 0.834924 0.834777
488 0.834474 0.834011 0.834936 0.834783
492 0.834482 0.834018 0.834946 0.834788
497 0.834496 0.834031 0.834961 0.834795
501 0.834518 0.834052 0.834985 0.8348
506 0.834545 0.834077 0.835013 0.834807
510 0.834545 0.834075 0.835014 0.834812
514 0.834542 0.834071 0.835013 0.834817
519 0.834589 0.834117 0.835061 0.834823
523 0.834595 0.834122 0.835068 0.834828
528 0.834591 0.834117 0.835065 0.834834
532 0.83459 0.834116 0.835065 0.834839
536 0.834605 0.834129 0.835081 0.834844
541 0.834605 0.834128 0.835083 0.834849
545 0.834599 0.834121 0.835078 0.834854
550 0.834557 0.834077 0.835037 0.834859
554 0.834579 0.834099 0.835059 0.834864
