//total_population estimated_relatedness lower_bound upper_bound relatedness
50 0.673469 nan nan 0.673469
51 0.673933 0.673751 0.674114 0.673725
52 0.673928 0.673669 0.674187 0.673972
53 0.674221 0.673907 0.674534 0.674208
54 0.674355 0.673994 0.674716 0.674436
55 0.674566 0.674166 0.674967 0.674655
56 0.674728 0.674295 0.675162 0.674866
57 0.674907 0.674445 0.675369 0.67507
58 0.675084 0.674595 0.675574 0.675267
59 0.675144 0.674629 0.67566 0.675456
60 0.675313 0.674772 0.675853 0.67564
61 0.675527 0.674968 0.676087 0.675817
62 0.675765 0.675187 0.676343 0.675988
63 0.675924 0.675327 0.67652 0.676154
64 0.676071 0.675458 0.676684 0.676315
65 0.676212 0.675583 0.676842 0.676471
66 0.6764 0.675757 0.677044 0.676621
67 0.676447 0.675789 0.677106 0.676768
68 0.67657 0.675895 0.677245 0.67691
69 0.67662 0.675934 0.677306 0.677047
70 0.67661 0.675912 0.677307 0.677181
71 0.676753 0.676044 0.677462 0.677311
72 0.676897 0.676176 0.677618 0.677437
73 0.676919 0.676188 0.67765 0.67756
74 0.677061 0.676321 0.677801 0.677679
75 0.677167 0.676418 0.677916 0.677795
76 0.677459 0.676702 0.678215 0.677908
77 0.677593 0.676826 0.67836 0.678019
78 0.677731 0.676953 0.678508 0.678126
79 0.677873 0.677086 0.678659 0.67823
80 0.677995 0.6772 0.67879 0.678332
81 0.678121 0.677318 0.678923 0.678431
82 0.678285 0.677475 0.679096 0.678528
83 0.678315 0.677496 0.679133 0.678623
84 0.678432 0.677606 0.679257 0.678715
85 0.678614 0.677781 0.679447 0.678805
86 0.678703 0.677865 0.67954 0.678893
87 0.678775 0.67793 0.67962 0.678979
88 0.678851 0.677998 0.679703 0.679062
89 0.679001 0.678142 0.67986 0.679144
90 0.679051 0.678189 0.679913 0.679224
91 0.679166 0.678298 0.680034 0.679303
92 0.679267 0.678392 0.680143 0.679379
93 0.679308 0.678427 0.680189 0.679454
94 0.679325 0.678438 0.680212 0.679528
95 0.679418 0.678524 0.680312 0.679599
96 0.679454 0.678555 0.680354 0.67967
97 0.67954 0.678637 0.680444 0.679739
98 0.679512 0.678604 0.68042 0.679806
99 0.679572 0.678659 0.680486 0.679872
100 0.679624 0.678707 0.680542 0.679937
101 0.679665 0.678744 0.680586 0.68
102 0.67969 0.678765 0.680615 0.680062
103 0.679748 0.678818 0.680677 0.680123
104 0.679801 0.678869 0.680734 0.680183
105 0.679903 0.678966 0.680841 0.680241
106 0.680025 0.679085 0.680966 0.680299
107 0.68012 0.679175 0.681064 0.680355
108 0.68015 0.679202 0.681098 0.68041
109 0.680111 0.67916 0.681062 0.680465
110 0.680122 0.679169 0.681076 0.680518
111 0.680177 0.67922 0.681134 0.68057
112 0.68025 0.679289 0.68121 0.680622
113 0.680318 0.679355 0.681281 0.680672
114 0.680458 0.679492 0.681424 0.680722
115 0.680456 0.679488 0.681424 0.680771
116 0.68055 0.679577 0.681522 0.680818
117 0.680644 0.679669 0.68162 0.680865
118 0.680743 0.679765 0.681721 0.680912
119 0.680855 0.679874 0.681836 0.680957
120 0.680931 0.679946 0.681915 0.681002
121 0.681004 0.680017 0.681991 0.681046
122 0.681048 0.680059 0.682037 0.681089
123 0.681083 0.680092 0.682074 0.681131
124 0.681132 0.68014 0.682125 0.681173
125 0.681216 0.680221 0.682211 0.681214
126 0.68134 0.680342 0.682338 0.681255
127 0.681279 0.680279 0.682278 0.681295
128 0.681339 0.680337 0.682341 0.681334
129 0.68142 0.680415 0.682426 0.681373
130 0.681468 0.680461 0.682475 0.681411
131 0.681492 0.680482 0.682501 0.681448
132 0.68151 0.680498 0.682522 0.681485
133 0.681514 0.6805 0.682528 0.681521
134 0.681562 0.680546 0.682577 0.681557
135 0.681599 0.680582 0.682616 0.681592
136 0.681639 0.680621 0.682658 0.681627
137 0.681711 0.680691 0.682731 0.681661
138 0.681678 0.680656 0.682699 0.681695
139 0.681739 0.680715 0.682763 0.681728
140 0.681707 0.68068 0.682734 0.68176
141 0.681696 0.680666 0.682725 0.681793
142 0.681695 0.680664 0.682726 0.681825
143 0.681771 0.680739 0.682804 0.681856
144 0.68179 0.680755 0.682824 0.681887
145 0.681777 0.68074 0.682814 0.681917
146 0.681782 0.680743 0.682821 0.681947
147 0.681877 0.680836 0.682917 0.681977
148 0.681951 0.680909 0.682993 0.682006
149 0.681975 0.680932 0.683018 0.682035
150 0.682037 0.680993 0.683082 0.682063
151 0.682107 0.68106 0.683154 0.682092
152 0.682115 0.681067 0.683163 0.682119
153 0.682104 0.681054 0.683153 0.682147
154 0.682157 0.681106 0.683208 0.682174
155 0.682164 0.681113 0.683216 0.6822
156 0.682163 0.68111 0.683216 0.682226
157 0.682166 0.681111 0.683221 0.682252
158 0.682128 0.681072 0.683185 0.682278
159 0.682189 0.681131 0.683247 0.682303
160 0.6822 0.68114 0.68326 0.682328
161 0.68222 0.681159 0.683281 0.682353
162 0.682289 0.681226 0.683351 0.682377
163 0.682366 0.681302 0.683431 0.682401
164 0.68241 0.681344 0.683476 0.682425
165 0.682487 0.681421 0.683554 0.682449
166 0.682497 0.68143 0.683565 0.682472
167 0.682489 0.681421 0.683558 0.682495
168 0.682488 0.681418 0.683559 0.682517
169 0.682503 0.681431 0.683576 0.68254
170 0.682523 0.68145 0.683597 0.682562
171 0.682539 0.681465 0.683613 0.682584
172 0.682544 0.681469 0.683619 0.682605
173 0.682557 0.68148 0.683634 0.682627
174 0.682603 0.681525 0.68368 0.682648
175 0.682616 0.681537 0.683695 0.682668
176 0.682617 0.681536 0.683697 0.682689
177 0.682656 0.681575 0.683737 0.682709
178 0.68266 0.681579 0.68374 0.68273
179 0.682721 0.681639 0.683804 0.68275
180 0.68276 0.681676 0.683844 0.682769
181 0.682801 0.681716 0.683887 0.682789
182 0.682789 0.681704 0.683874 0.682808
183 0.682788 0.681701 0.683876 0.682827
184 0.682752 0.681664 0.68384 0.682846
185 0.682793 0.681704 0.683883 0.682864
186 0.682795 0.681704 0.683886 0.682883
187 0.682837 0.681745 0.683929 0.682901
188 0.682807 0.681715 0.6839 0.682919
189 0.682813 0.68172 0.683906 0.682937
190 0.682784 0.68169 0.683877 0.682955
191 0.682794 0.681699 0.683889 0.682972
192 0.68281 0.681714 0.683906 0.682989
193 0.682809 0.681711 0.683908 0.683007
194 0.68283 0.681731 0.68393 0.683023
195 0.682868 0.681767 0.683968 0.68304
196 0.682877 0.681775 0.683978 0.683057
197 0.682916 0.681814 0.684019 0.683073
198 0.682917 0.681815 0.68402 0.683089
199 0.682923 0.68182 0.684026 0.683106
200 0.682952 0.681847 0.684057 0.683121
201 0.683004 0.681898 0.684109 0.683137
202 0.683038 0.681931 0.684144 0.683153
203 0.683096 0.681989 0.684203 0.683168
204 0.683092 0.681985 0.684199 0.683184
205 0.683125 0.682017 0.684233 0.683199
206 0.683125 0.682017 0.684234 0.683214
207 0.68315 0.682041 0.684258 0.683229
208 0.683155 0.682046 0.684264 0.683243
209 0.683108 0.681997 0.684218 0.683258
210 0.683098 0.681987 0.684208 0.683272
211 0.683155 0.682044 0.684267 0.683287
212 0.683192 0.68208 0.684304 0.683301
213 0.683244 0.682132 0.684356 0.683315
214 0.683268 0.682155 0.684381 0.683329
215 0.683277 0.682163 0.684391 0.683342
216 0.68326 0.682146 0.684375 0.683356
217 0.683269 0.682153 0.684384 0.68337
218 0.683269 0.682153 0.684386 0.683383
219 0.683283 0.682165 0.684401 0.683396
220 0.683234 0.682115 0.684352 0.683409
221 0.68325 0.68213 0.684369 0.683422
222 0.683266 0.682146 0.684385 0.683435
223 0.683265 0.682145 0.684385 0.683448
224 0.683297 0.682176 0.684419 0.683461
225 0.68331 0.682188 0.684432 0.683473
226 0.683331 0.682209 0.684454 0.683486
227 0.683345 0.682222 0.684469 0.683498
228 0.683359 0.682235 0.684483 0.68351
229 0.683364 0.682239 0.684489 0.683523
230 0.683363 0.682238 0.684488 0.683535
231 0.683392 0.682266 0.684518 0.683546
232 0.683394 0.682267 0.684521 0.683558
233 0.683397 0.682269 0.684525 0.68357
234 0.683424 0.682295 0.684553 0.683582
235 0.683424 0.682294 0.684554 0.683593
236 0.683434 0.682304 0.684565 0.683605
237 0.683456 0.682325 0.684586 0.683616
238 0.683461 0.68233 0.684592 0.683627
239 0.683484 0.682352 0.684616 0.683638
240 0.683477 0.682344 0.68461 0.683649
241 0.683484 0.682351 0.684617 0.68366
242 0.683481 0.682347 0.684615 0.683671
243 0.683501 0.682367 0.684635 0.683682
244 0.683548 0.682413 0.684683 0.683692
245 0.683537 0.682401 0.684672 0.683703
246 0.683561 0.682425 0.684697 0.683713
247 0.683577 0.682441 0.684714 0.683724
248 0.683622 0.682485 0.684759 0.683734
249 0.683668 0.68253 0.684806 0.683744
250 0.683695 0.682556 0.684833 0.683755
251 0.683721 0.682582 0.68486 0.683765
252 0.683709 0.682569 0.684849 0.683775
253 0.683738 0.682598 0.684878 0.683785
254 0.68373 0.682589 0.684871 0.683794
255 0.683759 0.682618 0.6849 0.683804
256 0.683801 0.682659 0.684944 0.683814
257 0.68382 0.682677 0.684963 0.683824
258 0.68383 0.682686 0.684973 0.683833
259 0.683864 0.68272 0.685007 0.683843
260 0.683918 0.682774 0.685062 0.683852
261 0.683931 0.682787 0.685076 0.683861
262 0.68395 0.682806 0.685095 0.68387
263 0.683958 0.682813 0.685104 0.68388
264 0.683964 0.682818 0.68511 0.683889
265 0.683975 0.682829 0.685122 0.683898
266 0.683976 0.682829 0.685123 0.683907
267 0.683978 0.682831 0.685126 0.683916
268 0.684007 0.682859 0.685154 0.683925
269 0.684012 0.682864 0.68516 0.683933
270 0.684024 0.682876 0.685172 0.683942
271 0.684032 0.682883 0.685181 0.683951
272 0.684041 0.682892 0.685191 0.683959
273 0.684054 0.682904 0.685204 0.683968
274 0.684071 0.68292 0.685221 0.683976
275 0.684072 0.682922 0.685223 0.683985
276 0.684044 0.682893 0.685195 0.683993
277 0.684058 0.682907 0.685209 0.684001
278 0.684077 0.682926 0.685228 0.684009
279 0.684094 0.682943 0.685246 0.684017
280 0.684079 0.682928 0.685231 0.684026
281 0.684078 0.682927 0.685229 0.684034
282 0.684107 0.682956 0.685259 0.684042
283 0.684112 0.68296 0.685264 0.68405
284 0.684125 0.682973 0.685277 0.684057
285 0.684126 0.682974 0.685279 0.684065
286 0.684119 0.682965 0.685272 0.684073
287 0.684099 0.682945 0.685253 0.684081
288 0.684108 0.682954 0.685262 0.684088
289 0.684107 0.682952 0.685262 0.684096
290 0.684097 0.682941 0.685252 0.684103
291 0.684105 0.682949 0.685261 0.684111
292 0.684106 0.682951 0.685262 0.684118
293 0.684121 0.682965 0.685278 0.684126
294 0.684116 0.682959 0.685272 0.684133
295 0.684093 0.682937 0.68525 0.68414
296 0.684101 0.682944 0.685258 0.684148
297 0.684137 0.682979 0.685295 0.684155
298 0.684115 0.682958 0.685273 0.684162
299 0.684116 0.682958 0.685275 0.684169
300 0.684113 0.682954 0.685272 0.684176
301 0.684133 0.682974 0.685292 0.684183
302 0.684136 0.682977 0.685295 0.68419
303 0.684146 0.682986 0.685305 0.684197
304 0.684183 0.683023 0.685343 0.684204
305 0.684188 0.683027 0.685349 0.684211
306 0.684211 0.68305 0.685373 0.684217
307 0.684215 0.683053 0.685377 0.684224
308 0.684223 0.68306 0.685385 0.684231
309 0.684215 0.683052 0.685378 0.684237
310 0.684219 0.683055 0.685382 0.684244
311 0.684241 0.683078 0.685405 0.68425
312 0.684252 0.683088 0.685416 0.684257
313 0.68428 0.683115 0.685444 0.684263
314 0.684295 0.68313 0.68546 0.68427
315 0.684306 0.68314 0.685472 0.684276
316 0.684291 0.683126 0.685457 0.684283
317 0.684315 0.683149 0.685481 0.684289
318 0.684355 0.683188 0.685521 0.684295
319 0.68436 0.683193 0.685527 0.684301
320 0.684384 0.683217 0.685551 0.684308
321 0.684399 0.683232 0.685566 0.684314
322 0.684391 0.683223 0.685558 0.68432
323 0.684392 0.683224 0.685559 0.684326
324 0.684388 0.68322 0.685555 0.684332
325 0.68439 0.683223 0.685557 0.684338
326 0.684376 0.683208 0.685543 0.684344
327 0.684403 0.683235 0.685571 0.68435
328 0.684416 0.683247 0.685584 0.684356
329 0.684405 0.683236 0.685574 0.684362
330 0.684408 0.683238 0.685577 0.684367
331 0.684397 0.683228 0.685566 0.684373
332 0.684396 0.683227 0.685566 0.684379
333 0.684403 0.683233 0.685573 0.684385
334 0.684417 0.683246 0.685587 0.68439
335 0.684433 0.683262 0.685604 0.684396
336 0.684461 0.68329 0.685632 0.684402
337 0.684467 0.683296 0.685638 0.684407
338 0.684471 0.683299 0.685642 0.684413
339 0.684471 0.683299 0.685642 0.684418
340 0.684468 0.683296 0.68564 0.684424
341 0.684477 0.683305 0.68565 0.684429
342 0.684485 0.683312 0.685658 0.684434
343 0.684504 0.683331 0.685678 0.68444
344 0.684522 0.683348 0.685696 0.684445
345 0.684531 0.683357 0.685705 0.684451
346 0.684527 0.683353 0.685701 0.684456
347 0.684508 0.683334 0.685683 0.684461
348 0.684495 0.683321 0.68567 0.684466
349 0.684485 0.68331 0.68566 0.684471
350 0.684476 0.683301 0.685651 0.684477
351 0.684499 0.683323 0.685674 0.684482
352 0.6845 0.683324 0.685675 0.684487
353 0.684511 0.683335 0.685687 0.684492
354 0.684506 0.683329 0.685682 0.684497
355 0.684473 0.683296 0.68565 0.684502
356 0.68448 0.683303 0.685657 0.684507
357 0.684479 0.683302 0.685656 0.684512
358 0.684477 0.683299 0.685654 0.684517
359 0.684476 0.683298 0.685653 0.684522
360 0.684463 0.683286 0.685641 0.684527
361 0.68447 0.683292 0.685648 0.684532
362 0.684486 0.683308 0.685664 0.684536
363 0.684497 0.683318 0.685675 0.684541
364 0.684504 0.683325 0.685683 0.684546
365 0.684511 0.683332 0.68569 0.684551
366 0.684523 0.683344 0.685702 0.684555
367 0.684523 0.683344 0.685702 0.68456
368 0.684521 0.683341 0.6857 0.684565
369 0.684521 0.683342 0.6857 0.684569
370 0.68452 0.683341 0.6857 0.684574
371 0.68453 0.68335 0.685709 0.684579
372 0.684533 0.683353 0.685713 0.684583
373 0.684542 0.683362 0.685722 0.684588
374 0.684545 0.683365 0.685725 0.684592
375 0.684551 0.683371 0.685731 0.684597
376 0.684552 0.683372 0.685733 0.684601
377 0.68454 0.683359 0.68572 0.684606
378 0.684547 0.683366 0.685728 0.68461
379 0.684559 0.683377 0.68574 0.684615
380 0.684547 0.683364 0.685729 0.684619
381 0.684569 0.683387 0.685751 0.684623
382 0.684572 0.683389 0.685755 0.684628
383 0.684574 0.683391 0.685757 0.684632
384 0.6846 0.683417 0.685783 0.684636
385 0.684595 0.683411 0.685778 0.684641
386 0.684597 0.683414 0.685781 0.684645
387 0.684581 0.683398 0.685765 0.684649
388 0.684588 0.683405 0.685772 0.684653
389 0.684594 0.68341 0.685777 0.684657
390 0.684602 0.683418 0.685786 0.684662
391 0.684602 0.683417 0.685786 0.684666
392 0.684615 0.68343 0.685799 0.68467
393 0.684612 0.683428 0.685797 0.684674
394 0.684603 0.683419 0.685788 0.684678
395 0.684604 0.683419 0.685789 0.684682
396 0.684594 0.683409 0.685778 0.684686
397 0.684596 0.683411 0.68578 0.68469
398 0.684616 0.683431 0.685801 0.684694
399 0.684611 0.683425 0.685796 0.684698
400 0.684632 0.683447 0.685818 0.684702
401 0.684642 0.683456 0.685828 0.684706
402 0.684653 0.683467 0.685839 0.68471
403 0.684659 0.683473 0.685845 0.684714
404 0.68466 0.683474 0.685846 0.684718
405 0.68465 0.683464 0.685837 0.684721
406 0.684662 0.683475 0.685848 0.684725
407 0.684667 0.683481 0.685854 0.684729
408 0.684663 0.683476 0.685849 0.684733
409 0.684648 0.683461 0.685835 0.684737
410 0.684656 0.683469 0.685843 0.68474
411 0.684649 0.683462 0.685837 0.684744
412 0.684631 0.683443 0.685818 0.684748
413 0.684646 0.683458 0.685834 0.684752
414 0.684659 0.683471 0.685847 0.684755
415 0.684669 0.683481 0.685858 0.684759
416 0.684661 0.683473 0.68585 0.684763
417 0.684651 0.683463 0.68584 0.684766
418 0.684657 0.683468 0.685845 0.68477
419 0.684657 0.683468 0.685846 0.684773
420 0.684668 0.683479 0.685857 0.684777
421 0.684675 0.683486 0.685864 0.684781
422 0.684686 0.683497 0.685875 0.684784
423 0.684696 0.683507 0.685886 0.684788
424 0.684698 0.683508 0.685887 0.684791
425 0.684704 0.683514 0.685894 0.684795
426 0.684684 0.683494 0.685874 0.684798
427 0.684693 0.683502 0.685883 0.684802
428 0.684691 0.6835 0.685881 0.684805
429 0.684677 0.683486 0.685867 0.684809
430 0.684697 0.683506 0.685888 0.684812
431 0.684716 0.683525 0.685907 0.684815
432 0.684737 0.683545 0.685928 0.684819
433 0.684752 0.683561 0.685944 0.684822
434 0.684757 0.683565 0.685949 0.684825
435 0.684756 0.683564 0.685949 0.684829
436 0.684746 0.683553 0.685938 0.684832
437 0.684759 0.683567 0.685952 0.684835
438 0.684757 0.683564 0.68595 0.684839
439 0.684751 0.683559 0.685944 0.684842
440 0.684758 0.683565 0.685951 0.684845
441 0.684761 0.683568 0.685954 0.684848
442 0.68477 0.683577 0.685963 0.684852
443 0.684776 0.683582 0.68597 0.684855
444 0.684773 0.683579 0.685967 0.684858
445 0.684789 0.683595 0.685983 0.684861
446 0.684795 0.683602 0.685989 0.684865
447 0.684794 0.6836 0.685988 0.684868
448 0.684802 0.683608 0.685997 0.684871
449 0.684801 0.683606 0.685995 0.684874
450 0.684795 0.683601 0.68599 0.684877
451 0.684792 0.683597 0.685987 0.68488
452 0.684805 0.683611 0.686 0.684883
453 0.684796 0.683601 0.685991 0.684886
454 0.684787 0.683592 0.685982 0.684889
455 0.684788 0.683593 0.685983 0.684892
456 0.684792 0.683596 0.685987 0.684895
457 0.684798 0.683602 0.685994 0.684899
458 0.684804 0.683608 0.686 0.684902
459 0.684811 0.683615 0.686006 0.684905
460 0.684803 0.683608 0.685999 0.684908
461 0.68482 0.683624 0.686016 0.68491
462 0.684817 0.683621 0.686013 0.684913
463 0.684818 0.683622 0.686014 0.684916
464 0.684819 0.683623 0.686016 0.684919
465 0.684813 0.683616 0.686009 0.684922
466 0.684811 0.683615 0.686008 0.684925
467 0.684798 0.683601 0.685994 0.684928
468 0.684799 0.683602 0.685996 0.684931
469 0.684813 0.683616 0.68601 0.684934
470 0.68482 0.683623 0.686017 0.684937
471 0.68483 0.683632 0.686027 0.68494
472 0.684822 0.683624 0.68602 0.684942
473 0.684832 0.683635 0.68603 0.684945
474 0.684855 0.683657 0.686052 0.684948
475 0.684848 0.68365 0.686046 0.684951
476 0.684846 0.683648 0.686045 0.684954
477 0.684855 0.683657 0.686054 0.684956
478 0.684862 0.683664 0.686061 0.684959
479 0.684859 0.68366 0.686058 0.684962
480 0.684871 0.683672 0.686069 0.684965
481 0.68488 0.683682 0.686079 0.684967
482 0.684866 0.683667 0.686065 0.68497
483 0.684862 0.683663 0.686061 0.684973
484 0.684877 0.683679 0.686076 0.684975
485 0.684892 0.683693 0.686091 0.684978
486 0.684909 0.68371 0.686108 0.684981
487 0.684913 0.683713 0.686112 0.684983
488 0.684908 0.683708 0.686107 0.684986
489 0.684923 0.683723 0.686123 0.684989
490 0.684932 0.683732 0.686132 0.684991
491 0.684936 0.683736 0.686137 0.684994
492 0.684945 0.683744 0.686145 0.684997
493 0.684948 0.683747 0.686148 0.684999
494 0.684951 0.68375 0.686153 0.685002
495 0.684942 0.683741 0.686143 0.685004
496 0.684946 0.683745 0.686148 0.685007
497 0.684947 0.683746 0.686149 0.685009
498 0.684943 0.683741 0.686144 0.685012
499 0.684941 0.68374 0.686142 0.685015
500 0.684937 0.683736 0.686139 0.685017
501 0.684928 0.683726 0.686129 0.68502
502 0.684929 0.683727 0.686131 0.685022
503 0.684939 0.683737 0.68614 0.685025
504 0.684944 0.683743 0.686146 0.685027
505 0.684936 0.683734 0.686137 0.68503
506 0.68493 0.683728 0.686131 0.685032
507 0.684929 0.683727 0.68613 0.685034
508 0.684927 0.683725 0.686129 0.685037
509 0.684939 0.683737 0.686141 0.685039
510 0.684952 0.683749 0.686154 0.685042
511 0.684965 0.683763 0.686168 0.685044
512 0.684971 0.683768 0.686173 0.685047
513 0.684965 0.683762 0.686167 0.685049
514 0.684954 0.683751 0.686156 0.685051
515 0.68497 0.683768 0.686173 0.685054
516 0.684972 0.683769 0.686174 0.685056
517 0.684975 0.683772 0.686178 0.685059
518 0.684981 0.683778 0.686184 0.685061
519 0.684987 0.683784 0.68619 0.685063
520 0.684973 0.68377 0.686176 0.685066
521 0.684967 0.683764 0.68617 0.685068
522 0.684974 0.68377 0.686177 0.68507
523 0.684988 0.683784 0.686191 0.685072
524 0.68499 0.683787 0.686194 0.685075
525 0.684984 0.683781 0.686188 0.685077
526 0.684981 0.683778 0.686185 0.685079
527 0.684983 0.683779 0.686187 0.685082
528 0.68499 0.683786 0.686194 0.685084
529 0.684997 0.683793 0.6862 0.685086
530 0.684994 0.68379 0.686198 0.685088
531 0.685 0.683796 0.686204 0.685091
532 0.685002 0.683798 0.686206 0.685093
533 0.685017 0.683813 0.686221 0.685095
534 0.685012 0.683808 0.686216 0.685097
535 0.685014 0.68381 0.686218 0.6851
536 0.685015 0.683811 0.686219 0.685102
537 0.685019 0.683815 0.686224 0.685104
538 0.68501 0.683806 0.686215 0.685106
539 0.685008 0.683803 0.686212 0.685108
540 0.685006 0.683801 0.68621 0.68511
541 0.685005 0.683801 0.68621 0.685113
542 0.685009 0.683804 0.686214 0.685115
543 0.685007 0.683802 0.686212 0.685117
544 0.685008 0.683803 0.686213 0.685119
545 0.685005 0.6838 0.68621 0.685121
546 0.685018 0.683813 0.686223 0.685123
547 0.685027 0.683821 0.686232 0.685125
548 0.68502 0.683815 0.686226 0.685127
549 0.68501 0.683805 0.686216 0.68513
550 0.685011 0.683805 0.686216 0.685132
551 0.685008 0.683803 0.686214 0.685134
552 0.684995 0.683789 0.6862 0.685136
553 0.685009 0.683803 0.686214 0.685138
554 0.685008 0.683803 0.686214 0.68514
555 0.685015 0.68381 0.686221 0.685142
556 0.685019 0.683813 0.686225 0.685144
557 0.685022 0.683816 0.686228 0.685146
558 0.685007 0.683801 0.686214 0.685148
559 0.685005 0.683798 0.686212 0.68515
560 0.685007 0.6838 0.686214 0.685152
561 0.685006 0.683799 0.686213 0.685154
562 0.685007 0.6838 0.686214 0.685156
563 0.685011 0.683804 0.686218 0.685158
564 0.685013 0.683806 0.68622 0.68516
565 0.685019 0.683812 0.686226 0.685162
566 0.685018 0.68381 0.686225 0.685164
567 0.685012 0.683805 0.68622 0.685166
568 0.685015 0.683808 0.686222 0.685168
569 0.685017 0.683809 0.686224 0.68517
570 0.685008 0.683801 0.686215 0.685172
571 0.685001 0.683794 0.686209 0.685174
572 0.684992 0.683785 0.6862 0.685176
573 0.684996 0.683788 0.686204 0.685178
574 0.685004 0.683796 0.686212 0.685179
575 0.685019 0.683811 0.686227 0.685181
576 0.685022 0.683814 0.68623 0.685183
577 0.685033 0.683825 0.686241 0.685185
578 0.685053 0.683844 0.686261 0.685187
579 0.685044 0.683836 0.686252 0.685189
580 0.685059 0.683851 0.686268 0.685191
581 0.685057 0.683849 0.686266 0.685193
582 0.685059 0.68385 0.686268 0.685195
583 0.685068 0.683859 0.686278 0.685196
584 0.685076 0.683867 0.686285 0.685198
585 0.685087 0.683877 0.686296 0.6852
586 0.685096 0.683886 0.686305 0.685202
587 0.685086 0.683877 0.686296 0.685204
588 0.685092 0.683883 0.686302 0.685206
589 0.685095 0.683886 0.686305 0.685207
590 0.685104 0.683894 0.686314 0.685209
591 0.685113 0.683903 0.686323 0.685211
592 0.685108 0.683898 0.686318 0.685213
593 0.685097 0.683887 0.686306 0.685215
594 0.685108 0.683898 0.686318 0.685216
595 0.685099 0.683889 0.686309 0.685218
596 0.685103 0.683892 0.686314 0.68522
597 0.685105 0.683894 0.686316 0.685222
598 0.685099 0.683887 0.68631 0.685224
599 0.685096 0.683885 0.686308 0.685225
600 0.685101 0.68389 0.686313 0.685227
601 0.685101 0.683889 0.686312 0.685229
602 0.685107 0.683895 0.686319 0.68523
603 0.685118 0.683906 0.68633 0.685232
604 0.685114 0.683902 0.686327 0.685234
605 0.685117 0.683905 0.68633 0.685236
606 0.685131 0.683919 0.686343 0.685237
607 0.685124 0.683912 0.686337 0.685239
608 0.685125 0.683912 0.686338 0.685241
609 0.68512 0.683907 0.686333 0.685243
610 0.685114 0.6839 0.686327 0.685244
611 0.685108 0.683894 0.686321 0.685246
612 0.685101 0.683887 0.686315 0.685248
613 0.685106 0.683892 0.68632 0.685249
614 0.685101 0.683887 0.686315 0.685251
615 0.685095 0.683881 0.686309 0.685253
616 0.685096 0.683882 0.68631 0.685254
617 0.685092 0.683878 0.686306 0.685256
618 0.685093 0.683879 0.686307 0.685258
619 0.685099 0.683885 0.686313 0.685259
620 0.685111 0.683897 0.686325 0.685261
621 0.685118 0.683903 0.686332 0.685262
622 0.685123 0.683908 0.686338 0.685264
623 0.685118 0.683903 0.686332 0.685266
624 0.685123 0.683908 0.686337 0.685267
625 0.68513 0.683915 0.686345 0.685269
626 0.685141 0.683926 0.686356 0.685271
627 0.685157 0.683942 0.686372 0.685272
628 0.685159 0.683944 0.686374 0.685274
629 0.685149 0.683934 0.686364 0.685275
630 0.685146 0.683931 0.686361 0.685277
631 0.685145 0.683931 0.68636 0.685279
632 0.68514 0.683925 0.686355 0.68528
633 0.685139 0.683924 0.686354 0.685282
634 0.685135 0.68392 0.68635 0.685283
635 0.685141 0.683926 0.686356 0.685285
636 0.685147 0.683932 0.686363 0.685286
637 0.685143 0.683928 0.686359 0.685288
638 0.685141 0.683926 0.686357 0.68529
639 0.685136 0.683921 0.686352 0.685291
640 0.685159 0.683943 0.686374 0.685293
641 0.685161 0.683945 0.686377 0.685294
642 0.685172 0.683956 0.686388 0.685296
643 0.685161 0.683945 0.686377 0.685297
644 0.685166 0.68395 0.686383 0.685299
645 0.685159 0.683943 0.686375 0.6853
646 0.685168 0.683952 0.686385 0.685302
647 0.685164 0.683948 0.686381 0.685303
648 0.685169 0.683953 0.686386 0.685305
649 0.685181 0.683964 0.686398 0.685306
650 0.68518 0.683963 0.686396 0.685308
651 0.685169 0.683952 0.686385 0.685309
652 0.685167 0.68395 0.686384 0.685311
653 0.685178 0.683961 0.686395 0.685312
654 0.685182 0.683964 0.686399 0.685314
655 0.685189 0.683972 0.686406 0.685315
656 0.685196 0.683979 0.686413 0.685317
657 0.685198 0.683981 0.686416 0.685318
658 0.685204 0.683987 0.686422 0.685319
659 0.685212 0.683994 0.686429 0.685321
