//total_population estimated_relatedness lower_bound upper_bound relatedness
200 0.497487 0.497487 0.497487 0.497487
204 0.497586 0.497585 0.497587 0.497586
208 0.497679 0.497677 0.497682 0.497681
212 0.49777 0.497766 0.497774 0.497772
216 0.497858 0.497853 0.497863 0.49786
220 0.497942 0.497936 0.497949 0.497944
224 0.498025 0.498018 0.498032 0.498026
228 0.498103 0.498094 0.498111 0.498104
232 0.498179 0.498169 0.498188 0.49818
236 0.49825 0.498239 0.49826 0.498253
240 0.49832 0.498308 0.498331 0.498324
244 0.498389 0.498377 0.498401 0.498393
248 0.498454 0.498441 0.498468 0.498459
252 0.498515 0.498501 0.498529 0.498523
256 0.498577 0.498562 0.498591 0.498586
260 0.498637 0.498621 0.498653 0.498646
264 0.498699 0.498683 0.498716 0.498704
268 0.498754 0.498737 0.498772 0.498761
272 0.498814 0.498796 0.498832 0.498816
276 0.49887 0.498851 0.498889 0.498869
280 0.498922 0.498903 0.498942 0.498921
284 0.49897 0.498949 0.49899 0.498972
288 0.499022 0.499001 0.499043 0.499021
292 0.499076 0.499054 0.499098 0.499068
296 0.49912 0.499097 0.499143 0.499115
300 0.499165 0.499142 0.499188 0.49916
304 0.499209 0.499185 0.499233 0.499204
308 0.499253 0.499228 0.499277 0.499246
312 0.499298 0.499273 0.499323 0.499288
316 0.49934 0.499315 0.499366 0.499329
320 0.499377 0.499351 0.499403 0.499368
324 0.499409 0.499383 0.499436 0.499407
328 0.499447 0.49942 0.499473 0.499445
332 0.499486 0.499458 0.499513 0.499481
336 0.49952 0.499492 0.499547 0.499517
340 0.499553 0.499525 0.499581 0.499552
344 0.499591 0.499562 0.499619 0.499587
348 0.499628 0.499599 0.499657 0.49962
352 0.49966 0.49963 0.499689 0.499653
356 0.499694 0.499664 0.499724 0.499685
360 0.499728 0.499697 0.499758 0.499716
364 0.499758 0.499727 0.499789 0.499746
368 0.499788 0.499757 0.499819 0.499776
372 0.499819 0.499787 0.499851 0.499806
376 0.499849 0.499817 0.499881 0.499834
380 0.499877 0.499844 0.49991 0.499862
384 0.499903 0.49987 0.499936 0.49989
388 0.499928 0.499895 0.499962 0.499916
392 0.499948 0.499915 0.499982 0.499943
396 0.499971 0.499937 0.500005 0.499969
400 0.499998 0.499964 0.500033 0.499994
404 0.500021 0.499987 0.500056 0.500019
408 0.500045 0.50001 0.500079 0.500043
412 0.500069 0.500034 0.500104 0.500067
416 0.500095 0.500059 0.50013 0.50009
420 0.500122 0.500086 0.500158 0.500113
424 0.500146 0.500109 0.500182 0.500135
428 0.500168 0.500131 0.500204 0.500157
432 0.500189 0.500152 0.500226 0.500179
436 0.500211 0.500174 0.500248 0.5002
440 0.500232 0.500194 0.500269 0.500221
444 0.500251 0.500214 0.500289 0.500241
448 0.500275 0.500237 0.500313 0.500262
452 0.500294 0.500256 0.500332 0.500281
456 0.500312 0.500274 0.50035 0.500301
460 0.500331 0.500292 0.500369 0.50032
464 0.50035 0.500311 0.500389 0.500338
468 0.500371 0.500332 0.50041 0.500357
472 0.500389 0.50035 0.500429 0.500375
476 0.500406 0.500366 0.500446 0.500393
480 0.500424 0.500384 0.500464 0.50041
484 0.500441 0.500401 0.500481 0.500427
488 0.500459 0.500418 0.5005 0.500444
492 0.500476 0.500435 0.500517 0.500461
496 0.500489 0.500448 0.50053 0.500477
500 0.500506 0.500465 0.500547 0.500494
504 0.500519 0.500478 0.500561 0.500509
508 0.500536 0.500495 0.500578 0.500525
512 0.500553 0.500512 0.500595 0.50054
516 0.500569 0.500527 0.50061 0.500555
520 0.500581 0.500539 0.500623 0.50057
524 0.500594 0.500552 0.500636 0.500585
528 0.500609 0.500567 0.500652 0.500599
532 0.50062 0.500577 0.500662 0.500614
536 0.500635 0.500592 0.500678 0.500628
540 0.500647 0.500604 0.50069 0.500642
544 0.50066 0.500617 0.500703 0.500655
548 0.500676 0.500632 0.500719 0.500669
552 0.500689 0.500645 0.500732 0.500682
556 0.500701 0.500657 0.500745 0.500695
560 0.500712 0.500668 0.500756 0.500708
564 0.500726 0.500681 0.50077 0.50072
568 0.500737 0.500693 0.500781 0.500733
572 0.500752 0.500708 0.500797 0.500745
576 0.500765 0.50072 0.500809 0.500757
580 0.500778 0.500733 0.500823 0.500769
584 0.500789 0.500744 0.500834 0.500781
588 0.500801 0.500756 0.500846 0.500792
592 0.500812 0.500767 0.500858 0.500804
596 0.500824 0.500778 0.500869 0.500815
600 0.500833 0.500788 0.500879 0.500826
604 0.500845 0.5008 0.500891 0.500837
608 0.500854 0.500809 0.5009 0.500848
612 0.500866 0.50082 0.500912 0.500859
616 0.500879 0.500832 0.500925 0.50087
620 0.500889 0.500843 0.500935 0.50088
624 0.5009 0.500853 0.500946 0.50089
628 0.500909 0.500862 0.500955 0.500901
632 0.500918 0.500872 0.500965 0.500911
636 0.500931 0.500884 0.500978 0.500921
640 0.500939 0.500892 0.500986 0.50093
644 0.500951 0.500904 0.500998 0.50094
648 0.500961 0.500914 0.501008 0.50095
652 0.500968 0.500921 0.501016 0.500959
656 0.50098 0.500932 0.501027 0.500968
660 0.500991 0.500943 0.501039 0.500978
664 0.500999 0.500951 0.501047 0.500987
668 0.501009 0.500961 0.501056 0.500996
672 0.501022 0.500973 0.50107 0.501005
676 0.501029 0.500981 0.501077 0.501013
680 0.50104 0.500992 0.501088 0.501022
684 0.501049 0.501001 0.501097 0.501031
688 0.501057 0.501009 0.501106 0.501039
692 0.501064 0.501015 0.501112 0.501048
696 0.501072 0.501023 0.50112 0.501056
700 0.501081 0.501032 0.50113 0.501064
704 0.501089 0.50104 0.501138 0.501072
708 0.501098 0.501049 0.501147 0.50108
712 0.501106 0.501057 0.501154 0.501088
716 0.501116 0.501067 0.501165 0.501096
720 0.501124 0.501075 0.501174 0.501104
724 0.501131 0.501082 0.50118 0.501111
728 0.501137 0.501088 0.501187 0.501119
732 0.501143 0.501093 0.501192 0.501126
736 0.501151 0.501101 0.5012 0.501134
740 0.501158 0.501109 0.501208 0.501141
744 0.501166 0.501116 0.501216 0.501148
748 0.501173 0.501124 0.501223 0.501156
752 0.501178 0.501129 0.501228 0.501163
