//total_population estimated_relatedness lower_bound upper_bound relatedness
1010 0.980375 0.980375 0.980375 0.980375
1030 0.980387 0.980371 0.980404 0.980375
1050 0.980379 0.980356 0.980402 0.980376
1070 0.980389 0.980361 0.980417 0.980377
1090 0.980398 0.980366 0.980429 0.980378
1111 0.980397 0.980362 0.980433 0.980378
1131 0.980389 0.98035 0.980428 0.980379
1151 0.980392 0.98035 0.980433 0.980379
1171 0.980391 0.980347 0.980435 0.98038
1191 0.980395 0.980349 0.980442 0.980381
1212 0.9804 0.980352 0.980449 0.980381
1232 0.980416 0.980366 0.980466 0.980382
1252 0.980421 0.980369 0.980473 0.980382
1272 0.980412 0.980358 0.980466 0.980383
1292 0.98042 0.980365 0.980475 0.980383
1313 0.980435 0.980379 0.980492 0.980384
1333 0.980428 0.98037 0.980486 0.980384
1353 0.980437 0.980377 0.980496 0.980384
1373 0.980421 0.98036 0.980482 0.980385
1393 0.980437 0.980375 0.980499 0.980385
1414 0.980436 0.980373 0.9805 0.980386
1434 0.980432 0.980368 0.980497 0.980386
1454 0.980438 0.980373 0.980504 0.980387
1474 0.980443 0.980377 0.98051 0.980387
1494 0.980441 0.980374 0.980509 0.980387
1515 0.980453 0.980385 0.980522 0.980388
1535 0.980452 0.980383 0.980522 0.980388
1555 0.980457 0.980387 0.980527 0.980388
1575 0.980459 0.980388 0.98053 0.980389
1595 0.980468 0.980396 0.980539 0.980389
1616 0.980462 0.98039 0.980534 0.980389
1636 0.98047 0.980397 0.980543 0.98039
1656 0.980462 0.980388 0.980536 0.98039
1676 0.980465 0.98039 0.980539 0.98039
1696 0.980463 0.980388 0.980538 0.98039
1717 0.980458 0.980382 0.980534 0.980391
1737 0.980463 0.980386 0.98054 0.980391
1757 0.980464 0.980386 0.980541 0.980391
1777 0.980467 0.980389 0.980545 0.980391
1797 0.980468 0.98039 0.980547 0.980392
1818 0.980465 0.980386 0.980544 0.980392
1838 0.980467 0.980387 0.980547 0.980392
1858 0.980471 0.980391 0.980552 0.980392
1878 0.980467 0.980386 0.980548 0.980393
1898 0.980464 0.980382 0.980545 0.980393
1919 0.980467 0.980385 0.980549 0.980393
1939 0.980469 0.980386 0.980552 0.980393
1959 0.980474 0.98039 0.980557 0.980393
1979 0.980477 0.980393 0.98056 0.980394
1999 0.980477 0.980393 0.980561 0.980394
2020 0.980472 0.980387 0.980556 0.980394
2040 0.980482 0.980397 0.980566 0.980394
2060 0.980485 0.9804 0.98057 0.980394
2080 0.980489 0.980404 0.980575 0.980395
2100 0.980485 0.980399 0.980571 0.980395
2121 0.980492 0.980406 0.980578 0.980395
2141 0.980496 0.980409 0.980583 0.980395
2161 0.9805 0.980413 0.980587 0.980395
2181 0.980493 0.980405 0.98058 0.980396
2201 0.980493 0.980405 0.980581 0.980396
2222 0.980502 0.980414 0.98059 0.980396
2242 0.980498 0.980409 0.980586 0.980396
2262 0.980499 0.98041 0.980588 0.980396
2282 0.980493 0.980404 0.980583 0.980396
2302 0.980491 0.980401 0.98058 0.980396
2323 0.980494 0.980404 0.980584 0.980397
2343 0.980495 0.980404 0.980585 0.980397
2363 0.980497 0.980407 0.980588 0.980397
2383 0.98049 0.980399 0.980581 0.980397
2403 0.980495 0.980404 0.980586 0.980397
2424 0.980497 0.980406 0.980589 0.980397
2444 0.980499 0.980407 0.98059 0.980397
2464 0.980501 0.980409 0.980593 0.980398
2484 0.980506 0.980413 0.980598 0.980398
2504 0.980507 0.980415 0.9806 0.980398
2525 0.98051 0.980417 0.980603 0.980398
2545 0.980511 0.980418 0.980604 0.980398
2565 0.980509 0.980416 0.980603 0.980398
2585 0.98051 0.980416 0.980603 0.980398
2605 0.980513 0.980419 0.980607 0.980398
2626 0.980514 0.98042 0.980608 0.980399
2646 0.980513 0.980419 0.980607 0.980399
2666 0.980507 0.980413 0.980601 0.980399
2686 0.980507 0.980413 0.980602 0.980399
2706 0.980512 0.980417 0.980607 0.980399
2727 0.980508 0.980413 0.980603 0.980399
2747 0.980503 0.980408 0.980599 0.980399
2767 0.980506 0.98041 0.980602 0.980399
2787 0.980502 0.980406 0.980597 0.980399
2807 0.980495 0.980399 0.980591 0.9804
2828 0.980494 0.980397 0.98059 0.9804
2848 0.980488 0.980391 0.980585 0.9804
2868 0.980489 0.980392 0.980586 0.9804
2888 0.98049 0.980393 0.980587 0.9804
2908 0.980485 0.980388 0.980582 0.9804
2929 0.980489 0.980391 0.980586 0.9804
2949 0.980488 0.980391 0.980586 0.9804
2969 0.980492 0.980394 0.980589 0.9804
2989 0.980489 0.980391 0.980587 0.9804
3009 0.980485 0.980387 0.980583 0.9804
3030 0.980488 0.980389 0.980586 0.980401
3050 0.980488 0.98039 0.980587 0.980401
3070 0.980492 0.980393 0.98059 0.980401
3090 0.980496 0.980397 0.980595 0.980401
3110 0.980503 0.980404 0.980602 0.980401
3131 0.9805 0.980401 0.980599 0.980401
3151 0.980498 0.980398 0.980597 0.980401
3171 0.980498 0.980399 0.980597 0.980401
3191 0.980499 0.980399 0.980598 0.980401
3211 0.980497 0.980397 0.980597 0.980401
3232 0.980501 0.980402 0.980601 0.980401
3252 0.980501 0.980401 0.980601 0.980401
3272 0.980502 0.980402 0.980602 0.980401
3292 0.980501 0.980401 0.980601 0.980402
3312 0.980501 0.9804 0.980601 0.980402
3333 0.980504 0.980404 0.980605 0.980402
3353 0.980504 0.980404 0.980605 0.980402
3373 0.980503 0.980403 0.980604 0.980402
3393 0.980505 0.980404 0.980606 0.980402
3413 0.980503 0.980402 0.980604 0.980402
3434 0.980504 0.980403 0.980605 0.980402
3454 0.980501 0.980399 0.980602 0.980402
3474 0.980502 0.980401 0.980604 0.980402
3494 0.980505 0.980404 0.980607 0.980402
3514 0.980503 0.980401 0.980604 0.980402
3535 0.980501 0.980399 0.980602 0.980402
3555 0.980501 0.980399 0.980602 0.980402
3575 0.980503 0.980401 0.980605 0.980403
3595 0.980502 0.9804 0.980604 0.980403
3615 0.9805 0.980398 0.980602 0.980403
3636 0.980502 0.980399 0.980604 0.980403
3656 0.980506 0.980404 0.980609 0.980403
3676 0.980505 0.980402 0.980608 0.980403
3696 0.980506 0.980404 0.980609 0.980403
3716 0.980509 0.980406 0.980612 0.980403
3737 0.980508 0.980405 0.980611 0.980403
3757 0.980504 0.980401 0.980607 0.980403
3777 0.980505 0.980402 0.980608 0.980403
3797 0.980504 0.980401 0.980607 0.980403
3817 0.980507 0.980403 0.98061 0.980403
3838 0.980507 0.980404 0.98061 0.980403
3858 0.980505 0.980402 0.980608 0.980403
3878 0.980505 0.980402 0.980609 0.980403
3898 0.980505 0.980402 0.980609 0.980403
3918 0.980509 0.980405 0.980613 0.980403
3939 0.98051 0.980407 0.980614 0.980404
3959 0.980511 0.980407 0.980615 0.980404
3979 0.980513 0.980409 0.980617 0.980404
3999 0.980511 0.980407 0.980615 0.980404
4019 0.980513 0.980409 0.980617 0.980404
4040 0.980517 0.980413 0.980621 0.980404
4060 0.980517 0.980413 0.980621 0.980404
4080 0.980516 0.980412 0.98062 0.980404
4100 0.980518 0.980414 0.980622 0.980404
4120 0.980519 0.980415 0.980623 0.980404
4141 0.980519 0.980414 0.980623 0.980404
4161 0.980515 0.980411 0.98062 0.980404
4181 0.980516 0.980412 0.980621 0.980404
4201 0.980518 0.980413 0.980622 0.980404
4221 0.980514 0.980409 0.980619 0.980404
4242 0.980511 0.980406 0.980616 0.980404
4262 0.98051 0.980405 0.980614 0.980404
4282 0.98051 0.980405 0.980615 0.980404
4302 0.980512 0.980408 0.980617 0.980404
4322 0.980514 0.980409 0.980619 0.980404
4343 0.980515 0.98041 0.98062 0.980404
4363 0.980513 0.980407 0.980618 0.980404
4383 0.98051 0.980405 0.980615 0.980405
