//total_population estimated_relatedness lower_bound upper_bound relatedness
150 0.552573 nan nan 0.552573
153 0.552732 0.552662 0.552802 0.55269
156 0.552801 0.552703 0.552899 0.552802
159 0.552972 0.552854 0.553091 0.55291
162 0.553049 0.552913 0.553185 0.553014
165 0.553175 0.553025 0.553326 0.553115
168 0.553247 0.553084 0.55341 0.553211
171 0.553327 0.553152 0.553502 0.553305
174 0.553365 0.55318 0.55355 0.553395
177 0.553432 0.553238 0.553627 0.553482
180 0.553486 0.553282 0.55369 0.553566
183 0.553607 0.553394 0.55382 0.553647
186 0.553682 0.553462 0.553902 0.553726
189 0.553773 0.553546 0.554001 0.553802
192 0.553815 0.553581 0.55405 0.553876
195 0.553879 0.553638 0.554121 0.553947
198 0.553986 0.553738 0.554233 0.554017
201 0.554023 0.55377 0.554276 0.554084
204 0.554089 0.553832 0.554346 0.554149
207 0.554138 0.553876 0.5544 0.554212
210 0.554183 0.553916 0.55445 0.554274
213 0.554241 0.553971 0.554512 0.554334
216 0.554315 0.554039 0.55459 0.554392
219 0.55438 0.554099 0.55466 0.554448
222 0.554426 0.554141 0.554711 0.554503
225 0.554464 0.554175 0.554753 0.554557
228 0.554514 0.554221 0.554807 0.554609
231 0.554546 0.554249 0.554843 0.55466
234 0.554595 0.554295 0.554896 0.554709
237 0.554645 0.554341 0.554949 0.554757
240 0.554681 0.554374 0.554987 0.554804
243 0.554709 0.554399 0.555019 0.55485
246 0.554719 0.554407 0.555032 0.554895
249 0.554784 0.554469 0.555099 0.554938
252 0.554833 0.554515 0.555151 0.554981
255 0.55491 0.55459 0.555231 0.555023
258 0.55494 0.554616 0.555263 0.555063
261 0.554994 0.554669 0.55532 0.555103
264 0.555045 0.554717 0.555373 0.555141
267 0.555096 0.554765 0.555427 0.555179
270 0.555115 0.554782 0.555448 0.555216
273 0.5552 0.554865 0.555536 0.555253
276 0.555214 0.554876 0.555551 0.555288
279 0.555237 0.554898 0.555577 0.555323
282 0.55526 0.554917 0.555603 0.555357
285 0.555288 0.554943 0.555632 0.55539
288 0.555295 0.554948 0.555642 0.555422
291 0.555346 0.554996 0.555695 0.555454
294 0.555357 0.555006 0.555708 0.555485
297 0.555396 0.555044 0.555749 0.555516
300 0.555434 0.55508 0.555789 0.555546
303 0.555425 0.555069 0.555781 0.555575
306 0.555428 0.55507 0.555786 0.555604
309 0.555471 0.555112 0.55583 0.555632
312 0.555505 0.555143 0.555866 0.55566
315 0.555538 0.555175 0.555901 0.555687
318 0.555565 0.555201 0.55593 0.555713
321 0.55559 0.555224 0.555956 0.55574
324 0.555606 0.555239 0.555974 0.555765
327 0.555619 0.55525 0.555987 0.55579
330 0.555639 0.555269 0.556009 0.555815
333 0.555661 0.55529 0.556032 0.555839
336 0.555655 0.555283 0.556028 0.555863
339 0.555671 0.555298 0.556045 0.555886
342 0.555678 0.555303 0.556052 0.555909
345 0.555688 0.555312 0.556065 0.555932
348 0.555706 0.555329 0.556084 0.555954
351 0.55575 0.555371 0.556129 0.555976
354 0.555778 0.555398 0.556158 0.555997
357 0.55581 0.555428 0.556191 0.556019
360 0.555816 0.555434 0.556199 0.556039
363 0.555815 0.555431 0.5562 0.55606
366 0.555835 0.55545 0.556221 0.55608
369 0.555837 0.555451 0.556224 0.556099
372 0.555844 0.555456 0.556231 0.556119
375 0.555865 0.555477 0.556254 0.556138
378 0.55588 0.55549 0.556269 0.556157
381 0.555903 0.555513 0.556293 0.556175
384 0.555902 0.555512 0.556293 0.556193
387 0.555897 0.555505 0.556289 0.556211
390 0.555928 0.555535 0.556321 0.556229
393 0.555963 0.555569 0.556357 0.556246
396 0.555979 0.555584 0.556374 0.556263
399 0.555982 0.555587 0.556377 0.55628
402 0.556008 0.555612 0.556404 0.556297
405 0.556021 0.555624 0.556419 0.556313
408 0.556024 0.555626 0.556422 0.556329
411 0.556041 0.555642 0.556439 0.556345
414 0.556056 0.555656 0.556455 0.556361
417 0.556069 0.555668 0.556469 0.556376
420 0.556092 0.555691 0.556493 0.556391
423 0.556116 0.555714 0.556518 0.556406
426 0.556128 0.555725 0.556531 0.556421
429 0.556128 0.555724 0.556532 0.556436
432 0.556144 0.555739 0.556548 0.55645
435 0.556162 0.555757 0.556568 0.556464
438 0.556189 0.555783 0.556595 0.556478
441 0.556211 0.555804 0.556617 0.556492
444 0.556229 0.555822 0.556637 0.556506
447 0.556265 0.555856 0.556674 0.556519
450 0.556263 0.555853 0.556672 0.556532
453 0.556264 0.555854 0.556673 0.556545
456 0.556261 0.55585 0.556672 0.556558
459 0.556287 0.555875 0.556699 0.556571
462 0.556278 0.555865 0.556691 0.556583
465 0.556296 0.555883 0.55671 0.556596
468 0.556307 0.555893 0.556722 0.556608
471 0.556322 0.555907 0.556737 0.55662
474 0.556345 0.55593 0.556761 0.556632
477 0.556374 0.555958 0.55679 0.556644
480 0.556388 0.55597 0.556805 0.556655
483 0.556404 0.555986 0.556822 0.556667
486 0.556422 0.556003 0.556841 0.556678
489 0.556432 0.556012 0.556851 0.556689
492 0.556443 0.556023 0.556863 0.556701
495 0.556437 0.556017 0.556857 0.556711
498 0.556435 0.556014 0.556856 0.556722
501 0.556452 0.556031 0.556874 0.556733
504 0.556475 0.556054 0.556897 0.556743
507 0.55649 0.556068 0.556912 0.556754
510 0.556508 0.556085 0.556931 0.556764
513 0.556519 0.556096 0.556942 0.556774
516 0.556523 0.5561 0.556947 0.556784
519 0.556532 0.556108 0.556956 0.556794
522 0.556547 0.556123 0.556972 0.556804
525 0.556557 0.556132 0.556982 0.556814
528 0.556575 0.55615 0.557001 0.556823
531 0.556558 0.556133 0.556984 0.556833
534 0.556577 0.556151 0.557004 0.556842
537 0.556579 0.556152 0.557005 0.556852
540 0.556593 0.556166 0.55702 0.556861
543 0.556602 0.556175 0.55703 0.55687
546 0.556621 0.556193 0.557049 0.556879
549 0.556649 0.556221 0.557078 0.556888
552 0.556633 0.556204 0.557062 0.556896
555 0.556648 0.556219 0.557078 0.556905
558 0.556667 0.556237 0.557097 0.556914
561 0.556677 0.556247 0.557108 0.556922
564 0.55667 0.556239 0.557101 0.556931
567 0.556688 0.556257 0.557119 0.556939
570 0.55671 0.556278 0.557141 0.556947
573 0.556712 0.556279 0.557144 0.556955
576 0.556721 0.556289 0.557154 0.556963
579 0.556745 0.556311 0.557178 0.556971
582 0.556749 0.556315 0.557183 0.556979
585 0.556766 0.556331 0.5572 0.556987
588 0.556762 0.556327 0.557197 0.556995
591 0.55676 0.556325 0.557195 0.557002
594 0.556769 0.556334 0.557204 0.55701
597 0.556782 0.556346 0.557218 0.557017
600 0.556784 0.556348 0.557221 0.557025
603 0.556792 0.556355 0.557229 0.557032
606 0.556816 0.556378 0.557254 0.557039
609 0.556841 0.556403 0.557279 0.557047
612 0.556852 0.556413 0.557291 0.557054
615 0.556864 0.556425 0.557303 0.557061
618 0.55688 0.55644 0.557319 0.557068
621 0.556878 0.556438 0.557318 0.557075
624 0.556886 0.556446 0.557326 0.557082
627 0.556903 0.556462 0.557344 0.557088
630 0.556907 0.556466 0.557348 0.557095
633 0.556906 0.556465 0.557347 0.557102
636 0.556909 0.556468 0.55735 0.557108
639 0.556912 0.556471 0.557354 0.557115
642 0.55692 0.556479 0.557362 0.557121
645 0.556919 0.556477 0.55736 0.557128
648 0.55692 0.556478 0.557363 0.557134
651 0.556934 0.556491 0.557377 0.55714
654 0.556932 0.55649 0.557375 0.557147
657 0.556927 0.556485 0.55737 0.557153
660 0.556924 0.556481 0.557367 0.557159
663 0.556911 0.556468 0.557353 0.557165
666 0.556926 0.556483 0.55737 0.557171
669 0.556935 0.556491 0.557378 0.557177
672 0.556939 0.556495 0.557383 0.557183
675 0.556933 0.556489 0.557377 0.557189
678 0.556938 0.556494 0.557383 0.557195
681 0.556947 0.556502 0.557391 0.5572
684 0.556947 0.556502 0.557392 0.557206
687 0.556967 0.556522 0.557412 0.557212
690 0.55696 0.556514 0.557405 0.557217
693 0.556954 0.556508 0.557399 0.557223
696 0.556958 0.556512 0.557404 0.557228
699 0.556971 0.556525 0.557417 0.557234
702 0.556964 0.556518 0.557411 0.557239
705 0.556962 0.556515 0.557409 0.557245
708 0.556968 0.556521 0.557415 0.55725
711 0.556978 0.55653 0.557425 0.557255
714 0.556986 0.556538 0.557433 0.55726
717 0.556999 0.556551 0.557447 0.557266
720 0.557019 0.55657 0.557467 0.557271
723 0.557039 0.55659 0.557487 0.557276
726 0.557048 0.556599 0.557497 0.557281
729 0.557059 0.556609 0.557508 0.557286
732 0.557068 0.556618 0.557517 0.557291
735 0.557075 0.556625 0.557525 0.557296
738 0.557073 0.556623 0.557523 0.557301
741 0.557079 0.556629 0.557529 0.557306
744 0.557083 0.556632 0.557533 0.55731
747 0.557089 0.556638 0.55754 0.557315
750 0.557094 0.556643 0.557545 0.55732
753 0.557086 0.556635 0.557537 0.557325
756 0.55709 0.556639 0.557541 0.557329
759 0.557092 0.556641 0.557542 0.557334
762 0.557099 0.556648 0.55755 0.557339
765 0.557102 0.55665 0.557553 0.557343
768 0.55711 0.556659 0.557562 0.557348
771 0.55711 0.556659 0.557562 0.557352
774 0.557102 0.55665 0.557554 0.557357
777 0.557115 0.556663 0.557567 0.557361
780 0.557116 0.556663 0.557568 0.557365
783 0.557118 0.556665 0.55757 0.55737
786 0.55712 0.556667 0.557573 0.557374
789 0.557125 0.556672 0.557578 0.557378
792 0.557131 0.556678 0.557585 0.557383
795 0.557132 0.556679 0.557586 0.557387
798 0.557132 0.556679 0.557586 0.557391
801 0.557133 0.556679 0.557587 0.557395
804 0.557139 0.556685 0.557593 0.557399
807 0.557138 0.556683 0.557592 0.557403
810 0.557154 0.556699 0.557608 0.557407
813 0.557166 0.55671 0.557621 0.557411
816 0.557167 0.556712 0.557623 0.557415
819 0.557158 0.556703 0.557614 0.557419
822 0.557158 0.556702 0.557614 0.557423
825 0.557167 0.556711 0.557623 0.557427
828 0.557175 0.556719 0.557631 0.557431
831 0.557186 0.55673 0.557642 0.557435
834 0.557185 0.556729 0.557641 0.557439
837 0.557178 0.556722 0.557634 0.557443
840 0.557185 0.556729 0.557642 0.557446
843 0.557194 0.556737 0.557651 0.55745
846 0.557194 0.556737 0.557651 0.557454
849 0.557196 0.556739 0.557653 0.557458
852 0.557206 0.556749 0.557663 0.557461
855 0.557216 0.556759 0.557674 0.557465
858 0.55722 0.556763 0.557678 0.557469
861 0.557223 0.556765 0.557681 0.557472
864 0.55722 0.556762 0.557678 0.557476
867 0.557219 0.55676 0.557677 0.557479
870 0.557224 0.556766 0.557683 0.557483
873 0.557223 0.556764 0.557681 0.557486
876 0.557221 0.556762 0.557679 0.55749
879 0.55722 0.556761 0.557679 0.557493
882 0.557215 0.556756 0.557674 0.557497
885 0.557237 0.556777 0.557696 0.5575
888 0.557242 0.556783 0.557702 0.557503
891 0.557244 0.556785 0.557704 0.557507
894 0.557249 0.556789 0.557709 0.55751
897 0.557247 0.556788 0.557707 0.557513
900 0.557254 0.556794 0.557714 0.557517
903 0.55726 0.5568 0.55772 0.55752
906 0.557255 0.556795 0.557715 0.557523
909 0.557255 0.556794 0.557715 0.557526
912 0.557252 0.556792 0.557713 0.55753
915 0.557254 0.556794 0.557715 0.557533
918 0.557258 0.556797 0.557718 0.557536
921 0.557262 0.556802 0.557723 0.557539
924 0.557264 0.556804 0.557725 0.557542
927 0.557265 0.556804 0.557726 0.557545
930 0.557274 0.556813 0.557735 0.557548
933 0.557283 0.556822 0.557744 0.557551
936 0.557296 0.556835 0.557757 0.557555
939 0.557295 0.556833 0.557756 0.557558
942 0.5573 0.556839 0.557762 0.557561
945 0.557301 0.55684 0.557763 0.557564
948 0.557309 0.556847 0.557771 0.557566
951 0.55731 0.556847 0.557772 0.557569
954 0.557302 0.556839 0.557765 0.557572
957 0.557305 0.556842 0.557768 0.557575
960 0.557311 0.556848 0.557774 0.557578
963 0.557323 0.55686 0.557786 0.557581
966 0.557328 0.556865 0.557791 0.557584
969 0.557338 0.556874 0.557801 0.557587
972 0.557335 0.556871 0.557798 0.55759
975 0.557338 0.556875 0.557802 0.557592
978 0.557342 0.556877 0.557806 0.557595
981 0.55734 0.556876 0.557804 0.557598
984 0.557335 0.55687 0.557799 0.557601
987 0.557339 0.556875 0.557804 0.557603
990 0.557337 0.556873 0.557802 0.557606
993 0.557337 0.556872 0.557801 0.557609
996 0.557338 0.556873 0.557803 0.557611
