//total_population estimated_relatedness lower_bound upper_bound relatedness
40 0.615385 nan nan 0.615385
40 0.615385 nan nan 0.615385
41 0.615861 0.615654 0.616068 0.615854
42 0.616364 0.616073 0.616655 0.6163
43 0.616775 0.616421 0.617129 0.616725
44 0.617156 0.616752 0.617559 0.61713
44 0.617156 0.616752 0.617559 0.61713
45 0.617656 0.617215 0.618097 0.617517
46 0.61805 0.617573 0.618527 0.617886
47 0.618337 0.617828 0.618847 0.61824
48 0.618596 0.618058 0.619134 0.618578
48 0.618596 0.618058 0.619134 0.618578
49 0.618889 0.618325 0.619453 0.618902
50 0.619095 0.618508 0.619682 0.619214
51 0.619399 0.618791 0.620007 0.619512
52 0.61976 0.619131 0.620389 0.619799
52 0.61976 0.619131 0.620389 0.619799
53 0.620002 0.619356 0.620649 0.620075
54 0.620307 0.61964 0.620975 0.620341
55 0.62047 0.619787 0.621153 0.620596
56 0.620554 0.619855 0.621252 0.620843
56 0.620554 0.619855 0.621252 0.620843
57 0.62091 0.620196 0.621624 0.62108
58 0.621199 0.620472 0.621926 0.621309
59 0.621366 0.620625 0.622108 0.621531
60 0.621548 0.620794 0.622302 0.621745
60 0.621548 0.620794 0.622302 0.621745
61 0.621789 0.621022 0.622555 0.621951
62 0.621891 0.621117 0.622665 0.622151
63 0.621994 0.621206 0.622781 0.622345
64 0.62222 0.621423 0.623017 0.622532
64 0.62222 0.621423 0.623017 0.622532
65 0.62246 0.621654 0.623266 0.622713
66 0.622663 0.621848 0.623478 0.622889
67 0.622856 0.622033 0.623679 0.62306
68 0.622949 0.622118 0.623779 0.623225
68 0.622949 0.622118 0.623779 0.623225
69 0.623101 0.622262 0.62394 0.623386
70 0.623298 0.622452 0.624143 0.623542
71 0.623437 0.622584 0.62429 0.623693
72 0.623504 0.622642 0.624365 0.623841
72 0.623504 0.622642 0.624365 0.623841
73 0.623545 0.622676 0.624414 0.623984
74 0.623643 0.622767 0.62452 0.624123
75 0.623787 0.622905 0.624669 0.624258
76 0.623914 0.623027 0.624801 0.62439
76 0.623914 0.623027 0.624801 0.62439
77 0.624052 0.623158 0.624947 0.624519
78 0.624156 0.623252 0.625061 0.624644
79 0.624196 0.623286 0.625107 0.624765
80 0.624282 0.623366 0.625198 0.624884
80 0.624282 0.623366 0.625198 0.624884
81 0.624449 0.623527 0.625371 0.625
82 0.624575 0.623648 0.625503 0.625113
83 0.624627 0.623694 0.625559 0.625223
84 0.624706 0.623768 0.625644 0.625331
84 0.624706 0.623768 0.625644 0.625331
85 0.624814 0.623871 0.625757 0.625436
86 0.624976 0.624029 0.625924 0.625538
87 0.624975 0.624024 0.625926 0.625638
88 0.625091 0.624135 0.626046 0.625736
88 0.625091 0.624135 0.626046 0.625736
89 0.625168 0.624208 0.626128 0.625831
90 0.625293 0.624329 0.626256 0.625925
91 0.625421 0.624453 0.626388 0.626016
92 0.625572 0.624599 0.626544 0.626106
92 0.625572 0.624599 0.626544 0.626106
93 0.625667 0.624689 0.626646 0.626193
94 0.625767 0.624786 0.626749 0.626279
95 0.62589 0.624904 0.626875 0.626362
96 0.625945 0.624956 0.626933 0.626444
96 0.625945 0.624956 0.626933 0.626444
97 0.626045 0.625053 0.627037 0.626524
98 0.62614 0.625145 0.627135 0.626603
99 0.626303 0.625304 0.627302 0.62668
100 0.626313 0.625311 0.627316 0.626755
100 0.626313 0.625311 0.627316 0.626755
101 0.626372 0.625368 0.627377 0.626829
102 0.626492 0.625484 0.6275 0.626902
103 0.626593 0.625582 0.627603 0.626973
104 0.626624 0.625611 0.627638 0.627042
104 0.626624 0.625611 0.627638 0.627042
105 0.626609 0.625592 0.627625 0.627111
106 0.626748 0.625729 0.627767 0.627178
107 0.626797 0.625775 0.627818 0.627243
108 0.62687 0.625847 0.627893 0.627308
108 0.62687 0.625847 0.627893 0.627308
109 0.626957 0.62593 0.627983 0.627371
110 0.626982 0.625953 0.62801 0.627433
111 0.626998 0.625967 0.628029 0.627494
112 0.627063 0.626029 0.628096 0.627554
112 0.627063 0.626029 0.628096 0.627554
113 0.62711 0.626074 0.628146 0.627613
114 0.627151 0.626113 0.62819 0.627671
115 0.627161 0.626121 0.628201 0.627728
116 0.627223 0.626181 0.628264 0.627784
116 0.627223 0.626181 0.628264 0.627784
117 0.627217 0.626173 0.628261 0.627839
118 0.627311 0.626265 0.628358 0.627892
119 0.627357 0.62631 0.628404 0.627945
120 0.627412 0.626363 0.62846 0.627998
120 0.627412 0.626363 0.62846 0.627998
121 0.62749 0.62644 0.62854 0.628049
122 0.62753 0.626477 0.628582 0.628099
123 0.627546 0.62649 0.628601 0.628149
124 0.627581 0.626524 0.628638 0.628198
124 0.627581 0.626524 0.628638 0.628198
125 0.62764 0.626582 0.628698 0.628245
126 0.627646 0.626586 0.628706 0.628293
127 0.627692 0.626631 0.628753 0.628339
128 0.627739 0.626675 0.628803 0.628385
128 0.627739 0.626675 0.628803 0.628385
129 0.627819 0.626753 0.628886 0.62843
130 0.627905 0.626836 0.628973 0.628474
131 0.627979 0.626908 0.62905 0.628518
132 0.628037 0.626964 0.62911 0.628561
132 0.628037 0.626964 0.62911 0.628561
133 0.62811 0.627035 0.629185 0.628603
134 0.628107 0.627031 0.629182 0.628645
135 0.628112 0.627035 0.629189 0.628686
136 0.628131 0.627053 0.62921 0.628726
136 0.628131 0.627053 0.62921 0.628726
137 0.628174 0.627093 0.629255 0.628766
138 0.628183 0.627102 0.629265 0.628805
139 0.628169 0.627086 0.629252 0.628844
140 0.628191 0.627107 0.629274 0.628882
140 0.628191 0.627107 0.629274 0.628882
141 0.628226 0.62714 0.629311 0.62892
142 0.628282 0.627194 0.62937 0.628957
143 0.628357 0.627267 0.629446 0.628993
144 0.628419 0.627329 0.62951 0.62903
144 0.628419 0.627329 0.62951 0.62903
145 0.628474 0.62738 0.629568 0.629065
146 0.628572 0.627477 0.629667 0.6291
147 0.628597 0.627501 0.629693 0.629135
148 0.62866 0.627563 0.629757 0.629169
148 0.62866 0.627563 0.629757 0.629169
149 0.628665 0.627567 0.629762 0.629202
150 0.628686 0.627588 0.629785 0.629236
151 0.628717 0.627618 0.629815 0.629268
152 0.628745 0.627645 0.629845 0.629301
152 0.628745 0.627645 0.629845 0.629301
153 0.628774 0.627673 0.629875 0.629332
