//total_population estimated_relatedness lower_bound upper_bound relatedness
90 0.500624 nan nan 0.500624
91 0.500737 0.500713 0.500761 0.500746
93 0.500963 0.500922 0.501005 0.500982
95 0.501198 0.501146 0.501251 0.501208
97 0.501435 0.501373 0.501496 0.501425
99 0.501627 0.501557 0.501696 0.501632
100 0.501725 0.501651 0.501798 0.501733
102 0.501901 0.501822 0.501981 0.501928
104 0.502074 0.501988 0.502159 0.502116
106 0.502264 0.502174 0.502354 0.502297
108 0.502435 0.50234 0.502531 0.502471
109 0.50253 0.502432 0.502627 0.502555
111 0.502684 0.502581 0.502786 0.50272
113 0.502822 0.502716 0.502928 0.502878
115 0.503005 0.502894 0.503115 0.503031
117 0.50312 0.503007 0.503234 0.503179
118 0.503187 0.503072 0.503303 0.503251
120 0.503327 0.503209 0.503446 0.503391
122 0.503463 0.503342 0.503584 0.503527
124 0.503599 0.503475 0.503723 0.503658
126 0.503739 0.503612 0.503865 0.503785
127 0.50381 0.503682 0.503938 0.503847
129 0.503926 0.503795 0.504057 0.503968
131 0.504049 0.503916 0.504183 0.504086
133 0.504175 0.504039 0.504311 0.5042
135 0.504295 0.504157 0.504432 0.50431
136 0.504354 0.504215 0.504493 0.504364
138 0.504444 0.504303 0.504585 0.50447
140 0.504553 0.50441 0.504696 0.504572
142 0.504647 0.504502 0.504791 0.504672
144 0.504742 0.504595 0.504889 0.504769
145 0.504791 0.504643 0.504939 0.504816
147 0.50488 0.50473 0.505029 0.504909
149 0.504976 0.504825 0.505127 0.505
151 0.505055 0.504901 0.505208 0.505088
153 0.50515 0.504995 0.505305 0.505173
154 0.505205 0.505049 0.505361 0.505215
156 0.505271 0.505114 0.505428 0.505298
158 0.505336 0.505177 0.505494 0.505378
160 0.505402 0.505243 0.505562 0.505456
162 0.50549 0.505328 0.505652 0.505532
163 0.505534 0.505371 0.505696 0.50557
165 0.505617 0.505452 0.505782 0.505643
167 0.505658 0.505493 0.505824 0.505715
169 0.505722 0.505555 0.505889 0.505785
171 0.505787 0.50562 0.505955 0.505854
172 0.505815 0.505647 0.505983 0.505887
174 0.505895 0.505726 0.506065 0.505953
176 0.505945 0.505774 0.506116 0.506018
178 0.506003 0.505832 0.506175 0.506081
180 0.506065 0.505892 0.506238 0.506143
181 0.506099 0.505925 0.506272 0.506173
183 0.50616 0.505985 0.506335 0.506232
185 0.506233 0.506056 0.506409 0.506291
187 0.50629 0.506112 0.506468 0.506348
189 0.50636 0.506181 0.506539 0.506404
190 0.506384 0.506205 0.506563 0.506431
192 0.506432 0.506251 0.506612 0.506485
194 0.506489 0.506307 0.50667 0.506538
196 0.506541 0.506359 0.506723 0.50659
198 0.506592 0.506409 0.506775 0.506641
199 0.506616 0.506433 0.506799 0.506666
201 0.506669 0.506485 0.506853 0.506716
203 0.506731 0.506546 0.506917 0.506764
205 0.50678 0.506594 0.506966 0.506811
207 0.50682 0.506633 0.507007 0.506858
208 0.506833 0.506646 0.50702 0.506881
210 0.506879 0.506692 0.507066 0.506926
212 0.506922 0.506733 0.50711 0.50697
214 0.506944 0.506755 0.507132 0.507014
216 0.506984 0.506796 0.507173 0.507056
217 0.507004 0.506815 0.507193 0.507077
219 0.507036 0.506846 0.507225 0.507119
221 0.507073 0.506883 0.507263 0.50716
223 0.507113 0.506922 0.507304 0.5072
225 0.507148 0.506957 0.50734 0.507239
226 0.50716 0.506969 0.507351 0.507258
228 0.507204 0.507012 0.507396 0.507296
230 0.50725 0.507058 0.507443 0.507334
232 0.507285 0.507092 0.507478 0.507371
234 0.507318 0.507124 0.507511 0.507407
235 0.50734 0.507146 0.507534 0.507425
237 0.507384 0.50719 0.507579 0.507461
239 0.507423 0.507227 0.507618 0.507495
241 0.507462 0.507266 0.507658 0.50753
243 0.507498 0.507302 0.507695 0.507563
244 0.507518 0.507321 0.507715 0.50758
246 0.507558 0.50736 0.507755 0.507613
248 0.507578 0.50738 0.507775 0.507645
250 0.507614 0.507416 0.507812 0.507677
