//total_population estimated_relatedness lower_bound upper_bound relatedness
700 0.591253 nan nan 0.591253
714 0.591284 0.591244 0.591324 0.591276
728 0.591305 0.591248 0.591361 0.591298
742 0.591294 0.591225 0.591362 0.591319
756 0.591306 0.591228 0.591383 0.591339
770 0.591312 0.591226 0.591398 0.591359
784 0.59129 0.591196 0.591384 0.591378
798 0.591303 0.591203 0.591403 0.591396
812 0.591314 0.591207 0.59142 0.591414
826 0.591338 0.591226 0.59145 0.591431
840 0.591362 0.591245 0.591479 0.591447
854 0.591359 0.591238 0.59148 0.591463
868 0.591389 0.591264 0.591515 0.591479
882 0.591428 0.591299 0.591558 0.591494
896 0.591432 0.591298 0.591565 0.591508
910 0.591437 0.5913 0.591574 0.591522
924 0.591465 0.591324 0.591605 0.591536
938 0.59145 0.591308 0.591593 0.591549
952 0.591464 0.591318 0.59161 0.591562
966 0.591478 0.591329 0.591627 0.591574
980 0.591487 0.591335 0.591638 0.591586
994 0.591483 0.591328 0.591637 0.591598
1008 0.591485 0.591327 0.591642 0.591609
1022 0.591492 0.591332 0.591651 0.591621
1036 0.591516 0.591354 0.591677 0.591631
1050 0.59153 0.591367 0.591694 0.591642
1064 0.591555 0.591389 0.59172 0.591652
1078 0.591578 0.591411 0.591745 0.591662
1092 0.591592 0.591422 0.591761 0.591672
1106 0.591635 0.591464 0.591806 0.591681
1120 0.591648 0.591475 0.591821 0.591691
1134 0.591678 0.591503 0.591853 0.5917
1148 0.591695 0.591518 0.591872 0.591708
1162 0.591692 0.591514 0.591871 0.591717
1176 0.591713 0.591532 0.591893 0.591725
1190 0.591726 0.591544 0.591908 0.591733
1204 0.591723 0.59154 0.591907 0.591741
1218 0.591722 0.591536 0.591907 0.591749
1232 0.591734 0.591547 0.591921 0.591757
1246 0.591742 0.591554 0.591931 0.591764
1260 0.591757 0.591567 0.591946 0.591772
1274 0.591766 0.591575 0.591957 0.591779
1288 0.591771 0.59158 0.591963 0.591786
1302 0.591767 0.591574 0.591959 0.591792
1316 0.591771 0.591577 0.591964 0.591799
1330 0.591777 0.591582 0.591971 0.591806
1344 0.591782 0.591586 0.591978 0.591812
1358 0.591785 0.591588 0.591982 0.591818
1372 0.591797 0.591599 0.591995 0.591824
1386 0.591828 0.591628 0.592027 0.59183
1400 0.591831 0.591631 0.592032 0.591836
1414 0.591852 0.591651 0.592053 0.591842
1428 0.591874 0.591672 0.592076 0.591848
1442 0.591881 0.591678 0.592084 0.591853
1456 0.591901 0.591696 0.592105 0.591859
1470 0.591911 0.591706 0.592117 0.591864
1484 0.591919 0.591713 0.592124 0.591869
1498 0.591917 0.591711 0.592124 0.591874
1512 0.591909 0.591702 0.592117 0.59188
1526 0.591919 0.59171 0.592127 0.591884
1540 0.591937 0.591727 0.592146 0.591889
1554 0.59195 0.591739 0.59216 0.591894
1568 0.591945 0.591733 0.592156 0.591899
1582 0.59196 0.591748 0.592171 0.591903
1596 0.591968 0.591755 0.59218 0.591908
1610 0.591953 0.591739 0.592166 0.591912
1624 0.591962 0.591748 0.592177 0.591917
1638 0.591977 0.591761 0.592192 0.591921
1652 0.592 0.591784 0.592216 0.591925
1666 0.592004 0.591788 0.59222 0.591929
1680 0.59199 0.591773 0.592207 0.591933
1694 0.592 0.591782 0.592218 0.591938
1708 0.592015 0.591796 0.592233 0.591941
1722 0.592009 0.59179 0.592228 0.591945
1736 0.592003 0.591784 0.592223 0.591949
1750 0.592002 0.591782 0.592222 0.591953
1764 0.592007 0.591786 0.592227 0.591957
1778 0.591993 0.591771 0.592214 0.59196
1792 0.591997 0.591775 0.592218 0.591964
1806 0.591985 0.591763 0.592208 0.591967
1820 0.591993 0.59177 0.592216 0.591971
1834 0.591991 0.591768 0.592215 0.591974
1848 0.591994 0.59177 0.592218 0.591978
1862 0.592001 0.591777 0.592226 0.591981
1876 0.592007 0.591781 0.592232 0.591984
1890 0.592002 0.591777 0.592228 0.591987
1904 0.59201 0.591784 0.592236 0.591991
1918 0.592011 0.591784 0.592237 0.591994
1932 0.592012 0.591785 0.592239 0.591997
1946 0.592016 0.591788 0.592243 0.592
1960 0.592019 0.591791 0.592248 0.592003
1974 0.592006 0.591777 0.592234 0.592006
1988 0.591992 0.591763 0.592221 0.592009
2002 0.592 0.591771 0.59223 0.592012
2016 0.592003 0.591773 0.592233 0.592014
2030 0.592003 0.591772 0.592233 0.592017
2044 0.59201 0.591779 0.592241 0.59202
2058 0.592011 0.59178 0.592242 0.592023
2072 0.592012 0.59178 0.592244 0.592025
2086 0.591995 0.591763 0.592228 0.592028
2100 0.592012 0.591779 0.592244 0.592031
2114 0.592024 0.591791 0.592256 0.592033
2128 0.59204 0.591806 0.592273 0.592036
2142 0.592054 0.591821 0.592288 0.592038
2156 0.592051 0.591817 0.592285 0.592041
2170 0.592051 0.591817 0.592286 0.592043
2184 0.592051 0.591817 0.592285 0.592046
2198 0.592055 0.591821 0.59229 0.592048
2212 0.592046 0.591811 0.592281 0.59205
2226 0.592053 0.591818 0.592289 0.592053
2240 0.59205 0.591815 0.592286 0.592055
2254 0.59205 0.591814 0.592287 0.592057
2268 0.592053 0.591816 0.592289 0.592059
2282 0.592058 0.591822 0.592295 0.592062
2296 0.592068 0.591831 0.592305 0.592064
2310 0.592076 0.591838 0.592313 0.592066
2324 0.592067 0.59183 0.592305 0.592068
2338 0.592065 0.591827 0.592303 0.59207
2352 0.592064 0.591825 0.592302 0.592072
2366 0.592066 0.591827 0.592305 0.592074
2380 0.592062 0.591823 0.592301 0.592076
2394 0.592065 0.591826 0.592305 0.592078
2408 0.59208 0.59184 0.59232 0.59208
2422 0.592074 0.591834 0.592315 0.592082
2436 0.592074 0.591833 0.592314 0.592084
2450 0.592077 0.591836 0.592318 0.592086
2464 0.592084 0.591843 0.592325 0.592088
2478 0.592084 0.591843 0.592326 0.59209
2492 0.592082 0.591841 0.592324 0.592092
2506 0.592084 0.591843 0.592326 0.592094
2520 0.592084 0.591842 0.592326 0.592095
2534 0.592083 0.59184 0.592325 0.592097
2548 0.59208 0.591837 0.592323 0.592099
2562 0.592078 0.591836 0.592321 0.592101
2576 0.592067 0.591824 0.59231 0.592102
2590 0.592074 0.591831 0.592317 0.592104
2604 0.592081 0.591838 0.592325 0.592106
2618 0.592084 0.59184 0.592328 0.592108
2632 0.592089 0.591845 0.592333 0.592109
2646 0.592086 0.591842 0.59233 0.592111
2660 0.592084 0.59184 0.592329 0.592112
2674 0.592089 0.591845 0.592334 0.592114
2688 0.592086 0.591841 0.592332 0.592116
2702 0.592075 0.59183 0.592321 0.592117
2716 0.592074 0.591829 0.59232 0.592119
2730 0.592079 0.591833 0.592324 0.59212
2744 0.592077 0.591831 0.592323 0.592122
2758 0.592082 0.591836 0.592329 0.592123
2772 0.592085 0.591839 0.592332 0.592125
2786 0.592095 0.591848 0.592342 0.592126
2800 0.592093 0.591847 0.59234 0.592128
2814 0.592091 0.591844 0.592338 0.592129
2828 0.592098 0.59185 0.592346 0.592131
2842 0.592098 0.59185 0.592346 0.592132
2856 0.592097 0.591849 0.592345 0.592133
2870 0.59209 0.591842 0.592339 0.592135
2884 0.592092 0.591844 0.592341 0.592136
2898 0.5921 0.591851 0.592348 0.592138
2912 0.592104 0.591855 0.592354 0.592139
2926 0.592108 0.591859 0.592358 0.59214
2940 0.592115 0.591866 0.592365 0.592142
2954 0.592113 0.591863 0.592363 0.592143
2968 0.592111 0.591862 0.592361 0.592144
2982 0.592112 0.591862 0.592362 0.592146
2996 0.592117 0.591867 0.592367 0.592147
3010 0.59212 0.59187 0.592371 0.592148
3024 0.592119 0.591868 0.592369 0.592149
3038 0.592122 0.591871 0.592373 0.592151
3052 0.592127 0.591876 0.592379 0.592152
3066 0.592128 0.591877 0.592379 0.592153
3080 0.592134 0.591882 0.592385 0.592154
3094 0.592137 0.591885 0.592388 0.592155
3108 0.592143 0.591892 0.592395 0.592157
3122 0.592139 0.591888 0.592391 0.592158
3136 0.592138 0.591886 0.59239 0.592159
3150 0.592138 0.591886 0.59239 0.59216
3164 0.592148 0.591896 0.5924 0.592161
3178 0.592146 0.591894 0.592398 0.592162
3192 0.592151 0.591899 0.592403 0.592164
3206 0.592148 0.591896 0.592401 0.592165
3220 0.59215 0.591898 0.592403 0.592166
3234 0.592149 0.591896 0.592402 0.592167
3248 0.59215 0.591897 0.592403 0.592168
3262 0.592154 0.5919 0.592407 0.592169
3276 0.592152 0.591899 0.592406 0.59217
3290 0.592158 0.591904 0.592411 0.592171
3304 0.592164 0.59191 0.592418 0.592172
3318 0.59216 0.591906 0.592414 0.592173
3332 0.592162 0.591908 0.592416 0.592174
3346 0.592173 0.591919 0.592427 0.592175
3360 0.592174 0.591921 0.592428 0.592176
3374 0.592178 0.591924 0.592432 0.592177
3388 0.592174 0.591919 0.592428 0.592178
3402 0.59218 0.591926 0.592434 0.592179
3416 0.592182 0.591927 0.592436 0.59218
3430 0.592177 0.591923 0.592432 0.592181
3444 0.592182 0.591927 0.592437 0.592182
3458 0.592186 0.591931 0.59244 0.592183
3472 0.592186 0.591931 0.592441 0.592184
