//total_population estimated_relatedness lower_bound upper_bound relatedness
230 0.772166 nan nan 0.772166
234 0.772228 0.772145 0.772311 0.7722
239 0.772273 0.772149 0.772397 0.772241
243 0.772264 0.772116 0.772412 0.772272
248 0.772228 0.772053 0.772403 0.77231
253 0.772223 0.772029 0.772417 0.772346
257 0.77227 0.772061 0.772478 0.772374
262 0.7723 0.772076 0.772524 0.772408
266 0.77219 0.771953 0.772426 0.772434
271 0.772317 0.772066 0.772568 0.772466
276 0.772346 0.772082 0.772609 0.772496
280 0.772351 0.772077 0.772624 0.77252
285 0.772405 0.772123 0.772688 0.772548
289 0.772413 0.772123 0.772703 0.77257
294 0.772431 0.772132 0.772729 0.772597
299 0.772435 0.772128 0.772743 0.772623
303 0.772485 0.77217 0.7728 0.772643
308 0.772482 0.772159 0.772805 0.772667
312 0.772485 0.772156 0.772814 0.772686
317 0.772455 0.772119 0.772791 0.772709
322 0.772541 0.772199 0.772884 0.772732
326 0.772523 0.772175 0.772871 0.772749
331 0.772599 0.772245 0.772954 0.77277
335 0.772617 0.772258 0.772976 0.772786
340 0.772623 0.772258 0.772988 0.772806
345 0.772692 0.772321 0.773063 0.772826
349 0.772689 0.772314 0.773064 0.772841
354 0.772699 0.772319 0.77308 0.772859
358 0.772671 0.772286 0.773055 0.772874
363 0.772649 0.77226 0.773038 0.772891
368 0.772603 0.77221 0.772996 0.772908
372 0.772643 0.772246 0.77304 0.772921
377 0.772721 0.772319 0.773122 0.772938
381 0.772734 0.772329 0.773138 0.77295
386 0.772774 0.772366 0.773182 0.772966
391 0.772806 0.772395 0.773217 0.772981
395 0.772857 0.772443 0.77327 0.772992
400 0.772881 0.772463 0.773298 0.773007
404 0.772896 0.772477 0.773316 0.773018
409 0.772927 0.772504 0.77335 0.773032
414 0.772922 0.772497 0.773347 0.773045
418 0.772919 0.772492 0.773347 0.773056
423 0.772957 0.772527 0.773387 0.773068
427 0.77299 0.772557 0.773423 0.773079
432 0.772974 0.772537 0.773411 0.773091
437 0.772995 0.772556 0.773434 0.773103
441 0.773049 0.772606 0.773491 0.773112
446 0.773104 0.772659 0.773549 0.773124
450 0.773112 0.772665 0.77356 0.773133
455 0.773116 0.772668 0.773565 0.773144
460 0.773165 0.772714 0.773615 0.773155
464 0.773192 0.77274 0.773645 0.773163
469 0.773203 0.772749 0.773658 0.773174
473 0.773229 0.772773 0.773685 0.773182
478 0.773225 0.772767 0.773683 0.773192
483 0.773225 0.772764 0.773685 0.773202
487 0.773217 0.772755 0.77368 0.773209
492 0.773228 0.772764 0.773693 0.773219
496 0.773246 0.77278 0.773713 0.773226
501 0.773228 0.772759 0.773697 0.773235
506 0.773265 0.772795 0.773735 0.773244
510 0.773251 0.772779 0.773722 0.773251
515 0.773289 0.772816 0.773762 0.77326
519 0.773301 0.772826 0.773777 0.773267
524 0.773256 0.772778 0.773734 0.773275
529 0.773286 0.772806 0.773766 0.773283
533 0.773292 0.772811 0.773773 0.77329
538 0.773299 0.772816 0.773781 0.773298
542 0.773303 0.772819 0.773786 0.773304
547 0.773311 0.772826 0.773797 0.773312
552 0.773362 0.772876 0.773849 0.773319
556 0.773373 0.772885 0.773861 0.773325
561 0.773396 0.772907 0.773885 0.773332
565 0.773413 0.772922 0.773904 0.773338
570 0.77344 0.772948 0.773933 0.773345
575 0.773436 0.772942 0.77393 0.773352
579 0.773442 0.772947 0.773937 0.773357
584 0.773452 0.772955 0.773949 0.773364
588 0.773475 0.772977 0.773973 0.773369
593 0.773461 0.772961 0.77396 0.773376
598 0.77347 0.772968 0.773971 0.773382
602 0.773475 0.772973 0.773977 0.773387
607 0.773484 0.77298 0.773988 0.773393
611 0.773504 0.772999 0.774009 0.773398
616 0.773508 0.773001 0.774014 0.773404
621 0.77352 0.773012 0.774027 0.77341
625 0.773556 0.773048 0.774064 0.773415
630 0.773578 0.773069 0.774087 0.773421
634 0.773556 0.773046 0.774066 0.773425
639 0.773581 0.77307 0.774092 0.773431
644 0.773585 0.773072 0.774097 0.773436
648 0.773589 0.773075 0.774102 0.773441
653 0.773589 0.773075 0.774104 0.773446
657 0.773604 0.773089 0.774118 0.77345
662 0.77359 0.773075 0.774105 0.773456
667 0.773615 0.773098 0.774131 0.773461
671 0.773618 0.7731 0.774135 0.773465
676 0.773615 0.773096 0.774134 0.77347
680 0.773633 0.773114 0.774152 0.773474
685 0.773633 0.773113 0.774153 0.773478
690 0.773641 0.77312 0.774162 0.773483
694 0.773644 0.773123 0.774166 0.773487
699 0.773671 0.773148 0.774194 0.773492
703 0.77367 0.773146 0.774193 0.773495
708 0.773676 0.773152 0.774201 0.7735
713 0.773668 0.773142 0.774194 0.773504
717 0.773649 0.773122 0.774175 0.773508
722 0.773661 0.773134 0.774188 0.773512
726 0.773669 0.773141 0.774196 0.773516
731 0.773666 0.773137 0.774195 0.77352
736 0.773658 0.773128 0.774188 0.773524
740 0.773675 0.773145 0.774205 0.773528
745 0.773694 0.773163 0.774225 0.773532
749 0.773695 0.773163 0.774226 0.773535
754 0.773736 0.773204 0.774268 0.773539
759 0.773764 0.773232 0.774296 0.773543
763 0.77376 0.773227 0.774293 0.773546
768 0.773768 0.773234 0.774302 0.77355
772 0.773755 0.77322 0.774289 0.773553
777 0.773753 0.773218 0.774289 0.773557
782 0.773781 0.773245 0.774317 0.773561
786 0.773783 0.773246 0.774319 0.773563
791 0.773778 0.773241 0.774315 0.773567
795 0.773805 0.773267 0.774343 0.77357
800 0.773815 0.773276 0.774353 0.773574
805 0.773804 0.773265 0.774343 0.773577
809 0.773821 0.773281 0.77436 0.77358
814 0.773831 0.773291 0.774371 0.773583
818 0.773838 0.773297 0.774379 0.773586
823 0.773838 0.773296 0.77438 0.773589
828 0.773842 0.773299 0.774385 0.773593
832 0.773831 0.773288 0.774375 0.773595
837 0.773853 0.773309 0.774397 0.773599
841 0.773857 0.773313 0.774402 0.773601
846 0.773869 0.773324 0.774414 0.773604
851 0.773881 0.773336 0.774427 0.773607
855 0.773875 0.773329 0.774421 0.77361
860 0.773897 0.77335 0.774444 0.773613
864 0.773896 0.773349 0.774443 0.773615
869 0.773886 0.773338 0.774433 0.773618
874 0.773902 0.773354 0.77445 0.773621
878 0.773898 0.77335 0.774447 0.773624
883 0.773905 0.773356 0.774454 0.773627
887 0.773921 0.773372 0.77447 0.773629
892 0.773919 0.773369 0.774468 0.773632
897 0.773922 0.773372 0.774472 0.773635
901 0.7739 0.77335 0.77445 0.773637
906 0.773907 0.773356 0.774457 0.77364
910 0.773904 0.773352 0.774455 0.773642
915 0.773918 0.773366 0.774469 0.773645
920 0.773926 0.773374 0.774477 0.773647
924 0.773926 0.773374 0.774479 0.773649
929 0.773928 0.773375 0.774481 0.773652
933 0.773928 0.773375 0.774482 0.773654
938 0.773938 0.773385 0.774492 0.773657
943 0.773942 0.773389 0.774496 0.773659
947 0.77395 0.773397 0.774504 0.773661
952 0.773958 0.773403 0.774512 0.773664
956 0.773938 0.773383 0.774493 0.773666
961 0.77396 0.773404 0.774515 0.773668
966 0.773954 0.773399 0.77451 0.773671
970 0.773942 0.773385 0.774498 0.773673
975 0.77395 0.773394 0.774507 0.773675
979 0.773936 0.77338 0.774493 0.773677
984 0.773936 0.773378 0.774494 0.773679
989 0.77394 0.773382 0.774498 0.773682
993 0.773946 0.773388 0.774505 0.773684
998 0.773952 0.773393 0.774511 0.773686
1002 0.773945 0.773386 0.774504 0.773688
1007 0.773935 0.773375 0.774495 0.77369
1012 0.77393 0.773369 0.77449 0.773692
1016 0.773935 0.773374 0.774495 0.773694
1021 0.773909 0.773348 0.77447 0.773696
1025 0.773913 0.773352 0.774474 0.773698
1030 0.773924 0.773362 0.774486 0.7737
1035 0.773926 0.773364 0.774489 0.773702
1039 0.773928 0.773365 0.774491 0.773704
1044 0.773927 0.773364 0.77449 0.773706
1048 0.773922 0.773358 0.774486 0.773707
1053 0.77391 0.773346 0.774475 0.77371
1058 0.773912 0.773347 0.774477 0.773712
1062 0.77392 0.773356 0.774485 0.773713
1067 0.773908 0.773343 0.774473 0.773715
1071 0.773912 0.773346 0.774477 0.773717
1076 0.773907 0.773342 0.774473 0.773719
1081 0.773916 0.77335 0.774482 0.773721
1085 0.773915 0.773348 0.774481 0.773722
1090 0.773903 0.773337 0.77447 0.773724
1094 0.77391 0.773343 0.774477 0.773726
1099 0.773929 0.773362 0.774497 0.773728
1104 0.773934 0.773367 0.774502 0.773729
1108 0.773935 0.773367 0.774503 0.773731
1113 0.77395 0.773382 0.774519 0.773733
1117 0.773944 0.773375 0.774512 0.773734
1122 0.773937 0.773368 0.774507 0.773736
1127 0.773937 0.773367 0.774507 0.773738
1131 0.773928 0.773358 0.774499 0.773739
1136 0.773938 0.773368 0.774508 0.773741
1140 0.773944 0.773374 0.774514 0.773742
1145 0.773945 0.773374 0.774515 0.773744
1150 0.773952 0.773381 0.774522 0.773746
1154 0.773932 0.77336 0.774503 0.773747
1159 0.773937 0.773365 0.774508 0.773749
1163 0.773953 0.773381 0.774525 0.77375
1168 0.773964 0.773392 0.774537 0.773752
1173 0.773965 0.773391 0.774538 0.773753
1177 0.77396 0.773387 0.774533 0.773755
1182 0.773967 0.773393 0.77454 0.773756
1186 0.773948 0.773374 0.774522 0.773758
1191 0.773948 0.773374 0.774523 0.773759
1196 0.773952 0.773378 0.774526 0.773761
1200 0.773951 0.773376 0.774525 0.773762
1205 0.77395 0.773375 0.774525 0.773764
1209 0.773943 0.773367 0.774518 0.773765
1214 0.773942 0.773367 0.774518 0.773767
1219 0.773944 0.773368 0.77452 0.773768
1223 0.773947 0.773372 0.774523 0.773769
1228 0.773954 0.773377 0.77453 0.773771
1232 0.773961 0.773385 0.774537 0.773772
1237 0.773941 0.773365 0.774518 0.773773
1242 0.773934 0.773357 0.77451 0.773775
1246 0.773929 0.773353 0.774506 0.773776
1251 0.773925 0.773348 0.774502 0.773778
1255 0.773909 0.773332 0.774486 0.773779
1260 0.773919 0.773341 0.774497 0.77378
1265 0.773913 0.773335 0.774491 0.773782
1269 0.773906 0.773328 0.774484 0.773783
1274 0.773905 0.773327 0.774483 0.773784
1278 0.773904 0.773326 0.774482 0.773785
1283 0.773904 0.773325 0.774482 0.773787
1288 0.773899 0.773321 0.774478 0.773788
1292 0.773887 0.773308 0.774466 0.773789
1297 0.773892 0.773312 0.774472 0.77379
1301 0.773883 0.773303 0.774463 0.773791
1306 0.77388 0.773301 0.77446 0.773793
1311 0.773883 0.773302 0.774463 0.773794
1315 0.773891 0.77331 0.774471 0.773795
1320 0.773897 0.773317 0.774478 0.773796
1324 0.773889 0.773308 0.77447 0.773797
1329 0.773883 0.773302 0.774464 0.773799
1334 0.773883 0.773301 0.774464 0.7738
1338 0.773883 0.773302 0.774465 0.773801
1343 0.773889 0.773307 0.774471 0.773802
1347 0.773894 0.773312 0.774476 0.773803
1352 0.773887 0.773305 0.77447 0.773805
1357 0.773873 0.77329 0.774455 0.773806
1361 0.773879 0.773296 0.774462 0.773807
1366 0.77388 0.773297 0.774463 0.773808
1370 0.773887 0.773304 0.77447 0.773809
1375 0.773902 0.773318 0.774485 0.77381
1380 0.773892 0.773309 0.774476 0.773811
1384 0.773893 0.773309 0.774477 0.773812
1389 0.773888 0.773305 0.774472 0.773813
1393 0.773895 0.773311 0.774479 0.773814
1398 0.773887 0.773303 0.774471 0.773816
1403 0.773888 0.773303 0.774473 0.773817
1407 0.773886 0.773301 0.774471 0.773818
1412 0.773888 0.773303 0.774474 0.773819
1416 0.773892 0.773307 0.774478 0.77382
1421 0.773887 0.773301 0.774473 0.773821
1426 0.773894 0.773309 0.77448 0.773822
1430 0.773894 0.773308 0.774479 0.773823
1435 0.773898 0.773312 0.774484 0.773824
1439 0.773894 0.773308 0.774481 0.773825
1444 0.773899 0.773313 0.774485 0.773826
1449 0.773902 0.773316 0.774488 0.773827
1453 0.773907 0.77332 0.774493 0.773828
1458 0.77392 0.773333 0.774507 0.773829
1462 0.773928 0.773342 0.774515 0.77383
1467 0.773945 0.773358 0.774532 0.773831
1472 0.77394 0.773353 0.774527 0.773832
1476 0.77395 0.773363 0.774538 0.773833
1481 0.773951 0.773364 0.774539 0.773834
1485 0.773955 0.773368 0.774543 0.773835
1490 0.773944 0.773357 0.774532 0.773836
1495 0.77394 0.773352 0.774527 0.773837
1499 0.773935 0.773348 0.774523 0.773837
1504 0.773945 0.773357 0.774532 0.773838
1508 0.773948 0.77336 0.774536 0.773839
1513 0.773949 0.773361 0.774537 0.77384
1518 0.773944 0.773355 0.774532 0.773841
1522 0.773943 0.773355 0.774532 0.773842
1527 0.773945 0.773356 0.774533 0.773843
1531 0.773941 0.773352 0.77453 0.773844
1536 0.773939 0.77335 0.774527 0.773845
1541 0.773943 0.773354 0.774532 0.773846
1545 0.773949 0.77336 0.774539 0.773846
1550 0.773939 0.77335 0.774529 0.773847
1554 0.77394 0.77335 0.77453 0.773848
1559 0.77394 0.77335 0.77453 0.773849
1564 0.773948 0.773358 0.774537 0.77385
1568 0.773945 0.773355 0.774535 0.773851
1573 0.773938 0.773348 0.774528 0.773852
1577 0.77394 0.773349 0.77453 0.773852
1582 0.773956 0.773366 0.774546 0.773853
1587 0.773958 0.773367 0.774549 0.773854
1591 0.773966 0.773375 0.774557 0.773855
1596 0.773977 0.773386 0.774568 0.773856
1600 0.773969 0.773378 0.77456 0.773856
1605 0.773969 0.773378 0.77456 0.773857
1610 0.773961 0.77337 0.774552 0.773858
1614 0.773963 0.773372 0.774554 0.773859
1619 0.773968 0.773377 0.774559 0.77386
1623 0.773974 0.773382 0.774565 0.77386
1628 0.77398 0.773389 0.774572 0.773861
