//total_population estimated_relatedness lower_bound upper_bound relatedness
50 0.510204 nan nan 0.510204
51 0.51055 0.510474 0.510625 0.510588
52 0.510808 0.510702 0.510914 0.510957
53 0.511167 0.511037 0.511296 0.511312
54 0.511537 0.511389 0.511685 0.511654
55 0.51184 0.511676 0.512004 0.511983
56 0.512085 0.511907 0.512263 0.512299
57 0.512447 0.512255 0.512639 0.512605
58 0.512678 0.512475 0.512882 0.5129
59 0.512911 0.512698 0.513124 0.513185
60 0.513233 0.51301 0.513456 0.51346
61 0.513472 0.51324 0.513705 0.513725
62 0.513763 0.513521 0.514004 0.513983
63 0.514001 0.513752 0.514251 0.514231
64 0.514245 0.513988 0.514502 0.514472
65 0.514465 0.514201 0.514729 0.514706
66 0.51465 0.51438 0.514921 0.514932
67 0.514869 0.514593 0.515145 0.515152
68 0.515075 0.514792 0.515357 0.515364
69 0.515304 0.515016 0.515592 0.515571
70 0.515531 0.515237 0.515826 0.515772
71 0.515763 0.515463 0.516064 0.515966
72 0.516001 0.515695 0.516307 0.516156
73 0.516158 0.515848 0.516469 0.51634
74 0.516302 0.515987 0.516616 0.516519
75 0.516449 0.51613 0.516767 0.516693
76 0.516632 0.516309 0.516954 0.516863
77 0.516793 0.516466 0.51712 0.517028
78 0.516945 0.516614 0.517275 0.517189
79 0.517111 0.516776 0.517446 0.517345
80 0.517259 0.516921 0.517598 0.517498
81 0.517388 0.517045 0.51773 0.517647
82 0.517531 0.517186 0.517877 0.517792
83 0.517601 0.517253 0.517949 0.517934
84 0.517688 0.517337 0.518039 0.518072
85 0.517819 0.517465 0.518174 0.518207
86 0.517925 0.517568 0.518283 0.518339
87 0.518045 0.517684 0.518407 0.518468
88 0.518172 0.517808 0.518537 0.518594
89 0.518291 0.517924 0.518657 0.518717
90 0.518423 0.518054 0.518793 0.518837
91 0.518541 0.518169 0.518914 0.518954
92 0.518644 0.518269 0.519019 0.519069
93 0.518779 0.518401 0.519157 0.519182
94 0.518917 0.518535 0.519298 0.519292
95 0.519065 0.518681 0.519449 0.519399
96 0.519214 0.518827 0.519601 0.519505
97 0.51931 0.518921 0.5197 0.519608
98 0.519405 0.519013 0.519797 0.519709
99 0.519495 0.519101 0.519889 0.519808
100 0.519598 0.519202 0.519994 0.519905
101 0.51965 0.519252 0.520047 0.52
102 0.519744 0.519344 0.520143 0.520093
103 0.519857 0.519455 0.520258 0.520185
104 0.519977 0.519573 0.520382 0.520274
105 0.520056 0.519649 0.520462 0.520362
106 0.520144 0.519736 0.520552 0.520448
107 0.520221 0.519811 0.520631 0.520533
108 0.520311 0.519899 0.520723 0.520616
109 0.520455 0.52004 0.520869 0.520697
110 0.52054 0.520124 0.520956 0.520777
111 0.520644 0.520226 0.521062 0.520856
112 0.52074 0.52032 0.521159 0.520933
113 0.520817 0.520396 0.521239 0.521008
114 0.520869 0.520446 0.521292 0.521083
115 0.52095 0.520525 0.521374 0.521156
116 0.521006 0.52058 0.521431 0.521228
117 0.521074 0.520648 0.5215 0.521298
118 0.521124 0.520697 0.521551 0.521368
119 0.521162 0.520734 0.52159 0.521436
120 0.521243 0.520814 0.521673 0.521503
121 0.521313 0.520882 0.521744 0.521569
122 0.521409 0.520977 0.521841 0.521633
123 0.521467 0.521035 0.5219 0.521697
124 0.521492 0.521059 0.521926 0.52176
125 0.521563 0.521128 0.521998 0.521822
126 0.521655 0.521219 0.522092 0.521882
127 0.521727 0.521288 0.522165 0.521942
128 0.521765 0.521326 0.522205 0.522001
