//total_population estimated_relatedness lower_bound upper_bound relatedness
30 0.54023 nan nan 0.54023
30 0.54023 nan nan 0.54023
31 0.541095 0.540895 0.541294 0.541219
31 0.541095 0.540895 0.541294 0.541219
32 0.541876 0.541598 0.542155 0.542144
33 0.542728 0.542393 0.543064 0.543011
33 0.542728 0.542393 0.543064 0.543011
34 0.543495 0.543115 0.543876 0.543825
34 0.543495 0.543115 0.543876 0.543825
35 0.544272 0.543855 0.544688 0.544592
36 0.544942 0.544494 0.545389 0.545315
36 0.544942 0.544494 0.545389 0.545315
37 0.545519 0.545043 0.545995 0.545998
37 0.545519 0.545043 0.545995 0.545998
38 0.546226 0.545726 0.546726 0.546643
39 0.546766 0.54624 0.547292 0.547255
39 0.546766 0.54624 0.547292 0.547255
40 0.547351 0.546802 0.5479 0.547836
40 0.547351 0.546802 0.5479 0.547836
41 0.547844 0.547276 0.548412 0.548387
42 0.548459 0.547873 0.549044 0.548912
42 0.548459 0.547873 0.549044 0.548912
43 0.548931 0.548332 0.549531 0.549411
43 0.548931 0.548332 0.549531 0.549411
44 0.549477 0.54886 0.550094 0.549887
45 0.549936 0.549305 0.550567 0.550342
45 0.549936 0.549305 0.550567 0.550342
46 0.550407 0.549761 0.551053 0.550777
46 0.550407 0.549761 0.551053 0.550777
47 0.550853 0.550194 0.551512 0.551192
48 0.551312 0.550639 0.551986 0.55159
48 0.551312 0.550639 0.551986 0.55159
49 0.551594 0.550911 0.552277 0.551971
49 0.551594 0.550911 0.552277 0.551971
50 0.552074 0.55138 0.552769 0.552337
51 0.552431 0.551726 0.553136 0.552688
51 0.552431 0.551726 0.553136 0.552688
52 0.552818 0.552101 0.553535 0.553026
52 0.552818 0.552101 0.553535 0.553026
53 0.553191 0.552464 0.553918 0.55335
54 0.553492 0.552755 0.554228 0.553662
54 0.553492 0.552755 0.554228 0.553662
55 0.553737 0.552992 0.554481 0.553963
55 0.553737 0.552992 0.554481 0.553963
56 0.554088 0.553334 0.554841 0.554252
57 0.554374 0.553613 0.555136 0.554531
57 0.554374 0.553613 0.555136 0.554531
58 0.554648 0.55388 0.555415 0.554801
58 0.554648 0.55388 0.555415 0.554801
59 0.554769 0.553994 0.555544 0.555061
60 0.555118 0.554334 0.555902 0.555313
60 0.555118 0.554334 0.555902 0.555313
61 0.555297 0.554509 0.556085 0.555556
61 0.555297 0.554509 0.556085 0.555556
62 0.555561 0.554765 0.556356 0.555791
63 0.555757 0.554957 0.556557 0.556018
63 0.555757 0.554957 0.556557 0.556018
64 0.55599 0.555186 0.556795 0.556238
64 0.55599 0.555186 0.556795 0.556238
65 0.556214 0.555405 0.557024 0.556452
66 0.556407 0.555593 0.557222 0.556658
66 0.556407 0.555593 0.557222 0.556658
67 0.556536 0.555716 0.557355 0.556859
67 0.556536 0.555716 0.557355 0.556859
