//total_population estimated_relatedness lower_bound upper_bound relatedness
250 0.678715 0.678715 0.678715 0.678715
255 0.678713 0.67863 0.678795 0.678765
260 0.678846 0.67873 0.678962 0.678814
265 0.678832 0.678692 0.678972 0.67886
270 0.678995 0.678835 0.679155 0.678905
275 0.679027 0.67885 0.679203 0.678948
280 0.679057 0.678865 0.67925 0.67899
285 0.679099 0.678892 0.679306 0.67903
290 0.679111 0.678891 0.679331 0.679069
295 0.679151 0.67892 0.679382 0.679107
300 0.679149 0.678907 0.679392 0.679143
305 0.67925 0.678998 0.679502 0.679178
310 0.679313 0.679052 0.679573 0.679212
315 0.679388 0.67912 0.679657 0.679245
320 0.679396 0.679119 0.679673 0.679277
325 0.679435 0.679151 0.679719 0.679307
330 0.679493 0.679201 0.679785 0.679337
335 0.679514 0.679216 0.679813 0.679366
340 0.679532 0.679227 0.679836 0.679395
345 0.679458 0.679146 0.67977 0.679422
350 0.679465 0.679148 0.679782 0.679448
355 0.679472 0.679149 0.679795 0.679474
360 0.679482 0.679153 0.679811 0.679499
365 0.679461 0.679126 0.679796 0.679524
370 0.679469 0.67913 0.679808 0.679547
375 0.679509 0.679165 0.679852 0.67957
380 0.6796 0.679252 0.679948 0.679593
385 0.679623 0.67927 0.679975 0.679615
390 0.679628 0.67927 0.679985 0.679636
395 0.679655 0.679294 0.680016 0.679657
400 0.679693 0.679329 0.680058 0.679677
405 0.679717 0.679349 0.680085 0.679697
410 0.679766 0.679393 0.680138 0.679716
415 0.679802 0.679426 0.680178 0.679735
420 0.679832 0.679454 0.68021 0.679754
425 0.679824 0.679443 0.680205 0.679771
430 0.679813 0.679429 0.680197 0.679789
435 0.679849 0.679462 0.680235 0.679806
440 0.679805 0.679415 0.680195 0.679823
445 0.679812 0.679419 0.680206 0.679839
450 0.679859 0.679463 0.680256 0.679855
455 0.679884 0.679484 0.680284 0.679871
460 0.67987 0.679467 0.680274 0.679886
465 0.679846 0.67944 0.680252 0.679901
470 0.679861 0.679452 0.680269 0.679916
475 0.679852 0.679441 0.680263 0.67993
480 0.679849 0.679437 0.680261 0.679944
485 0.679859 0.679444 0.680275 0.679958
490 0.679853 0.679437 0.68027 0.679971
495 0.679904 0.679485 0.680324 0.679985
500 0.679923 0.679502 0.680344 0.679997
505 0.679897 0.679473 0.68032 0.68001
510 0.679884 0.679458 0.680309 0.680023
515 0.679894 0.679466 0.680322 0.680035
520 0.679904 0.679475 0.680334 0.680047
525 0.679893 0.679462 0.680324 0.680058
530 0.679902 0.679469 0.680335 0.68007
535 0.679919 0.679484 0.680354 0.680081
540 0.679921 0.679484 0.680358 0.680092
545 0.67995 0.679512 0.680389 0.680103
550 0.679977 0.679537 0.680417 0.680114
555 0.679964 0.679522 0.680405 0.680124
