//total_population estimated_relatedness lower_bound upper_bound relatedness
1500 0.555259 0.555259 0.555259 0.555259
1530 0.555279 0.555257 0.555302 0.555271
1560 0.555295 0.555263 0.555326 0.555282
1590 0.555321 0.555282 0.555359 0.555293
1620 0.555342 0.555298 0.555386 0.555303
1650 0.555361 0.555312 0.555409 0.555313
1680 0.555374 0.555321 0.555427 0.555323
1710 0.55537 0.555314 0.555426 0.555332
1740 0.555378 0.555319 0.555438 0.555341
1770 0.555389 0.555327 0.555452 0.55535
1800 0.555406 0.55534 0.555471 0.555358
1830 0.555422 0.555354 0.55549 0.555366
1860 0.555437 0.555367 0.555507 0.555374
1890 0.555454 0.555381 0.555527 0.555381
1920 0.555473 0.555398 0.555548 0.555389
1950 0.555488 0.555412 0.555564 0.555396
1980 0.555493 0.555414 0.555571 0.555403
2010 0.5555 0.55542 0.55558 0.555409
2040 0.555498 0.555416 0.55558 0.555416
2070 0.555504 0.55542 0.555587 0.555422
2100 0.555519 0.555434 0.555604 0.555428
2130 0.555511 0.555424 0.555598 0.555434
2160 0.555527 0.555439 0.555616 0.55544
2190 0.55554 0.55545 0.55563 0.555446
2220 0.555541 0.55545 0.555632 0.555451
2250 0.555542 0.55545 0.555635 0.555457
2280 0.555543 0.555449 0.555636 0.555462
2310 0.555555 0.555461 0.55565 0.555467
2340 0.555542 0.555446 0.555638 0.555472
2370 0.555541 0.555444 0.555638 0.555477
2400 0.555549 0.555451 0.555647 0.555481
2430 0.555543 0.555444 0.555641 0.555486
2460 0.555551 0.555451 0.55565 0.55549
2490 0.555554 0.555453 0.555655 0.555495
2520 0.555556 0.555454 0.555657 0.555499
2550 0.555565 0.555462 0.555667 0.555503
2580 0.55557 0.555467 0.555674 0.555507
2610 0.55557 0.555466 0.555675 0.555511
2640 0.555581 0.555476 0.555686 0.555515
2670 0.555597 0.555491 0.555703 0.555519
2700 0.555607 0.5555 0.555714 0.555523
2730 0.555606 0.555498 0.555714 0.555526
2760 0.555602 0.555494 0.555711 0.55553
2790 0.555604 0.555495 0.555713 0.555533
2820 0.555603 0.555493 0.555713 0.555537
2850 0.555606 0.555495 0.555717 0.55554
2880 0.555612 0.555501 0.555723 0.555543
2910 0.555615 0.555503 0.555726 0.555546
2940 0.555619 0.555507 0.555731 0.555549
2970 0.555623 0.55551 0.555735 0.555552
3000 0.555628 0.555515 0.555741 0.555555
3030 0.555634 0.55552 0.555747 0.555558
3060 0.555641 0.555527 0.555755 0.555561
3090 0.555656 0.555541 0.55577 0.555564
3120 0.555663 0.555548 0.555778 0.555567
3150 0.555666 0.55555 0.555781 0.55557
3180 0.555663 0.555547 0.555779 0.555572
3210 0.555664 0.555548 0.555781 0.555575
3240 0.555667 0.555551 0.555784 0.555577
3270 0.555672 0.555554 0.555789 0.55558
3300 0.555678 0.55556 0.555796 0.555582
3330 0.555676 0.555558 0.555794 0.555585
3360 0.555687 0.555568 0.555805 0.555587
3390 0.555687 0.555568 0.555806 0.55559
3420 0.555688 0.555569 0.555808 0.555592
3450 0.555688 0.555568 0.555808 0.555594
3480 0.555692 0.555572 0.555813 0.555596
3510 0.5557 0.555579 0.555821 0.555599
3540 0.555696 0.555575 0.555817 0.555601
3570 0.555691 0.555569 0.555813 0.555603
