//total_population estimated_relatedness lower_bound upper_bound relatedness
510 0.961478 0.961478 0.961478 0.961478
520 0.961474 0.961441 0.961506 0.961481
530 0.961467 0.961422 0.961512 0.961483
540 0.961476 0.961421 0.961531 0.961486
550 0.961484 0.961421 0.961546 0.961489
561 0.961471 0.961401 0.96154 0.961491
571 0.961467 0.961392 0.961543 0.961494
581 0.961439 0.961358 0.96152 0.961496
591 0.961435 0.96135 0.96152 0.961498
601 0.961455 0.961366 0.961544 0.961501
612 0.961449 0.961354 0.961543 0.961503
622 0.961462 0.961364 0.961559 0.961505
632 0.961443 0.961342 0.961545 0.961507
642 0.961451 0.961347 0.961556 0.961509
652 0.96145 0.961342 0.961558 0.961511
663 0.961458 0.961347 0.961569 0.961513
673 0.961452 0.961338 0.961565 0.961514
683 0.96145 0.961334 0.961567 0.961516
693 0.96144 0.961321 0.961559 0.961518
703 0.961432 0.96131 0.961553 0.961519
714 0.961421 0.961297 0.961545 0.961521
724 0.961419 0.961293 0.961546 0.961522
734 0.961408 0.96128 0.961536 0.961524
744 0.961388 0.961258 0.961518 0.961525
754 0.961383 0.961251 0.961515 0.961527
765 0.961393 0.961259 0.961527 0.961528
775 0.961379 0.961243 0.961514 0.961529
785 0.961368 0.96123 0.961505 0.961531
795 0.961357 0.961218 0.961497 0.961532
805 0.961375 0.961235 0.961516 0.961533
816 0.9614 0.961258 0.961543 0.961534
826 0.961407 0.961263 0.961551 0.961535
836 0.961393 0.961248 0.961538 0.961537
846 0.961402 0.961255 0.961548 0.961538
856 0.961399 0.961251 0.961547 0.961539
867 0.961411 0.961261 0.961561 0.96154
877 0.961434 0.961283 0.961584 0.961541
887 0.961432 0.96128 0.961584 0.961542
897 0.961435 0.961282 0.961588 0.961543
907 0.96143 0.961276 0.961585 0.961544
918 0.96143 0.961275 0.961586 0.961545
928 0.961429 0.961273 0.961586 0.961546
938 0.96143 0.961273 0.961587 0.961547
948 0.961439 0.961281 0.961597 0.961547
958 0.961436 0.961277 0.961595 0.961548
969 0.961451 0.961291 0.961611 0.961549
979 0.961451 0.961291 0.961612 0.96155
989 0.961443 0.961281 0.961605 0.961551
999 0.961446 0.961283 0.961608 0.961552
1009 0.961459 0.961295 0.961622 0.961552
1020 0.961453 0.961288 0.961617 0.961553
1030 0.96145 0.961285 0.961616 0.961554
1040 0.961442 0.961276 0.961608 0.961555
1050 0.961434 0.961267 0.961601 0.961555
1060 0.961433 0.961265 0.9616 0.961556
1071 0.96144 0.961271 0.961608 0.961557
1081 0.961447 0.961278 0.961617 0.961557
1091 0.961446 0.961276 0.961616 0.961558
1101 0.961447 0.961277 0.961617 0.961559
1111 0.961454 0.961283 0.961625 0.961559
1122 0.961463 0.961292 0.961635 0.96156
1132 0.961476 0.961304 0.961647 0.961561
1142 0.961476 0.961303 0.961649 0.961561
1152 0.961487 0.961314 0.96166 0.961562
1162 0.961489 0.961316 0.961663 0.961562
1173 0.961482 0.961308 0.961656 0.961563
1183 0.961476 0.961301 0.961651 0.961564
1193 0.961486 0.961311 0.961661 0.961564
1203 0.961489 0.961314 0.961665 0.961565
1213 0.961498 0.961322 0.961674 0.961565
1224 0.961518 0.961342 0.961694 0.961566
1234 0.961529 0.961352 0.961705 0.961566
1244 0.961535 0.961358 0.961712 0.961567
1254 0.961539 0.961362 0.961717 0.961567
1264 0.961539 0.961361 0.961716 0.961568
1275 0.961555 0.961377 0.961733 0.961568
1285 0.961561 0.961383 0.96174 0.961569
1295 0.961562 0.961383 0.961742 0.961569
1305 0.961567 0.961387 0.961746 0.96157
1315 0.96156 0.96138 0.96174 0.96157
1326 0.961565 0.961384 0.961745 0.961571
1336 0.961561 0.961381 0.961742 0.961571
1346 0.961557 0.961375 0.961738 0.961571
1356 0.961561 0.961379 0.961743 0.961572
1366 0.961556 0.961374 0.961738 0.961572
1377 0.961564 0.961381 0.961746 0.961573
1387 0.961566 0.961384 0.961749 0.961573
1397 0.961576 0.961393 0.961759 0.961574
1407 0.961578 0.961395 0.961761 0.961574
1417 0.961592 0.961409 0.961776 0.961574
1428 0.961595 0.961411 0.961779 0.961575
1438 0.961597 0.961412 0.961781 0.961575
1448 0.961597 0.961412 0.961782 0.961575
1458 0.96158 0.961395 0.961765 0.961576
1468 0.96158 0.961394 0.961765 0.961576
1479 0.96159 0.961404 0.961776 0.961577
1489 0.961592 0.961406 0.961778 0.961577
1499 0.961598 0.961412 0.961785 0.961577
1509 0.961598 0.961411 0.961785 0.961578
1519 0.961592 0.961405 0.961779 0.961578
1530 0.9616 0.961412 0.961787 0.961578
1540 0.961605 0.961417 0.961793 0.961579
1550 0.961611 0.961423 0.961799 0.961579
1560 0.961613 0.961424 0.961801 0.961579
1570 0.96161 0.961421 0.961798 0.96158
1581 0.961604 0.961415 0.961793 0.96158
1591 0.961594 0.961405 0.961783 0.96158
1601 0.961596 0.961406 0.961785 0.961581
1611 0.961596 0.961406 0.961786 0.961581
1621 0.961599 0.961409 0.961789 0.961581
1632 0.961598 0.961408 0.961788 0.961581
1642 0.9616 0.96141 0.961791 0.961582
1652 0.961597 0.961407 0.961788 0.961582
1662 0.961595 0.961404 0.961786 0.961582
1672 0.961596 0.961404 0.961787 0.961583
1683 0.961596 0.961404 0.961787 0.961583
1693 0.961595 0.961403 0.961787 0.961583
1703 0.961592 0.9614 0.961784 0.961583
1713 0.961602 0.96141 0.961795 0.961584
1723 0.961602 0.961409 0.961794 0.961584
1734 0.961606 0.961413 0.961799 0.961584
1744 0.961597 0.961404 0.961789 0.961584
1754 0.961591 0.961398 0.961785 0.961585
1764 0.961593 0.961399 0.961786 0.961585
1774 0.961589 0.961396 0.961783 0.961585
1785 0.9616 0.961406 0.961794 0.961585
1795 0.961601 0.961407 0.961795 0.961586
1805 0.961607 0.961412 0.961801 0.961586
1815 0.961597 0.961402 0.961792 0.961586
1825 0.961593 0.961398 0.961788 0.961586
1836 0.961598 0.961402 0.961793 0.961587
1846 0.9616 0.961405 0.961796 0.961587
1856 0.961603 0.961408 0.961799 0.961587
1866 0.961602 0.961406 0.961798 0.961587
1876 0.9616 0.961404 0.961796 0.961588
1887 0.9616 0.961404 0.961796 0.961588
1897 0.961591 0.961395 0.961787 0.961588
1907 0.961593 0.961396 0.961789 0.961588
1917 0.96159 0.961394 0.961786 0.961588
1927 0.961587 0.96139 0.961783 0.961589
1938 0.961587 0.96139 0.961783 0.961589
1948 0.961594 0.961397 0.961791 0.961589
1958 0.961601 0.961404 0.961798 0.961589
1968 0.961602 0.961405 0.961799 0.961589
1978 0.961598 0.9614 0.961795 0.96159
1989 0.961595 0.961398 0.961793 0.96159
1999 0.961598 0.9614 0.961796 0.96159
2009 0.961595 0.961397 0.961793 0.96159
2019 0.961592 0.961394 0.961789 0.96159
2029 0.961594 0.961396 0.961792 0.961591
2040 0.961593 0.961395 0.961791 0.961591
2050 0.961594 0.961395 0.961792 0.961591
2060 0.961596 0.961398 0.961795 0.961591
2070 0.961597 0.961399 0.961796 0.961591
2080 0.961601 0.961403 0.9618 0.961592
2091 0.961604 0.961406 0.961803 0.961592
2101 0.961598 0.961399 0.961797 0.961592
2111 0.961593 0.961393 0.961792 0.961592
2121 0.961592 0.961393 0.961791 0.961592
2131 0.961597 0.961397 0.961796 0.961592
2142 0.961593 0.961394 0.961793 0.961593
2152 0.961593 0.961394 0.961793 0.961593
2162 0.961597 0.961397 0.961797 0.961593
2172 0.961603 0.961403 0.961803 0.961593
2182 0.9616 0.9614 0.9618 0.961593
2193 0.961611 0.961411 0.961811 0.961593
2203 0.96161 0.961409 0.96181 0.961594
2213 0.961607 0.961407 0.961808 0.961594
2223 0.9616 0.9614 0.961801 0.961594
2233 0.961595 0.961394 0.961796 0.961594
2244 0.961596 0.961395 0.961797 0.961594
2254 0.961598 0.961397 0.961799 0.961594
2264 0.961593 0.961392 0.961794 0.961595
2274 0.961594 0.961392 0.961795 0.961595
2284 0.961593 0.961392 0.961795 0.961595
2295 0.961601 0.961399 0.961802 0.961595
2305 0.961602 0.9614 0.961804 0.961595
2315 0.961606 0.961404 0.961808 0.961595
2325 0.96161 0.961408 0.961812 0.961595
2335 0.96161 0.961408 0.961813 0.961596
2346 0.961611 0.961408 0.961813 0.961596
2356 0.961612 0.96141 0.961815 0.961596
2366 0.961613 0.961411 0.961816 0.961596
2376 0.961612 0.96141 0.961814 0.961596
2386 0.961607 0.961405 0.96181 0.961596
2397 0.961601 0.961398 0.961804 0.961596
2407 0.961594 0.961391 0.961797 0.961597
2417 0.961594 0.961391 0.961798 0.961597
2427 0.961596 0.961393 0.9618 0.961597
2437 0.961595 0.961392 0.961799 0.961597
2448 0.961599 0.961395 0.961802 0.961597
