//total_population estimated_relatedness lower_bound upper_bound relatedness
40 0.487179 nan nan 0.487179
40 0.487179 nan nan 0.487179
41 0.487805 0.487805 0.487805 0.487805
42 0.488409 0.488398 0.48842 0.4884
43 0.48899 0.488971 0.48901 0.488966
44 0.48953 0.489503 0.489556 0.489507
44 0.48953 0.489503 0.489556 0.489507
45 0.490055 0.490021 0.490089 0.490022
46 0.490554 0.490514 0.490595 0.490515
47 0.491019 0.490972 0.491066 0.490986
48 0.491454 0.491402 0.491507 0.491437
48 0.491454 0.491402 0.491507 0.491437
49 0.491902 0.491843 0.491961 0.49187
50 0.492297 0.492233 0.492361 0.492285
51 0.492683 0.492614 0.492752 0.492683
52 0.493067 0.492993 0.493141 0.493066
52 0.493067 0.492993 0.493141 0.493066
53 0.493454 0.493374 0.493533 0.493433
54 0.493794 0.49371 0.493879 0.493787
55 0.494131 0.494043 0.494218 0.494128
56 0.494468 0.494375 0.49456 0.494457
56 0.494468 0.494375 0.49456 0.494457
57 0.494812 0.494715 0.494909 0.494774
58 0.495117 0.495016 0.495218 0.495079
59 0.495392 0.495287 0.495496 0.495374
60 0.495676 0.495567 0.495784 0.495659
60 0.495676 0.495567 0.495784 0.495659
61 0.495943 0.495831 0.496056 0.495935
62 0.496213 0.496097 0.49633 0.496202
63 0.496474 0.496353 0.496594 0.496459
64 0.496749 0.496625 0.496874 0.496709
64 0.496749 0.496625 0.496874 0.496709
65 0.496989 0.496861 0.497117 0.496951
66 0.497205 0.497075 0.497336 0.497186
67 0.497423 0.49729 0.497556 0.497413
68 0.497627 0.497492 0.497763 0.497634
68 0.497627 0.497492 0.497763 0.497634
69 0.497854 0.497716 0.497992 0.497848
70 0.498058 0.497917 0.498199 0.498056
71 0.498282 0.498138 0.498426 0.498258
72 0.498467 0.498321 0.498613 0.498454
72 0.498467 0.498321 0.498613 0.498454
73 0.498646 0.498498 0.498795 0.498645
74 0.498829 0.498678 0.49898 0.498831
75 0.498986 0.498834 0.499139 0.499011
76 0.499148 0.498993 0.499303 0.499187
76 0.499148 0.498993 0.499303 0.499187
77 0.499343 0.499185 0.499501 0.499358
78 0.499504 0.499344 0.499664 0.499525
79 0.499652 0.49949 0.499814 0.499687
80 0.499803 0.499638 0.499967 0.499846
80 0.499803 0.499638 0.499967 0.499846
81 0.49996 0.499794 0.500126 0.5
82 0.500116 0.499948 0.500284 0.500151
83 0.500271 0.500101 0.500441 0.500297
84 0.500417 0.500246 0.500589 0.500441
84 0.500417 0.500246 0.500589 0.500441
85 0.50055 0.500376 0.500723 0.500581
86 0.50069 0.500515 0.500866 0.500717
87 0.50083 0.500653 0.501007 0.500851
88 0.500962 0.500784 0.501141 0.500981
88 0.500962 0.500784 0.501141 0.500981
89 0.501093 0.500913 0.501274 0.501109
90 0.501235 0.501052 0.501418 0.501233
91 0.501364 0.501179 0.501549 0.501355
92 0.501497 0.50131 0.501683 0.501474
92 0.501497 0.50131 0.501683 0.501474
93 0.501603 0.501415 0.501791 0.501591
94 0.501708 0.501518 0.501897 0.501705
95 0.501827 0.501637 0.502018 0.501816
96 0.501935 0.501743 0.502128 0.501926
96 0.501935 0.501743 0.502128 0.501926
97 0.502044 0.50185 0.502238 0.502033
98 0.502138 0.501943 0.502332 0.502137
99 0.502235 0.502039 0.502432 0.50224
100 0.502348 0.502151 0.502546 0.50234
100 0.502348 0.502151 0.502546 0.50234
101 0.50247 0.50227 0.50267 0.502439
102 0.502555 0.502354 0.502755 0.502536
103 0.502633 0.502432 0.502835 0.50263
104 0.502702 0.5025 0.502904 0.502723
104 0.502702 0.5025 0.502904 0.502723
105 0.502793 0.50259 0.502996 0.502814
106 0.502885 0.502681 0.503089 0.502904
107 0.502991 0.502785 0.503197 0.502991
108 0.503083 0.502875 0.50329 0.503077
108 0.503083 0.502875 0.50329 0.503077
109 0.503171 0.502962 0.50338 0.503162
110 0.503236 0.503026 0.503446 0.503245
111 0.503318 0.503107 0.50353 0.503326
112 0.503415 0.503201 0.503628 0.503406
112 0.503415 0.503201 0.503628 0.503406
113 0.503495 0.50328 0.50371 0.503484
114 0.503585 0.503368 0.503802 0.503561
115 0.50366 0.503442 0.503879 0.503637
116 0.503716 0.503498 0.503935 0.503712
116 0.503716 0.503498 0.503935 0.503712
117 0.503769 0.50355 0.503988 0.503785
118 0.503844 0.503624 0.504064 0.503857
119 0.503907 0.503686 0.504128 0.503927
120 0.503958 0.503737 0.50418 0.503997
120 0.503958 0.503737 0.50418 0.503997
121 0.504046 0.503822 0.504269 0.504065
122 0.504143 0.50392 0.504367 0.504132
123 0.504207 0.503982 0.504432 0.504198
124 0.504267 0.50404 0.504493 0.504263
124 0.504267 0.50404 0.504493 0.504263
125 0.504339 0.504112 0.504565 0.504327
126 0.504419 0.504191 0.504647 0.50439
127 0.504484 0.504255 0.504713 0.504452
128 0.504538 0.504309 0.504768 0.504513
128 0.504538 0.504309 0.504768 0.504513
129 0.504585 0.504356 0.504815 0.504573
130 0.504634 0.504403 0.504864 0.504632
131 0.504697 0.504466 0.504928 0.50469
132 0.504761 0.504529 0.504992 0.504748
132 0.504761 0.504529 0.504992 0.504748
133 0.504795 0.504562 0.505027 0.504804
134 0.504838 0.504606 0.505071 0.50486
135 0.504908 0.504674 0.505142 0.504914
136 0.504965 0.50473 0.505199 0.504968
136 0.504965 0.50473 0.505199 0.504968
137 0.505011 0.504776 0.505246 0.505022
138 0.505073 0.504837 0.505308 0.505074
139 0.505121 0.504885 0.505357 0.505125
140 0.505183 0.504947 0.50542 0.505176
140 0.505183 0.504947 0.50542 0.505176
141 0.505242 0.505004 0.50548 0.505226
142 0.50529 0.505051 0.505529 0.505276
143 0.505342 0.505102 0.505582 0.505325
144 0.505404 0.505163 0.505646 0.505373
144 0.505404 0.505163 0.505646 0.505373
145 0.505459 0.505217 0.505701 0.50542
146 0.505513 0.50527 0.505756 0.505467
147 0.505549 0.505306 0.505792 0.505513
148 0.505588 0.505344 0.505831 0.505558
148 0.505588 0.505344 0.505831 0.505558
149 0.505631 0.505387 0.505876 0.505603
150 0.50567 0.505425 0.505914 0.505647
151 0.505707 0.505462 0.505952 0.505691
152 0.505755 0.50551 0.506001 0.505734
152 0.505755 0.50551 0.506001 0.505734
153 0.5058 0.505554 0.506046 0.505777
154 0.505832 0.505586 0.506079 0.505819
155 0.505868 0.505621 0.506116 0.50586
156 0.505896 0.505648 0.506143 0.505901
156 0.505896 0.505648 0.506143 0.505901
157 0.505951 0.505702 0.5062 0.505941
158 0.505989 0.505739 0.506238 0.505981
159 0.506017 0.505767 0.506267 0.50602
160 0.506047 0.505797 0.506297 0.506059
160 0.506047 0.505797 0.506297 0.506059
161 0.506099 0.505848 0.50635 0.506098
162 0.506142 0.505891 0.506394 0.506135
163 0.506182 0.50593 0.506434 0.506173
164 0.506222 0.505969 0.506475 0.50621
164 0.506222 0.505969 0.506475 0.50621
165 0.506268 0.506014 0.506522 0.506246
166 0.506325 0.506071 0.50658 0.506282
167 0.506361 0.506106 0.506616 0.506318
168 0.506399 0.506143 0.506655 0.506353
168 0.506399 0.506143 0.506655 0.506353
169 0.506441 0.506185 0.506698 0.506388
170 0.506481 0.506224 0.506739 0.506422
171 0.506504 0.506246 0.506761 0.506456
172 0.506545 0.506287 0.506804 0.50649
172 0.506545 0.506287 0.506804 0.50649
173 0.506579 0.506319 0.506838 0.506523
174 0.506608 0.506348 0.506867 0.506556
175 0.506641 0.506381 0.506901 0.506588
176 0.506678 0.506418 0.506938 0.50662
176 0.506678 0.506418 0.506938 0.50662
177 0.506711 0.506451 0.506971 0.506652
178 0.506748 0.506486 0.507009 0.506683
