//total_population estimated_relatedness lower_bound upper_bound relatedness
510 0.961478 0.961478 0.961478 0.961478
520 0.961525 0.961493 0.961556 0.961481
530 0.961531 0.961487 0.961575 0.961483
540 0.961554 0.9615 0.961608 0.961486
550 0.961576 0.961515 0.961637 0.961489
561 0.961587 0.961519 0.961656 0.961491
571 0.961597 0.961523 0.961672 0.961494
581 0.961617 0.961537 0.961697 0.961496
591 0.961604 0.961518 0.961689 0.961498
601 0.961606 0.961516 0.961696 0.961501
612 0.961613 0.961519 0.961708 0.961503
622 0.961626 0.961528 0.961723 0.961505
632 0.961629 0.961528 0.96173 0.961507
642 0.961632 0.961527 0.961736 0.961509
652 0.961623 0.961516 0.961731 0.961511
663 0.961608 0.961497 0.961719 0.961513
673 0.961602 0.961488 0.961716 0.961514
683 0.961596 0.96148 0.961712 0.961516
693 0.961592 0.961473 0.961711 0.961518
703 0.961579 0.961458 0.9617 0.961519
714 0.961588 0.961465 0.961712 0.961521
724 0.961581 0.961455 0.961707 0.961522
734 0.961577 0.961449 0.961705 0.961524
744 0.961584 0.961453 0.961714 0.961525
754 0.961581 0.961448 0.961713 0.961527
765 0.961574 0.96144 0.961709 0.961528
775 0.961569 0.961433 0.961705 0.961529
785 0.961557 0.961419 0.961695 0.961531
795 0.961555 0.961415 0.961694 0.961532
805 0.961566 0.961425 0.961707 0.961533
816 0.961569 0.961426 0.961712 0.961534
826 0.961564 0.96142 0.961708 0.961535
836 0.961571 0.961426 0.961717 0.961537
846 0.96157 0.961423 0.961717 0.961538
856 0.961572 0.961424 0.96172 0.961539
867 0.961591 0.961442 0.961741 0.96154
877 0.961597 0.961446 0.961747 0.961541
887 0.961597 0.961446 0.961749 0.961542
897 0.961608 0.961456 0.961761 0.961543
907 0.96161 0.961456 0.961763 0.961544
918 0.961626 0.961472 0.961781 0.961545
928 0.961625 0.96147 0.961781 0.961546
938 0.961635 0.961478 0.961792 0.961547
948 0.961634 0.961476 0.961792 0.961547
958 0.961647 0.961488 0.961807 0.961548
969 0.961649 0.961488 0.961809 0.961549
979 0.96167 0.961509 0.961831 0.96155
989 0.961667 0.961505 0.961829 0.961551
999 0.961663 0.9615 0.961826 0.961552
1009 0.961654 0.96149 0.961819 0.961552
1020 0.961667 0.961502 0.961832 0.961553
1030 0.961663 0.961498 0.961829 0.961554
1040 0.961661 0.961494 0.961827 0.961555
1050 0.961674 0.961507 0.961841 0.961555
1060 0.961684 0.961516 0.961852 0.961556
1071 0.961679 0.961511 0.961848 0.961557
1081 0.961685 0.961515 0.961854 0.961557
1091 0.961667 0.961497 0.961837 0.961558
1101 0.961675 0.961504 0.961845 0.961559
1111 0.961668 0.961497 0.96184 0.961559
1122 0.961665 0.961493 0.961838 0.96156
1132 0.961673 0.9615 0.961845 0.961561
1142 0.961671 0.961498 0.961845 0.961561
1152 0.961673 0.961499 0.961848 0.961562
1162 0.961659 0.961484 0.961834 0.961562
1173 0.961672 0.961496 0.961847 0.961563
1183 0.961662 0.961485 0.961838 0.961564
1193 0.961658 0.961481 0.961835 0.961564
1203 0.961667 0.96149 0.961845 0.961565
1213 0.961675 0.961497 0.961853 0.961565
1224 0.961675 0.961496 0.961854 0.961566
1234 0.961679 0.961499 0.961858 0.961566
1244 0.961689 0.961509 0.961868 0.961567
1254 0.961694 0.961514 0.961875 0.961567
1264 0.961691 0.961511 0.961872 0.961568
1275 0.961697 0.961516 0.961878 0.961568
1285 0.961708 0.961527 0.96189 0.961569
1295 0.961699 0.961517 0.961881 0.961569
1305 0.961704 0.961521 0.961886 0.96157
1315 0.96171 0.961528 0.961893 0.96157
1326 0.961707 0.961524 0.96189 0.961571
1336 0.961703 0.961519 0.961886 0.961571
1346 0.961714 0.96153 0.961898 0.961571
1356 0.961724 0.96154 0.961908 0.961572
1366 0.961714 0.96153 0.961899 0.961572
1377 0.96171 0.961524 0.961895 0.961573
1387 0.961716 0.96153 0.961901 0.961573
1397 0.961712 0.961526 0.961898 0.961574
1407 0.961709 0.961523 0.961895 0.961574
1417 0.961714 0.961527 0.961901 0.961574
1428 0.961714 0.961527 0.961901 0.961575
1438 0.96172 0.961532 0.961907 0.961575
1448 0.961729 0.961541 0.961916 0.961575
1458 0.961733 0.961545 0.961922 0.961576
1468 0.961734 0.961545 0.961922 0.961576
1479 0.961718 0.961529 0.961907 0.961577
1489 0.961722 0.961532 0.961911 0.961577
1499 0.96172 0.96153 0.96191 0.961577
1509 0.961721 0.961531 0.961911 0.961578
1519 0.961711 0.961521 0.961902 0.961578
1530 0.961711 0.961521 0.961902 0.961578
1540 0.961714 0.961523 0.961905 0.961579
1550 0.961716 0.961525 0.961908 0.961579
1560 0.961713 0.961521 0.961904 0.961579
1570 0.961713 0.961521 0.961904 0.96158
1581 0.961709 0.961517 0.961902 0.96158
1591 0.961711 0.961518 0.961903 0.96158
1601 0.961707 0.961514 0.961899 0.961581
1611 0.961717 0.961524 0.96191 0.961581
1621 0.961718 0.961525 0.961911 0.961581
1632 0.961724 0.961531 0.961918 0.961581
1642 0.961737 0.961543 0.961931 0.961582
1652 0.961736 0.961542 0.96193 0.961582
1662 0.961737 0.961543 0.961931 0.961582
1672 0.961739 0.961545 0.961934 0.961583
1683 0.961747 0.961552 0.961942 0.961583
1693 0.961749 0.961554 0.961944 0.961583
1703 0.961742 0.961547 0.961938 0.961583
1713 0.961748 0.961553 0.961944 0.961584
1723 0.961743 0.961548 0.961939 0.961584
1734 0.96175 0.961554 0.961945 0.961584
1744 0.961749 0.961553 0.961945 0.961584
1754 0.961746 0.96155 0.961942 0.961585
1764 0.961742 0.961545 0.961939 0.961585
1774 0.961749 0.961552 0.961946 0.961585
1785 0.961747 0.96155 0.961944 0.961585
1795 0.961745 0.961548 0.961943 0.961586
1805 0.961736 0.961539 0.961933 0.961586
1815 0.961732 0.961535 0.96193 0.961586
1825 0.961725 0.961528 0.961923 0.961586
1836 0.961722 0.961524 0.96192 0.961587
1846 0.961727 0.961529 0.961925 0.961587
1856 0.961722 0.961524 0.96192 0.961587
1866 0.961724 0.961525 0.961922 0.961587
1876 0.961722 0.961523 0.961921 0.961588
1887 0.961722 0.961523 0.961921 0.961588
1897 0.961723 0.961524 0.961922 0.961588
1907 0.96172 0.96152 0.961919 0.961588
1917 0.961717 0.961517 0.961916 0.961588
1927 0.961718 0.961518 0.961918 0.961589
1938 0.961718 0.961518 0.961918 0.961589
1948 0.961713 0.961513 0.961913 0.961589
1958 0.961715 0.961515 0.961915 0.961589
1968 0.96171 0.96151 0.961911 0.961589
1978 0.961708 0.961507 0.961908 0.96159
1989 0.961706 0.961505 0.961907 0.96159
1999 0.961706 0.961504 0.961907 0.96159
2009 0.9617 0.961499 0.961901 0.96159
2019 0.961702 0.961501 0.961904 0.96159
2029 0.961694 0.961492 0.961896 0.961591
2040 0.961689 0.961487 0.961891 0.961591
2050 0.961692 0.96149 0.961894 0.961591
2060 0.961694 0.961491 0.961896 0.961591
2070 0.961691 0.961489 0.961894 0.961591
2080 0.961699 0.961496 0.961902 0.961592
2091 0.9617 0.961497 0.961902 0.961592
2101 0.961699 0.961497 0.961902 0.961592
2111 0.9617 0.961497 0.961903 0.961592
2121 0.961701 0.961498 0.961904 0.961592
2131 0.961705 0.961502 0.961908 0.961592
2142 0.961695 0.961492 0.961899 0.961593
2152 0.961699 0.961496 0.961903 0.961593
2162 0.9617 0.961497 0.961904 0.961593
2172 0.961693 0.961489 0.961897 0.961593
2182 0.961691 0.961487 0.961895 0.961593
2193 0.961691 0.961487 0.961895 0.961593
2203 0.961696 0.961492 0.9619 0.961594
2213 0.961699 0.961494 0.961903 0.961594
2223 0.961699 0.961494 0.961903 0.961594
2233 0.961702 0.961497 0.961906 0.961594
2244 0.961701 0.961496 0.961905 0.961594
