//total_population estimated_relatedness lower_bound upper_bound relatedness
220 0.833956 nan nan 0.833956
224 0.834025 0.833943 0.834107 0.833983
228 0.834072 0.833956 0.834188 0.834009
233 0.834116 0.83397 0.834262 0.83404
237 0.834194 0.83403 0.834358 0.834064
242 0.834186 0.834 0.834371 0.834093
246 0.834166 0.833965 0.834367 0.834115
250 0.834129 0.833915 0.834344 0.834137
255 0.834179 0.83395 0.834409 0.834163
259 0.834209 0.833969 0.834448 0.834183
264 0.834222 0.833969 0.834474 0.834207
268 0.834254 0.833992 0.834516 0.834226
272 0.834301 0.834029 0.834573 0.834244
277 0.83439 0.834108 0.834672 0.834266
281 0.834404 0.834115 0.834693 0.834283
286 0.834466 0.834168 0.834764 0.834304
290 0.83449 0.834185 0.834796 0.83432
294 0.834476 0.834164 0.834789 0.834336
299 0.83451 0.834189 0.834832 0.834354
303 0.83457 0.834243 0.834897 0.834369
308 0.834659 0.834326 0.834993 0.834387
312 0.834657 0.834319 0.834995 0.834401
316 0.834672 0.83433 0.835013 0.834414
321 0.834695 0.834346 0.835043 0.83443
325 0.834722 0.834369 0.835076 0.834443
330 0.834717 0.834358 0.835077 0.834458
334 0.834714 0.83435 0.835077 0.83447
338 0.834718 0.83435 0.835085 0.834482
343 0.83472 0.834348 0.835092 0.834496
347 0.834709 0.834332 0.835086 0.834508
352 0.834706 0.834324 0.835088 0.834521
356 0.834759 0.834374 0.835145 0.834532
360 0.834753 0.834365 0.835141 0.834542
365 0.834772 0.83438 0.835164 0.834555
369 0.834792 0.834397 0.835187 0.834564
374 0.834787 0.834388 0.835186 0.834576
378 0.834807 0.834404 0.83521 0.834586
382 0.834796 0.83439 0.835202 0.834595
387 0.834807 0.834398 0.835216 0.834606
391 0.834847 0.834436 0.835258 0.834615
396 0.834857 0.834443 0.835271 0.834626
400 0.834891 0.834474 0.835308 0.834634
404 0.8349 0.834481 0.83532 0.834642
409 0.834938 0.834516 0.835361 0.834652
413 0.834914 0.83449 0.835339 0.83466
418 0.834964 0.834537 0.83539 0.834669
422 0.834961 0.834532 0.83539 0.834677
426 0.835009 0.834578 0.83544 0.834684
431 0.835017 0.834583 0.83545 0.834693
435 0.835034 0.834598 0.835469 0.8347
440 0.835065 0.834627 0.835503 0.834709
444 0.835044 0.834604 0.835483 0.834716
448 0.835054 0.834613 0.835495 0.834722
453 0.835111 0.834667 0.835554 0.834731
457 0.83512 0.834674 0.835566 0.834737
462 0.835144 0.834697 0.835592 0.834745
466 0.835131 0.834683 0.835579 0.834751
470 0.835117 0.834667 0.835567 0.834757
475 0.83514 0.834688 0.835592 0.834764
479 0.835181 0.834728 0.835634 0.83477
484 0.835198 0.834743 0.835653 0.834777
488 0.835176 0.83472 0.835632 0.834783
