//total_population estimated_relatedness lower_bound upper_bound relatedness
240 0.72106 0.72106 0.72106 0.72106
244 0.721123 0.721042 0.721203 0.721098
249 0.72114 0.72102 0.721261 0.721144
254 0.721145 0.720997 0.721293 0.721188
259 0.721175 0.721006 0.721345 0.72123
264 0.721159 0.720971 0.721347 0.721271
268 0.721231 0.72103 0.721432 0.721303
273 0.721309 0.721092 0.721525 0.721341
278 0.72136 0.721129 0.721591 0.721378
283 0.721386 0.721141 0.72163 0.721413
288 0.721322 0.721064 0.72158 0.721447
292 0.721327 0.721061 0.721594 0.721474
297 0.72136 0.721084 0.721636 0.721506
302 0.721312 0.721026 0.721598 0.721537
307 0.721332 0.721038 0.721626 0.721567
312 0.721358 0.721055 0.72166 0.721596
316 0.721444 0.721137 0.721752 0.721618
321 0.721495 0.72118 0.72181 0.721646
326 0.721486 0.721163 0.721809 0.721673
331 0.721549 0.721218 0.72188 0.721698
336 0.72156 0.721224 0.721897 0.721723
340 0.72157 0.721229 0.721911 0.721743
345 0.721648 0.7213 0.721995 0.721767
350 0.721621 0.721268 0.721974 0.72179
355 0.721605 0.721248 0.721963 0.721812
360 0.721662 0.721299 0.722025 0.721834
364 0.721704 0.721337 0.722071 0.721851
369 0.721729 0.721357 0.722101 0.721871
374 0.721741 0.721364 0.722118 0.721892
379 0.721727 0.721345 0.722109 0.721911
384 0.721756 0.72137 0.722143 0.72193
388 0.721779 0.72139 0.722169 0.721945
393 0.721788 0.721394 0.722182 0.721963
398 0.72181 0.721412 0.722207 0.721981
403 0.721837 0.721436 0.722239 0.721999
408 0.721856 0.721451 0.722261 0.722015
412 0.721894 0.721486 0.722301 0.722029
417 0.721873 0.721462 0.722284 0.722045
422 0.721872 0.72146 0.722284 0.722061
427 0.721864 0.721448 0.72228 0.722076
432 0.721877 0.721459 0.722294 0.722091
436 0.721927 0.721507 0.722347 0.722103
441 0.721897 0.721475 0.722319 0.722117
446 0.721941 0.721517 0.722365 0.722132
451 0.721949 0.721522 0.722376 0.722145
456 0.721954 0.721524 0.722384 0.722159
460 0.72193 0.721498 0.722362 0.722169
465 0.721868 0.721433 0.722302 0.722182
470 0.721887 0.72145 0.722324 0.722195
475 0.721889 0.72145 0.722329 0.722208
480 0.72191 0.721468 0.722351 0.72222
484 0.721945 0.721502 0.722387 0.722229
489 0.721981 0.721536 0.722426 0.722241
494 0.722006 0.721559 0.722453 0.722253
499 0.722026 0.721577 0.722474 0.722264
504 0.722031 0.72158 0.722482 0.722275
508 0.722053 0.721601 0.722506 0.722284
513 0.722065 0.72161 0.722519 0.722294
518 0.722057 0.721601 0.722513 0.722305
523 0.722095 0.721637 0.722553 0.722315
528 0.722091 0.72163 0.722552 0.722325
532 0.722104 0.721641 0.722567 0.722333
537 0.72211 0.721645 0.722575 0.722343
542 0.72213 0.721664 0.722597 0.722352
547 0.722145 0.721677 0.722613 0.722362
