//total_population estimated_relatedness lower_bound upper_bound relatedness
240 0.72106 0.72106 0.72106 0.72106
244 0.721027 0.720947 0.721108 0.721098
249 0.7211 0.720981 0.721219 0.721144
254 0.721055 0.720908 0.721203 0.721188
259 0.721099 0.720928 0.721269 0.72123
264 0.721095 0.720904 0.721285 0.721271
268 0.721139 0.720935 0.721343 0.721303
273 0.721158 0.720941 0.721376 0.721341
278 0.721163 0.720932 0.721393 0.721378
283 0.72116 0.720916 0.721404 0.721413
288 0.721164 0.720909 0.72142 0.721447
292 0.721208 0.720944 0.721473 0.721474
297 0.721266 0.720991 0.721541 0.721506
302 0.721298 0.721013 0.721584 0.721537
307 0.721346 0.721051 0.721641 0.721567
312 0.721417 0.721114 0.721721 0.721596
316 0.721426 0.721115 0.721737 0.721618
321 0.721403 0.721085 0.721721 0.721646
326 0.721387 0.721062 0.721713 0.721673
331 0.721435 0.721103 0.721767 0.721698
336 0.721449 0.721111 0.721787 0.721723
340 0.721461 0.721118 0.721805 0.721743
345 0.721476 0.721127 0.721826 0.721767
350 0.721515 0.72116 0.721869 0.72179
355 0.7215 0.72114 0.72186 0.721812
360 0.721513 0.721147 0.721878 0.721834
364 0.721544 0.721175 0.721913 0.721851
369 0.721548 0.721175 0.721921 0.721871
374 0.721549 0.721171 0.721926 0.721892
379 0.721555 0.721173 0.721937 0.721911
384 0.721577 0.72119 0.721964 0.72193
388 0.721598 0.721208 0.721987 0.721945
393 0.721571 0.721178 0.721964 0.721963
398 0.721643 0.721245 0.72204 0.721981
403 0.721622 0.72122 0.722023 0.721999
408 0.721622 0.721216 0.722027 0.722015
412 0.721619 0.721211 0.722028 0.722029
417 0.721619 0.721206 0.722032 0.722045
422 0.721608 0.721192 0.722024 0.722061
427 0.721607 0.721188 0.722026 0.722076
432 0.721584 0.721161 0.722006 0.722091
436 0.721618 0.721194 0.722042 0.722103
441 0.721626 0.721199 0.722053 0.722117
446 0.721632 0.721203 0.722061 0.722132
451 0.721626 0.721195 0.722057 0.722145
456 0.721627 0.721194 0.72206 0.722159
460 0.721661 0.721225 0.722096 0.722169
465 0.721675 0.721237 0.722113 0.722182
470 0.721699 0.721259 0.72214 0.722195
475 0.721733 0.721291 0.722176 0.722208
480 0.721786 0.721342 0.72223 0.72222
484 0.721808 0.721362 0.722254 0.722229
489 0.721782 0.721335 0.722229 0.722241
494 0.721792 0.721343 0.722242 0.722253
499 0.721774 0.721322 0.722226 0.722264
504 0.721777 0.721323 0.72223 0.722275
508 0.721804 0.721349 0.722259 0.722284
513 0.721817 0.721361 0.722273 0.722294
518 0.721824 0.721366 0.722282 0.722305
523 0.721843 0.721382 0.722304 0.722315
528 0.721845 0.721383 0.722307 0.722325
532 0.721842 0.721378 0.722306 0.722333
537 0.721845 0.721379 0.722311 0.722343
542 0.72187 0.721402 0.722337 0.722352
547 0.721872 0.721402 0.722341 0.722362
552 0.721826 0.721355 0.722298 0.722371
556 0.721838 0.721365 0.72231 0.722378
561 0.721867 0.721393 0.722342 0.722387
566 0.721857 0.721381 0.722333 0.722396
571 0.72184 0.721362 0.722318 0.722404
576 0.721851 0.721372 0.72233 0.722413
580 0.721849 0.721368 0.72233 0.722419
585 0.721881 0.721399 0.722363 0.722427
590 0.721916 0.721433 0.722399 0.722436
595 0.72193 0.721446 0.722415 0.722443
600 0.721929 0.721443 0.722415 0.722451
604 0.721959 0.721472 0.722445 0.722457
609 0.721965 0.721478 0.722453 0.722465
614 0.72194 0.721452 0.722429 0.722472
619 0.72192 0.72143 0.722409 0.72248
624 0.721949 0.721459 0.72244 0.722487
628 0.721966 0.721474 0.722457 0.722492
633 0.721983 0.721491 0.722476 0.722499
638 0.722012 0.721518 0.722506 0.722506
643 0.721986 0.72149 0.722481 0.722513
648 0.721992 0.721496 0.722488 0.72252
652 0.722012 0.721515 0.722509 0.722525
657 0.721993 0.721495 0.722491 0.722531
662 0.721996 0.721496 0.722495 0.722538
667 0.722024 0.721524 0.722525 0.722544
672 0.722036 0.721535 0.722538 0.72255
676 0.722036 0.721533 0.722538 0.722555
681 0.722013 0.721509 0.722517 0.722561
686 0.722017 0.721511 0.722522 0.722567
691 0.722007 0.721502 0.722513 0.722573
696 0.721999 0.721492 0.722506 0.722579
700 0.722 0.721492 0.722507 0.722583
705 0.722012 0.721504 0.72252 0.722589
710 0.722012 0.721503 0.722521 0.722595
715 0.722033 0.721522 0.722544 0.7226
720 0.722032 0.72152 0.722544 0.722605
724 0.722024 0.721512 0.722536 0.72261
729 0.72202 0.721507 0.722533 0.722615
734 0.722033 0.721519 0.722547 0.72262
739 0.722026 0.721512 0.72254 0.722625
744 0.722056 0.721541 0.722571 0.72263
748 0.722082 0.721566 0.722597 0.722634
753 0.722096 0.721579 0.722613 0.722639
758 0.722104 0.721586 0.722622 0.722644
763 0.722127 0.721608 0.722646 0.722649
768 0.722142 0.721623 0.722662 0.722654
772 0.722177 0.721656 0.722697 0.722657
777 0.722167 0.721646 0.722688 0.722662
782 0.722168 0.721646 0.72269 0.722666
787 0.722169 0.721647 0.722691 0.722671
792 0.722179 0.721656 0.722702 0.722675
796 0.722161 0.721637 0.722684 0.722679
801 0.722182 0.721657 0.722706 0.722683
806 0.722165 0.721639 0.72269 0.722688
811 0.722181 0.721655 0.722707 0.722692
816 0.722196 0.721669 0.722722 0.722696
820 0.722222 0.721695 0.722749 0.722699
825 0.722221 0.721693 0.722749 0.722703
830 0.722219 0.72169 0.722748 0.722707
835 0.722214 0.721685 0.722743 0.722711
840 0.722218 0.721688 0.722747 0.722715
844 0.722222 0.721691 0.722752 0.722719
849 0.72221 0.72168 0.72274 0.722722
854 0.722221 0.72169 0.722751 0.722726
859 0.722237 0.721706 0.722768 0.72273
864 0.722237 0.721705 0.722768 0.722734
868 0.722239 0.721708 0.722771 0.722737
873 0.722258 0.721725 0.72279 0.72274
878 0.722268 0.721735 0.722802 0.722744
883 0.722274 0.72174 0.722808 0.722748
888 0.722257 0.721723 0.722791 0.722751
892 0.722257 0.721722 0.722792 0.722754
897 0.722263 0.721728 0.722799 0.722757
902 0.722263 0.721728 0.722799 0.722761
907 0.722264 0.721727 0.7228 0.722764
912 0.722258 0.721721 0.722795 0.722768
916 0.72227 0.721733 0.722807 0.72277
921 0.722266 0.721728 0.722803 0.722773
926 0.722266 0.721728 0.722804 0.722777
931 0.722259 0.721721 0.722797 0.72278
936 0.722271 0.721732 0.72281 0.722783
940 0.722268 0.721729 0.722807 0.722786
945 0.722272 0.721732 0.722811 0.722789
950 0.72227 0.721731 0.72281 0.722792
955 0.72227 0.721731 0.72281 0.722795
960 0.72226 0.72172 0.7228 0.722798
964 0.722273 0.721733 0.722814 0.7228
969 0.722265 0.721724 0.722806 0.722803
974 0.722245 0.721703 0.722786 0.722806
979 0.72224 0.721699 0.722782 0.722809
984 0.722241 0.721699 0.722782 0.722812
988 0.72225 0.721708 0.722792 0.722814
993 0.722256 0.721713 0.722798 0.722817
998 0.722271 0.721728 0.722814 0.72282
1003 0.722285 0.721742 0.722828 0.722823
1008 0.722276 0.721732 0.72282 0.722825
1012 0.722282 0.721738 0.722826 0.722828
1017 0.722281 0.721736 0.722826 0.72283
1022 0.722282 0.721737 0.722828 0.722833
1027 0.722276 0.721731 0.722822 0.722836
1032 0.722273 0.721727 0.722819 0.722838
1036 0.722269 0.721723 0.722815 0.72284
1041 0.722277 0.721731 0.722824 0.722843
1046 0.722276 0.721729 0.722823 0.722845
1051 0.722277 0.721729 0.722825 0.722848
1056 0.72229 0.721741 0.722838 0.72285
1060 0.722299 0.72175 0.722848 0.722852
1065 0.722311 0.721762 0.72286 0.722855
1070 0.722319 0.72177 0.722868 0.722857
1075 0.722319 0.72177 0.722869 0.72286
1080 0.72232 0.721771 0.72287 0.722862
1084 0.722308 0.721758 0.722858 0.722864
1089 0.722314 0.721763 0.722864 0.722866
1094 0.722324 0.721772 0.722875 0.722869
1099 0.722325 0.721773 0.722877 0.722871
1104 0.722327 0.721775 0.722879 0.722873
1108 0.722334 0.721782 0.722886 0.722875
1113 0.722332 0.721779 0.722884 0.722877
1118 0.722341 0.721788 0.722894 0.72288
1123 0.722348 0.721795 0.722902 0.722882
1128 0.722348 0.721794 0.722902 0.722884
1132 0.722345 0.721792 0.722899 0.722886
1137 0.722347 0.721793 0.722901 0.722888
1142 0.72234 0.721785 0.722894 0.72289
1147 0.722337 0.721783 0.722892 0.722892
1152 0.722347 0.721792 0.722902 0.722894
1156 0.722353 0.721797 0.722908 0.722896
1161 0.722374 0.721818 0.722929 0.722898
1166 0.722372 0.721816 0.722928 0.7229
1171 0.722365 0.721808 0.722921 0.722902
1176 0.722369 0.721812 0.722925 0.722904
1180 0.722375 0.721818 0.722931 0.722906
1185 0.722393 0.721837 0.72295 0.722908
1190 0.722393 0.721836 0.722949 0.72291
1195 0.722395 0.721838 0.722952 0.722911
1200 0.722397 0.72184 0.722954 0.722913
1204 0.722391 0.721833 0.722949 0.722915
1209 0.722407 0.721849 0.722966 0.722917
