//total_population estimated_relatedness lower_bound upper_bound relatedness
540 0.862571 0.862571 0.862571 0.862571
550 0.862589 0.862539 0.862639 0.862581
561 0.862608 0.862535 0.86268 0.86259
572 0.862631 0.862543 0.862719 0.8626
583 0.862661 0.862559 0.862762 0.862609
594 0.862679 0.862566 0.862791 0.862618
604 0.862687 0.862565 0.862808 0.862625
615 0.86272 0.862589 0.86285 0.862633
626 0.862717 0.862577 0.862857 0.862641
637 0.862743 0.862596 0.862891 0.862649
648 0.862782 0.862629 0.862935 0.862656
658 0.862745 0.862586 0.862904 0.862663
669 0.862757 0.862593 0.862921 0.862669
680 0.862798 0.862629 0.862967 0.862676
691 0.862806 0.862631 0.862981 0.862682
702 0.8628 0.86262 0.86298 0.862689
712 0.862763 0.862579 0.862947 0.862694
723 0.862785 0.862597 0.862973 0.8627
734 0.862799 0.862606 0.862991 0.862706
745 0.862798 0.862602 0.862995 0.862711
756 0.862807 0.862607 0.863008 0.862717
766 0.862812 0.862608 0.863015 0.862721
777 0.862803 0.862596 0.863009 0.862726
788 0.862797 0.862588 0.863007 0.862731
799 0.862811 0.862598 0.863023 0.862736
810 0.862833 0.862618 0.863049 0.862741
820 0.862854 0.862635 0.863072 0.862745
831 0.862845 0.862623 0.863066 0.862749
842 0.862833 0.862609 0.863057 0.862754
853 0.862833 0.862607 0.86306 0.862758
864 0.862868 0.862639 0.863096 0.862762
874 0.862869 0.862639 0.8631 0.862766
885 0.862883 0.86265 0.863115 0.86277
896 0.862889 0.862655 0.863123 0.862773
907 0.862894 0.862658 0.86313 0.862777
918 0.862895 0.862656 0.863133 0.862781
928 0.862908 0.862668 0.863148 0.862784
939 0.86291 0.862668 0.863152 0.862787
950 0.86293 0.862686 0.863174 0.862791
961 0.862909 0.862663 0.863155 0.862794
972 0.862923 0.862675 0.86317 0.862797
982 0.862905 0.862656 0.863155 0.8628
993 0.862918 0.862667 0.86317 0.862803
1004 0.86289 0.862637 0.863142 0.862806
1015 0.862882 0.862627 0.863136 0.862809
1026 0.862885 0.862629 0.863141 0.862812
1036 0.862878 0.862621 0.863135 0.862815
1047 0.862877 0.862618 0.863136 0.862818
1058 0.862874 0.862614 0.863134 0.86282
1069 0.862864 0.862602 0.863126 0.862823
1080 0.86286 0.862597 0.863122 0.862826
1090 0.862883 0.862618 0.863147 0.862828
1101 0.862908 0.862642 0.863174 0.86283
1112 0.862913 0.862646 0.863181 0.862833
1123 0.86293 0.862662 0.863199 0.862835
1134 0.862945 0.862675 0.863215 0.862838
1144 0.862936 0.862665 0.863207 0.86284
1155 0.86294 0.862668 0.863212 0.862842
1166 0.862939 0.862665 0.863212 0.862844
1177 0.862964 0.862689 0.863239 0.862846
1188 0.86299 0.862714 0.863265 0.862849
1198 0.863014 0.862738 0.863291 0.862851
1209 0.86302 0.862742 0.863297 0.862853
1220 0.86304 0.862762 0.863319 0.862855
1231 0.863036 0.862756 0.863315 0.862857
1242 0.863035 0.862755 0.863316 0.862859
1252 0.863049 0.862768 0.863331 0.86286
1263 0.863049 0.862766 0.863331 0.862862
1274 0.863044 0.862761 0.863328 0.862864
1285 0.863058 0.862774 0.863343 0.862866
1296 0.863058 0.862773 0.863343 0.862868
1306 0.863087 0.862801 0.863374 0.86287
1317 0.863095 0.862808 0.863382 0.862871
1328 0.863089 0.862802 0.863377 0.862873
1339 0.863091 0.862803 0.863379 0.862875
1350 0.863102 0.862813 0.863392 0.862876
1360 0.863097 0.862807 0.863387 0.862878
1371 0.863103 0.862813 0.863394 0.862879
1382 0.86312 0.862829 0.863411 0.862881
