//total_population estimated_relatedness lower_bound upper_bound relatedness
250 0.678715 0.678715 0.678715 0.678715
255 0.678813 0.678731 0.678895 0.678765
260 0.678831 0.678716 0.678947 0.678814
265 0.678856 0.678715 0.678997 0.67886
270 0.67884 0.67868 0.679 0.678905
275 0.678829 0.67865 0.679008 0.678948
280 0.678853 0.678659 0.679048 0.67899
285 0.678948 0.678739 0.679157 0.67903
290 0.678977 0.678756 0.679199 0.679069
295 0.679058 0.678826 0.679289 0.679107
300 0.679088 0.678847 0.679329 0.679143
305 0.679178 0.678927 0.679428 0.679178
310 0.679238 0.678978 0.679497 0.679212
315 0.679227 0.678958 0.679495 0.679245
320 0.679252 0.678975 0.679529 0.679277
325 0.67934 0.679055 0.679625 0.679307
330 0.679407 0.679116 0.679699 0.679337
335 0.679399 0.679101 0.679696 0.679366
340 0.679386 0.679083 0.679689 0.679395
345 0.679432 0.679123 0.679741 0.679422
350 0.679449 0.679133 0.679764 0.679448
355 0.679442 0.67912 0.679763 0.679474
360 0.679517 0.679191 0.679843 0.679499
365 0.679537 0.679206 0.679869 0.679524
370 0.679587 0.679251 0.679923 0.679547
375 0.679604 0.679262 0.679945 0.67957
380 0.679632 0.679286 0.679977 0.679593
385 0.679679 0.679329 0.680029 0.679615
390 0.679702 0.679348 0.680056 0.679636
395 0.679774 0.679415 0.680132 0.679657
400 0.679823 0.67946 0.680186 0.679677
405 0.679834 0.679467 0.680201 0.679697
410 0.679863 0.679493 0.680233 0.679716
415 0.679885 0.679512 0.680259 0.679735
420 0.679895 0.679517 0.680272 0.679754
425 0.679906 0.679526 0.680287 0.679771
430 0.679889 0.679505 0.680274 0.679789
435 0.679929 0.679541 0.680316 0.679806
440 0.679918 0.679528 0.680309 0.679823
445 0.679937 0.679544 0.68033 0.679839
450 0.679941 0.679546 0.680337 0.679855
455 0.679974 0.679576 0.680373 0.679871
460 0.68001 0.679609 0.680411 0.679886
465 0.680001 0.679597 0.680405 0.679901
470 0.68 0.679593 0.680406 0.679916
475 0.679986 0.679577 0.680395 0.67993
480 0.680019 0.679607 0.68043 0.679944
485 0.680038 0.679624 0.680453 0.679958
490 0.68006 0.679643 0.680477 0.679971
495 0.680097 0.679679 0.680516 0.679985
500 0.680086 0.679665 0.680508 0.679997
505 0.680098 0.679674 0.680521 0.68001
510 0.680122 0.679696 0.680548 0.680023
515 0.680179 0.679751 0.680607 0.680035
520 0.680177 0.679747 0.680607 0.680047
525 0.680182 0.67975 0.680615 0.680058
530 0.680168 0.679733 0.680602 0.68007
535 0.680188 0.679751 0.680624 0.680081
540 0.680199 0.679761 0.680638 0.680092
545 0.680196 0.679757 0.680636 0.680103
550 0.680242 0.6798 0.680683 0.680114
555 0.680271 0.679828 0.680715 0.680124
560 0.680289 0.679843 0.680735 0.680135
565 0.68027 0.679823 0.680717 0.680145
570 0.680313 0.679865 0.680762 0.680155
575 0.680361 0.679911 0.680811 0.680164
580 0.680343 0.679892 0.680795 0.680174
585 0.680355 0.679902 0.680808 0.680183
590 0.680347 0.679893 0.680802 0.680193
595 0.680382 0.679926 0.680837 0.680202
600 0.680391 0.679934 0.680848 0.680211
605 0.680414 0.679956 0.680872 0.68022
610 0.680419 0.67996 0.680878 0.680228
615 0.68041 0.67995 0.68087 0.680237
620 0.680394 0.679933 0.680856 0.680245
625 0.680385 0.679922 0.680848 0.680253
630 0.68038 0.679916 0.680845 0.680261
635 0.680412 0.679947 0.680877 0.680269
640 0.680411 0.679945 0.680877 0.680277
645 0.6804 0.679933 0.680867 0.680285
650 0.680406 0.679938 0.680874 0.680293
655 0.680385 0.679917 0.680854 0.6803
660 0.680387 0.679917 0.680857 0.680308
665 0.680404 0.679933 0.680875 0.680315
670 0.680424 0.679952 0.680896 0.680322
675 0.680456 0.679983 0.680929 0.680329
680 0.680458 0.679984 0.680931 0.680336
685 0.680482 0.680007 0.680957 0.680343
690 0.680496 0.68002 0.680972 0.68035
695 0.680497 0.680021 0.680973 0.680356
700 0.680515 0.680038 0.680991 0.680363
705 0.680523 0.680044 0.681001 0.680369
710 0.680514 0.680035 0.680993 0.680376
715 0.68051 0.68003 0.68099 0.680382
720 0.680492 0.680011 0.680973 0.680388
725 0.680496 0.680014 0.680978 0.680394
730 0.680508 0.680025 0.68099 0.6804
735 0.680519 0.680036 0.681002 0.680406
740 0.680535 0.680051 0.681019 0.680412
745 0.680552 0.680067 0.681036 0.680418
750 0.680594 0.680109 0.68108 0.680424
755 0.680594 0.680108 0.68108 0.680429
760 0.680608 0.680122 0.681094 0.680435
765 0.680617 0.68013 0.681105 0.680441
770 0.680599 0.680111 0.681087 0.680446
775 0.680619 0.68013 0.681108 0.680451
780 0.680603 0.680114 0.681093 0.680457
785 0.680593 0.680103 0.681083 0.680462
790 0.680607 0.680116 0.681098 0.680467
795 0.680607 0.680116 0.681099 0.680472
800 0.680594 0.680102 0.681087 0.680477
805 0.680589 0.680097 0.681082 0.680482
810 0.680586 0.680092 0.681079 0.680487
815 0.680577 0.680083 0.681071 0.680492
820 0.68056 0.680065 0.681055 0.680497
825 0.680566 0.680071 0.681062 0.680501
830 0.680551 0.680054 0.681048 0.680506
835 0.680561 0.680063 0.681058 0.680511
840 0.680562 0.680065 0.68106 0.680515
845 0.680561 0.680063 0.681059 0.68052
850 0.680566 0.680067 0.681064 0.680524
855 0.680572 0.680073 0.681071 0.680528
860 0.680573 0.680073 0.681073 0.680533
865 0.68059 0.68009 0.681091 0.680537
870 0.680581 0.68008 0.681082 0.680541
875 0.680583 0.680081 0.681084 0.680546
880 0.680577 0.680075 0.681079 0.68055
885 0.680576 0.680073 0.681078 0.680554
890 0.68059 0.680087 0.681093 0.680558
895 0.680603 0.6801 0.681107 0.680562
900 0.680599 0.680095 0.681103 0.680566
905 0.68061 0.680106 0.681115 0.68057
910 0.68061 0.680105 0.681114 0.680574
915 0.680624 0.68012 0.681129 0.680577
920 0.680654 0.680149 0.681159 0.680581
925 0.680648 0.680143 0.681154 0.680585
930 0.680656 0.68015 0.681162 0.680589
935 0.680657 0.68015 0.681163 0.680592
940 0.680658 0.68015 0.681165 0.680596
945 0.680656 0.680149 0.681164 0.6806
950 0.680665 0.680158 0.681173 0.680603
955 0.680682 0.680174 0.68119 0.680607
960 0.680686 0.680177 0.681194 0.68061
965 0.680683 0.680174 0.681192 0.680614
970 0.680682 0.680172 0.681191 0.680617
975 0.680689 0.68018 0.681199 0.68062
980 0.680676 0.680167 0.681186 0.680624
985 0.680671 0.680161 0.681181 0.680627
990 0.680671 0.680161 0.681182 0.68063
995 0.680676 0.680165 0.681187 0.680634
1000 0.680684 0.680173 0.681196 0.680637
1005 0.680681 0.680169 0.681193 0.68064
1010 0.680669 0.680157 0.681182 0.680643
1015 0.680677 0.680164 0.68119 0.680646
1020 0.680686 0.680173 0.6812 0.680649
1025 0.680687 0.680173 0.681201 0.680652
1030 0.680693 0.680179 0.681207 0.680655
1035 0.680675 0.68016 0.681189 0.680658
1040 0.680668 0.680153 0.681183 0.680661
1045 0.680675 0.68016 0.68119 0.680664
1050 0.680673 0.680157 0.681188 0.680667
1055 0.680662 0.680146 0.681177 0.68067
1060 0.680667 0.680151 0.681183 0.680673
1065 0.680658 0.680142 0.681175 0.680676
1070 0.680658 0.680141 0.681175 0.680679
1075 0.680662 0.680145 0.681179 0.680681
1080 0.680667 0.680149 0.681184 0.680684
1085 0.680657 0.680139 0.681174 0.680687
1090 0.680646 0.680128 0.681164 0.68069
1095 0.680645 0.680126 0.681163 0.680692
1100 0.680645 0.680126 0.681164 0.680695
1105 0.680654 0.680134 0.681173 0.680697
1110 0.680657 0.680138 0.681176 0.6807
1115 0.680652 0.680133 0.681171 0.680703
1120 0.680656 0.680137 0.681176 0.680705
1125 0.680661 0.680141 0.681182 0.680708
1130 0.680651 0.68013 0.681171 0.68071
1135 0.680647 0.680126 0.681168 0.680713
1140 0.680657 0.680135 0.681178 0.680715
1145 0.680658 0.680137 0.68118 0.680718
1150 0.680659 0.680137 0.681181 0.68072
1155 0.680683 0.680161 0.681205 0.680723
1160 0.680695 0.680173 0.681217 0.680725
1165 0.680701 0.680178 0.681223 0.680727
1170 0.680689 0.680166 0.681211 0.68073
1175 0.680695 0.680172 0.681218 0.680732
1180 0.680692 0.680169 0.681215 0.680734
1185 0.680704 0.680181 0.681227 0.680737
1190 0.680698 0.680175 0.681222 0.680739
1195 0.680707 0.680183 0.681231 0.680741
1200 0.680712 0.680187 0.681236 0.680743
1205 0.680705 0.68018 0.681229 0.680745
1210 0.680706 0.680181 0.681231 0.680748
1215 0.680702 0.680178 0.681227 0.68075
1220 0.68072 0.680195 0.681244 0.680752
1225 0.680719 0.680194 0.681244 0.680754
1230 0.68071 0.680185 0.681235 0.680756
1235 0.680715 0.680189 0.68124 0.680758
1240 0.680715 0.680189 0.681241 0.68076
1245 0.680707 0.680181 0.681233 0.680762
1250 0.680729 0.680202 0.681255 0.680765
1255 0.680713 0.680187 0.68124 0.680767
1260 0.680698 0.680171 0.681224 0.680769
1265 0.680687 0.68016 0.681214 0.680771
1270 0.680702 0.680175 0.681229 0.680773
1275 0.680701 0.680173 0.681228 0.680775
1280 0.680713 0.680185 0.681241 0.680777
1285 0.680701 0.680173 0.68123 0.680778
1290 0.680701 0.680173 0.68123 0.68078
1295 0.680706 0.680177 0.681235 0.680782
1300 0.680718 0.680189 0.681247 0.680784
1305 0.680732 0.680203 0.681262 0.680786
1310 0.68074 0.68021 0.68127 0.680788
1315 0.680763 0.680233 0.681293 0.68079
1320 0.680776 0.680246 0.681307 0.680792
1325 0.680787 0.680257 0.681318 0.680793
1330 0.680778 0.680247 0.681309 0.680795
1335 0.680781 0.68025 0.681313 0.680797
1340 0.680791 0.680259 0.681323 0.680799
1345 0.680788 0.680256 0.68132 0.680801
1350 0.680786 0.680254 0.681318 0.680802
1355 0.680801 0.680268 0.681333 0.680804
1360 0.680813 0.68028 0.681346 0.680806
1365 0.680815 0.680282 0.681347 0.680808
1370 0.680804 0.680271 0.681337 0.680809
1375 0.680802 0.680269 0.681336 0.680811
1380 0.680813 0.680279 0.681346 0.680813
1385 0.680826 0.680293 0.68136 0.680814
1390 0.680851 0.680317 0.681385 0.680816
1395 0.680838 0.680304 0.681372 0.680818
1400 0.680842 0.680308 0.681377 0.680819
1405 0.680836 0.680302 0.681371 0.680821
1410 0.680843 0.680308 0.681379 0.680822
1415 0.680842 0.680307 0.681378 0.680824
1420 0.680846 0.68031 0.681381 0.680826
1425 0.680831 0.680294 0.681367 0.680827
1430 0.680827 0.680291 0.681364 0.680829
1435 0.680844 0.680307 0.68138 0.68083
1440 0.680835 0.680298 0.681372 0.680832
1445 0.680819 0.680282 0.681356 0.680833
1450 0.680823 0.680286 0.68136 0.680835
1455 0.680818 0.680281 0.681356 0.680836
1460 0.680829 0.680291 0.681367 0.680838
1465 0.680829 0.680291 0.681367 0.680839
1470 0.680825 0.680286 0.681363 0.680841
1475 0.680826 0.680287 0.681365 0.680842
1480 0.680825 0.680286 0.681365 0.680844
1485 0.680829 0.680289 0.681369 0.680845
1490 0.680829 0.680289 0.681368 0.680847
1495 0.680821 0.680281 0.681361 0.680848
1500 0.68082 0.68028 0.68136 0.68085
1505 0.680818 0.680278 0.681358 0.680851
1510 0.680815 0.680275 0.681355 0.680852
1515 0.680812 0.680272 0.681353 0.680854
1520 0.680811 0.680271 0.681352 0.680855
1525 0.680811 0.68027 0.681352 0.680857
1530 0.680798 0.680257 0.681339 0.680858
1535 0.680806 0.680265 0.681347 0.680859
1540 0.680812 0.680271 0.681353 0.680861
1545 0.680818 0.680277 0.681359 0.680862
