//total_population estimated_relatedness lower_bound upper_bound relatedness
2000 0.49975 nan nan 0.49975
2040 0.49976 0.49976 0.49976 0.49976
2080 0.499769 0.499769 0.499769 0.499769
2120 0.499778 0.499778 0.499779 0.499778
2160 0.499787 0.499787 0.499788 0.499787
2200 0.499795 0.499795 0.499796 0.499795
2240 0.499804 0.499803 0.499804 0.499803
2280 0.499812 0.499811 0.499812 0.499811
2320 0.499819 0.499818 0.49982 0.499819
2360 0.499827 0.499825 0.499828 0.499826
2400 0.499834 0.499833 0.499835 0.499833
2440 0.499841 0.499839 0.499842 0.49984
2480 0.499847 0.499846 0.499849 0.499847
2520 0.499853 0.499852 0.499855 0.499853
2560 0.499859 0.499858 0.499861 0.499859
2600 0.499865 0.499864 0.499867 0.499865
2640 0.499871 0.49987 0.499873 0.499871
2680 0.499877 0.499875 0.499879 0.499877
2720 0.499882 0.49988 0.499884 0.499882
2760 0.499888 0.499886 0.49989 0.499888
2800 0.499893 0.499891 0.499895 0.499893
2840 0.499898 0.499896 0.4999 0.499898
2880 0.499903 0.499901 0.499905 0.499903
2920 0.499908 0.499906 0.49991 0.499907
2960 0.499912 0.49991 0.499915 0.499912
3000 0.499917 0.499915 0.499919 0.499917
3040 0.499921 0.499918 0.499923 0.499921
3080 0.499925 0.499922 0.499927 0.499925
3120 0.499928 0.499926 0.499931 0.499929
3160 0.499932 0.49993 0.499935 0.499933
3200 0.499936 0.499934 0.499939 0.499937
3240 0.49994 0.499938 0.499943 0.499941
3280 0.499944 0.499942 0.499947 0.499945
3320 0.499947 0.499945 0.49995 0.499949
3360 0.499951 0.499948 0.499954 0.499952
3400 0.499954 0.499951 0.499957 0.499956
3440 0.499958 0.499955 0.49996 0.499959
3480 0.49996 0.499958 0.499963 0.499963
3520 0.499964 0.499961 0.499967 0.499966
3560 0.499967 0.499964 0.49997 0.499969
3600 0.49997 0.499967 0.499973 0.499972
3640 0.499973 0.49997 0.499976 0.499975
3680 0.499976 0.499973 0.499979 0.499978
3720 0.499979 0.499976 0.499982 0.499981
3760 0.499981 0.499978 0.499984 0.499984
3800 0.499984 0.49998 0.499987 0.499987
3840 0.499986 0.499983 0.499989 0.49999
3880 0.499989 0.499985 0.499992 0.499992
3920 0.499991 0.499988 0.499994 0.499995
3960 0.499994 0.49999 0.499997 0.499997
4000 0.499996 0.499992 0.499999 0.5
4040 0.499998 0.499995 0.500002 0.500002
4080 0.500001 0.499997 0.500004 0.500005
4120 0.500003 0.5 0.500007 0.500007
4160 0.500006 0.500002 0.500009 0.50001
