//total_population estimated_relatedness lower_bound upper_bound relatedness
20 0.473684 nan nan 0.473684
20 0.473684 nan nan 0.473684
20 0.473684 nan nan 0.473684
21 0.47619 nan nan 0.47619
21 0.47619 nan nan 0.47619
22 0.478459 0.478416 0.478501 0.478458
22 0.478459 0.478416 0.478501 0.478458
22 0.478459 0.478416 0.478501 0.478458
23 0.480535 0.480465 0.480605 0.480519
23 0.480535 0.480465 0.480605 0.480519
24 0.482375 0.482281 0.482469 0.482402
24 0.482375 0.482281 0.482469 0.482402
24 0.482375 0.482281 0.482469 0.482402
25 0.48413 0.484014 0.484246 0.484127
25 0.48413 0.484014 0.484246 0.484127
26 0.485782 0.485645 0.485919 0.485714
26 0.485782 0.485645 0.485919 0.485714
26 0.485782 0.485645 0.485919 0.485714
27 0.487223 0.487066 0.487379 0.487179
27 0.487223 0.487066 0.487379 0.487179
28 0.488588 0.488414 0.488762 0.488536
28 0.488588 0.488414 0.488762 0.488536
28 0.488588 0.488414 0.488762 0.488536
29 0.489891 0.489699 0.490082 0.489796
29 0.489891 0.489699 0.490082 0.489796
30 0.4911 0.490892 0.491309 0.490969
30 0.4911 0.490892 0.491309 0.490969
30 0.4911 0.490892 0.491309 0.490969
31 0.492135 0.491916 0.492354 0.492063
31 0.492135 0.491916 0.492354 0.492063
32 0.49314 0.492908 0.493371 0.493088
32 0.49314 0.492908 0.493371 0.493088
32 0.49314 0.492908 0.493371 0.493088
33 0.494114 0.493868 0.49436 0.494048
33 0.494114 0.493868 0.49436 0.494048
34 0.494982 0.494726 0.495237 0.494949
34 0.494982 0.494726 0.495237 0.494949
34 0.494982 0.494726 0.495237 0.494949
35 0.495853 0.495586 0.496119 0.495798
35 0.495853 0.495586 0.496119 0.495798
36 0.496702 0.496424 0.49698 0.496599
36 0.496702 0.496424 0.49698 0.496599
36 0.496702 0.496424 0.49698 0.496599
37 0.497486 0.497198 0.497774 0.497354
37 0.497486 0.497198 0.497774 0.497354
38 0.498114 0.49782 0.498409 0.498069
38 0.498114 0.49782 0.498409 0.498069
38 0.498114 0.49782 0.498409 0.498069
39 0.498766 0.498463 0.499069 0.498747
39 0.498766 0.498463 0.499069 0.498747
40 0.499365 0.499054 0.499676 0.499389
40 0.499365 0.499054 0.499676 0.499389
40 0.499365 0.499054 0.499676 0.499389
41 0.500021 0.499702 0.50034 0.5
41 0.500021 0.499702 0.50034 0.5
42 0.500642 0.500316 0.500969 0.500581
42 0.500642 0.500316 0.500969 0.500581
42 0.500642 0.500316 0.500969 0.500581
43 0.501163 0.500829 0.501496 0.501134
43 0.501163 0.500829 0.501496 0.501134
44 0.50168 0.501338 0.502022 0.501661
44 0.50168 0.501338 0.502022 0.501661
44 0.50168 0.501338 0.502022 0.501661
45 0.502196 0.501847 0.502545 0.502165
45 0.502196 0.501847 0.502545 0.502165
46 0.502636 0.502282 0.502989 0.502646
46 0.502636 0.502282 0.502989 0.502646
46 0.502636 0.502282 0.502989 0.502646
47 0.503019 0.502661 0.503376 0.503106
47 0.503019 0.502661 0.503376 0.503106
48 0.503477 0.503116 0.503838 0.503546
48 0.503477 0.503116 0.503838 0.503546
48 0.503477 0.503116 0.503838 0.503546
49 0.503924 0.503557 0.504292 0.503968
49 0.503924 0.503557 0.504292 0.503968
50 0.504338 0.503965 0.504711 0.504373
50 0.504338 0.503965 0.504711 0.504373
50 0.504338 0.503965 0.504711 0.504373
51 0.504691 0.504314 0.505068 0.504762
51 0.504691 0.504314 0.505068 0.504762
52 0.50509 0.504707 0.505472 0.505135
52 0.50509 0.504707 0.505472 0.505135
52 0.50509 0.504707 0.505472 0.505135
53 0.505485 0.505097 0.505874 0.505495
53 0.505485 0.505097 0.505874 0.505495
54 0.505829 0.505436 0.506222 0.50584
54 0.505829 0.505436 0.506222 0.50584
54 0.505829 0.505436 0.506222 0.50584
55 0.506164 0.505766 0.506563 0.506173
55 0.506164 0.505766 0.506563 0.506173
56 0.506471 0.506068 0.506874 0.506494
56 0.506471 0.506068 0.506874 0.506494
56 0.506471 0.506068 0.506874 0.506494
57 0.506779 0.506374 0.507184 0.506803
57 0.506779 0.506374 0.507184 0.506803
58 0.5071 0.50669 0.507511 0.507101
58 0.5071 0.50669 0.507511 0.507101
58 0.5071 0.50669 0.507511 0.507101
59 0.507392 0.506979 0.507805 0.507389
59 0.507392 0.506979 0.507805 0.507389
60 0.507696 0.50728 0.508112 0.507667
60 0.507696 0.50728 0.508112 0.507667
60 0.507696 0.50728 0.508112 0.507667
61 0.507985 0.507565 0.508405 0.507937
61 0.507985 0.507565 0.508405 0.507937
62 0.508223 0.507801 0.508645 0.508197
62 0.508223 0.507801 0.508645 0.508197
62 0.508223 0.507801 0.508645 0.508197
63 0.508498 0.508071 0.508925 0.508449
63 0.508498 0.508071 0.508925 0.508449
64 0.508739 0.508309 0.509169 0.508692
64 0.508739 0.508309 0.509169 0.508692
64 0.508739 0.508309 0.509169 0.508692
65 0.50896 0.508528 0.509391 0.508929
65 0.50896 0.508528 0.509391 0.508929
66 0.509179 0.508745 0.509613 0.509158
66 0.509179 0.508745 0.509613 0.509158
66 0.509179 0.508745 0.509613 0.509158
67 0.509406 0.508969 0.509842 0.50938
67 0.509406 0.508969 0.509842 0.50938
68 0.509628 0.509189 0.510067 0.509595
68 0.509628 0.509189 0.510067 0.509595
68 0.509628 0.509189 0.510067 0.509595
69 0.509854 0.509413 0.510295 0.509804
69 0.509854 0.509413 0.510295 0.509804
70 0.510038 0.509594 0.510482 0.510007
70 0.510038 0.509594 0.510482 0.510007
70 0.510038 0.509594 0.510482 0.510007
71 0.510243 0.509797 0.51069 0.510204
71 0.510243 0.509797 0.51069 0.510204
72 0.510423 0.509975 0.510872 0.510396
72 0.510423 0.509975 0.510872 0.510396
72 0.510423 0.509975 0.510872 0.510396
73 0.510606 0.510155 0.511057 0.510582
73 0.510606 0.510155 0.511057 0.510582
74 0.510784 0.510331 0.511238 0.510763
74 0.510784 0.510331 0.511238 0.510763
74 0.510784 0.510331 0.511238 0.510763
75 0.510916 0.510462 0.511371 0.51094
75 0.510916 0.510462 0.511371 0.51094
76 0.5111 0.510644 0.511556 0.511111
76 0.5111 0.510644 0.511556 0.511111
76 0.5111 0.510644 0.511556 0.511111
77 0.511265 0.510807 0.511723 0.511278
77 0.511265 0.510807 0.511723 0.511278
78 0.511433 0.510974 0.511892 0.511441
78 0.511433 0.510974 0.511892 0.511441
78 0.511433 0.510974 0.511892 0.511441
79 0.511555 0.511096 0.512014 0.5116
79 0.511555 0.511096 0.512014 0.5116
80 0.511677 0.511218 0.512136 0.511754
80 0.511677 0.511218 0.512136 0.511754
80 0.511677 0.511218 0.512136 0.511754
81 0.51181 0.511349 0.512271 0.511905
81 0.51181 0.511349 0.512271 0.511905
82 0.51195 0.511488 0.512412 0.512052
82 0.51195 0.511488 0.512412 0.512052
82 0.51195 0.511488 0.512412 0.512052
83 0.512118 0.511654 0.512582 0.512195
83 0.512118 0.511654 0.512582 0.512195
84 0.512259 0.511792 0.512726 0.512335
84 0.512259 0.511792 0.512726 0.512335
84 0.512259 0.511792 0.512726 0.512335
85 0.51243 0.511961 0.512899 0.512472
85 0.51243 0.511961 0.512899 0.512472
86 0.512572 0.5121 0.513043 0.512605
86 0.512572 0.5121 0.513043 0.512605
86 0.512572 0.5121 0.513043 0.512605
87 0.512702 0.512229 0.513175 0.512735
87 0.512702 0.512229 0.513175 0.512735
88 0.512819 0.512346 0.513293 0.512863
88 0.512819 0.512346 0.513293 0.512863
88 0.512819 0.512346 0.513293 0.512863
89 0.512963 0.512488 0.513439 0.512987
89 0.512963 0.512488 0.513439 0.512987
90 0.513103 0.512626 0.513581 0.513109
90 0.513103 0.512626 0.513581 0.513109
90 0.513103 0.512626 0.513581 0.513109
91 0.51321 0.512731 0.513689 0.513228
91 0.51321 0.512731 0.513689 0.513228
92 0.513298 0.512819 0.513777 0.513344
92 0.513298 0.512819 0.513777 0.513344
92 0.513298 0.512819 0.513777 0.513344
93 0.513427 0.512945 0.513908 0.513458
93 0.513427 0.512945 0.513908 0.513458
94 0.513553 0.51307 0.514036 0.513569
94 0.513553 0.51307 0.514036 0.513569
94 0.513553 0.51307 0.514036 0.513569
95 0.513645 0.513161 0.514129 0.513678
95 0.513645 0.513161 0.514129 0.513678
