//tau lambda mean lower_bound upper_bound
0.0448745 1.708 0.955817 0.948542 0.963091
0.0452898 1.731 0.960272 0.953512 0.967033
0.0457088 1.75 0.95478 0.947549 0.962012
0.0461318 1.758 0.952631 0.945216 0.960047
0.0465586 1.817 0.948151 0.940434 0.955868
0.0469894 1.776 0.948544 0.94077 0.956318
0.0474242 1.688 0.955037 0.947747 0.962327
0.047863 1.794 0.955728 0.948552 0.962905
0.0483059 1.779 0.954547 0.947441 0.961654
0.0487528 1.712 0.9546 0.947164 0.962036
0.049204 1.792 0.956771 0.949759 0.963784
0.0496592 1.81 0.952412 0.945068 0.959756
0.0501187 1.804 0.952458 0.94507 0.959847
0.0505825 1.818 0.951152 0.94353 0.958774
0.0510505 1.868 0.948816 0.941003 0.956629
0.0515229 1.863 0.950825 0.943253 0.958396
0.0519996 1.821 0.948683 0.941038 0.956328
0.0524807 1.799 0.950391 0.942618 0.958165
0.0529663 1.871 0.952617 0.945043 0.960191
0.0534564 1.901 0.951073 0.943522 0.958624
0.0539511 1.883 0.946932 0.938937 0.954928
0.0544503 1.866 0.950979 0.943445 0.958512
0.0549541 1.895 0.946743 0.938848 0.954639
0.0554626 1.898 0.944998 0.936999 0.952997
0.0559758 1.878 0.942054 0.933733 0.950375
0.0564937 1.924 0.943708 0.935568 0.951848
0.0570164 1.961 0.943742 0.935716 0.951767
0.057544 1.962 0.945803 0.938081 0.953525
0.0580764 1.91 0.949312 0.941718 0.956906
0.0586138 1.937 0.948562 0.940669 0.956456
0.0591562 1.953 0.944226 0.936189 0.952264
0.0597035 1.961 0.944472 0.936528 0.952415
0.060256 1.997 0.940297 0.932114 0.94848
0.0608135 2 0.945382 0.937503 0.95326
0.0613762 1.956 0.941772 0.933566 0.949978
0.0619441 2.033 0.938432 0.929952 0.946912
0.0625173 2.016 0.940033 0.931859 0.948207
0.0630957 2.003 0.941394 0.933367 0.949421
0.0636796 2.027 0.944599 0.936929 0.95227
0.0642688 2.055 0.938174 0.9298 0.946547
0.0648634 2.019 0.938717 0.93044 0.946994
0.0654636 2.086 0.936087 0.927557 0.944618
0.0660693 2.059 0.942205 0.934281 0.950129
0.0666807 2.027 0.938155 0.929743 0.946567
0.0672977 2.146 0.928854 0.919894 0.937814
0.0679204 2.068 0.9342 0.925526 0.942873
0.0685488 2.123 0.934241 0.925489 0.942994
0.0691831 2.08 0.93988 0.931654 0.948106
0.0698232 2.162 0.930303 0.921331 0.939275
0.0704693 2.201 0.917405 0.907936 0.926874
0.0711214 2.132 0.93202 0.923274 0.940767
0.0717794 2.088 0.939763 0.931748 0.947778
0.0724436 2.168 0.929729 0.920904 0.938554
0.0731139 2.129 0.934316 0.925544 0.943089
0.0737904 2.16 0.935039 0.926543 0.943536
0.0744732 2.181 0.923104 0.913786 0.932423
0.0751623 2.188 0.931241 0.922422 0.940059
0.0758578 2.228 0.926076 0.916971 0.935181
0.0765597 2.179 0.932142 0.923679 0.940605
0.0772681 2.349 0.925461 0.916479 0.934443
0.077983 2.253 0.919158 0.909704 0.928612
0.0787046 2.282 0.926714 0.917734 0.935695
0.0794328 2.189 0.931581 0.922657 0.940504
0.0801678 2.268 0.921709 0.912417 0.931001
0.0809096 2.272 0.92895 0.919831 0.938069
0.0816582 2.276 0.926325 0.917503 0.935147
0.0824138 2.3 0.916727 0.907225 0.92623
0.0831764 2.374 0.922236 0.913146 0.931327
0.083946 2.382 0.920167 0.910803 0.929532
0.0847227 2.389 0.914371 0.904541 0.9242
0.0855067 2.377 0.918211 0.908705 0.927717
0.0862979 2.387 0.926516 0.91758 0.935453
0.0870964 2.378 0.918771 0.90922 0.928322
0.0879023 2.381 0.919586 0.910143 0.929028
0.0887156 2.366 0.919592 0.910127 0.929057
0.0895365 2.441 0.912942 0.903062 0.922822
0.0903649 2.441 0.915601 0.905934 0.925267
0.0912011 2.478 0.913275 0.903868 0.922682
0.092045 2.425 0.914869 0.905166 0.924571
0.0928966 2.528 0.914867 0.905296 0.924437
0.0937562 2.414 0.916629 0.90715 0.926108
0.0946237 2.561 0.907847 0.897717 0.917978
0.0954993 2.523 0.906032 0.895981 0.916083
0.0963829 2.509 0.924174 0.915063 0.933285
0.0972747 2.536 0.920546 0.91151 0.929581
0.0981748 2.574 0.912118 0.902614 0.921622
0.0990832 2.624 0.901997 0.89159 0.912404
0.1 2.638 0.913166 0.903527 0.922805
0.100925 2.63 0.904373 0.894093 0.914652
0.101859 2.642 0.901516 0.891448 0.911584
0.102802 2.706 0.909975 0.900282 0.919667
0.103753 2.69 0.899731 0.889585 0.909876
0.104713 2.637 0.905517 0.895585 0.91545
0.105682 2.651 0.912084 0.902409 0.921758
0.10666 2.631 0.905944 0.895792 0.916096
0.107647 2.733 0.90524 0.895316 0.915163
0.108643 2.786 0.88502 0.874209 0.89583
0.109648 2.767 0.899274 0.888735 0.909814
0.110662 2.837 0.896939 0.886412 0.907466
0.111686 2.757 0.893861 0.883293 0.904428
0.11272 2.719 0.903122 0.893069 0.913175
0.113763 2.769 0.898654 0.888159 0.909148
0.114815 2.849 0.888332 0.877568 0.899096
0.115878 2.812 0.897544 0.887312 0.907776
0.11695 2.844 0.890145 0.879647 0.900643
0.118032 2.858 0.893734 0.883198 0.904269
0.119124 2.838 0.881064 0.869968 0.89216
0.120226 2.893 0.882239 0.871168 0.89331
0.121339 2.914 0.895189 0.884708 0.90567
0.122462 2.93 0.887374 0.876454 0.898294
0.123595 3.016 0.87601 0.864718 0.887301
0.124738 2.972 0.880599 0.869412 0.891787
0.125893 2.996 0.885794 0.874974 0.896614
0.127057 3.031 0.878892 0.867532 0.890251
0.128233 3.059 0.887095 0.876285 0.897906
0.12942 3.052 0.875227 0.86397 0.886484
0.130617 3.117 0.878313 0.867255 0.889372
0.131826 3.083 0.874644 0.863053 0.886234
0.133045 3.11 0.877338 0.866174 0.888503
0.134276 3.07 0.889953 0.879133 0.900773
0.135519 3.069 0.886141 0.875159 0.897123
0.136773 3.207 0.871834 0.860462 0.883207
0.138038 3.158 0.874749 0.863476 0.886023
0.139316 3.224 0.867953 0.856434 0.879472
0.140605 3.21 0.873631 0.862268 0.884994
0.141906 3.262 0.875116 0.864064 0.886168
0.143219 3.313 0.867658 0.855977 0.879338
0.144544 3.243 0.860654 0.84906 0.872248
0.145881 3.257 0.860656 0.848933 0.872379
0.147231 3.28 0.866505 0.854639 0.878371
0.148594 3.365 0.865859 0.854387 0.877332
0.149968 3.355 0.87178 0.860629 0.882932
0.151356 3.404 0.866107 0.854661 0.877552
0.152757 3.411 0.864423 0.852946 0.8759
0.15417 3.396 0.854805 0.842935 0.866675
0.155597 3.501 0.853975 0.841996 0.865954
0.157036 3.442 0.863427 0.851701 0.875153
0.158489 3.442 0.854989 0.843017 0.866961
0.159956 3.475 0.844805 0.832831 0.856779
0.161436 3.557 0.858482 0.846555 0.870409
0.16293 3.545 0.858061 0.846368 0.869754
0.164437 3.509 0.858672 0.84675 0.870593
0.165959 3.522 0.850337 0.838494 0.86218
0.167494 3.588 0.85508 0.843384 0.866777
0.169044 3.589 0.860081 0.848429 0.871732
0.170608 3.662 0.848758 0.836915 0.860602
0.172187 3.666 0.849173 0.837141 0.861205
0.17378 3.695 0.842853 0.830716 0.85499
0.175388 3.684 0.847868 0.835895 0.859841
0.177011 3.722 0.844697 0.832675 0.85672
0.178649 3.65 0.847534 0.835596 0.859472
0.180302 3.73 0.847928 0.835726 0.860129
0.18197 3.847 0.841588 0.829372 0.853805
0.183654 3.819 0.841885 0.829448 0.854322
0.185353 3.833 0.839827 0.827709 0.851944
0.187068 3.936 0.833478 0.820793 0.846162
0.188799 3.902 0.832638 0.820157 0.845118
0.190546 3.847 0.837739 0.825468 0.850009
0.192309 3.911 0.830142 0.817851 0.842434
0.194089 3.944 0.839847 0.827809 0.851884
0.195884 4.018 0.824039 0.811344 0.836735
0.197697 4.035 0.831544 0.819072 0.844017
0.199526 4.034 0.83857 0.826278 0.850861
0.201372 4.056 0.825947 0.813246 0.838649
0.203236 4.046 0.818877 0.805785 0.83197
0.205116 4.111 0.823104 0.810551 0.835658
0.207014 4.153 0.825261 0.812859 0.837664
0.20893 4.091 0.826641 0.814178 0.839105
0.210863 4.148 0.816146 0.803136 0.829155
0.212814 4.194 0.811757 0.799015 0.824498
0.214783 4.244 0.809762 0.796909 0.822616
0.21677 4.16 0.819378 0.806426 0.832331
0.218776 4.283 0.818957 0.806438 0.831476
0.2208 4.265 0.799018 0.785874 0.812163
0.222844 4.307 0.817751 0.805065 0.830436
0.224905 4.271 0.797345 0.784224 0.810466
0.226986 4.263 0.80543 0.792141 0.818718
0.229087 4.354 0.795793 0.782579 0.809008
0.231206 4.398 0.800159 0.787169 0.81315
0.233346 4.337 0.803239 0.789969 0.81651
0.235505 4.462 0.785968 0.772571 0.799365
0.237684 4.408 0.793586 0.780603 0.806568
0.239883 4.465 0.798076 0.785056 0.811096
0.242103 4.47 0.80804 0.795139 0.820941
0.244343 4.539 0.799439 0.78665 0.812229
0.246604 4.582 0.786834 0.77363 0.800038
0.248886 4.602 0.782856 0.769377 0.796334
0.251189 4.577 0.789298 0.776087 0.80251
0.253513 4.574 0.791837 0.778602 0.805072
0.255859 4.688 0.779609 0.766259 0.792959
0.258226 4.57 0.779141 0.765774 0.792507
0.260615 4.749 0.7851 0.772119 0.79808
0.263027 4.718 0.769335 0.755736 0.782935
0.265461 4.731 0.783834 0.770565 0.797104
0.267917 4.736 0.770535 0.757059 0.784011
0.270396 4.818 0.761851 0.748424 0.775279
0.272898 4.846 0.762006 0.748202 0.77581
0.275423 4.734 0.773522 0.759991 0.787052
0.277971 4.746 0.777448 0.763942 0.790953
0.280543 4.899 0.766352 0.752554 0.78015
0.283139 4.925 0.767454 0.754302 0.780606
0.285759 4.88 0.770465 0.756753 0.784176
0.288403 4.939 0.768156 0.754821 0.781491
0.291072 4.943 0.764221 0.750595 0.777848
0.293765 4.975 0.75753 0.743942 0.771119
0.296483 5 0.755599 0.742114 0.769083
0.299226 5.091 0.749689 0.73572 0.763658
0.301995 5.034 0.751614 0.737773 0.765455
0.304789 5.067 0.757698 0.743852 0.771543
0.30761 5.044 0.752583 0.738874 0.766292
0.310456 5.106 0.749466 0.735548 0.763383
0.313329 5.081 0.739462 0.725322 0.753602
0.316228 5.119 0.734939 0.721243 0.748636
0.319154 5.192 0.742603 0.728949 0.756256
0.322107 5.169 0.741072 0.727346 0.754799
0.325087 5.197 0.737204 0.723101 0.751307
0.328095 5.237 0.740477 0.726673 0.754282
0.331131 5.183 0.736867 0.723098 0.750636
0.334195 5.207 0.737222 0.723346 0.751097
0.337287 5.265 0.731596 0.717572 0.74562
0.340408 5.298 0.7405 0.726818 0.754183
0.343558 5.355 0.730273 0.71633 0.744216
0.346737 5.304 0.716992 0.70281 0.731174
0.349945 5.374 0.724302 0.710411 0.738194
0.353183 5.41 0.715269 0.701353 0.729186
0.356451 5.397 0.723555 0.709925 0.737186
0.359749 5.397 0.718526 0.70453 0.732521
0.363078 5.46 0.709698 0.695489 0.723907
0.366438 5.457 0.716277 0.702494 0.73006
0.369828 5.468 0.704406 0.690474 0.718337
0.37325 5.42 0.709018 0.694955 0.72308
0.376704 5.533 0.704784 0.690656 0.718913
0.380189 5.479 0.709985 0.695702 0.724268
0.383707 5.515 0.699314 0.685039 0.71359
0.387258 5.557 0.688493 0.674494 0.702491
0.390841 5.526 0.693412 0.679224 0.707601
0.394457 5.555 0.690811 0.676431 0.70519
0.398107 5.589 0.693624 0.679672 0.707575
0.401791 5.593 0.674908 0.660727 0.689089
0.405509 5.634 0.685437 0.671636 0.699238
0.409261 5.607 0.684409 0.670576 0.698242
0.413048 5.675 0.68006 0.666119 0.694001
0.416869 5.61 0.679323 0.66522 0.693426
0.420727 5.625 0.684264 0.670048 0.698481
0.42462 5.662 0.670133 0.655797 0.684469
0.428549 5.708 0.673624 0.659449 0.687798
0.432514 5.679 0.665045 0.650655 0.679435
0.436516 5.698 0.668425 0.653959 0.68289
0.440555 5.72 0.65647 0.642477 0.670462
0.444631 5.728 0.666039 0.651774 0.680304
0.448745 5.71 0.663289 0.649133 0.677446
0.452898 5.757 0.662224 0.648211 0.676237
0.457088 5.737 0.651639 0.637543 0.665735
0.461318 5.753 0.654299 0.640511 0.668087
0.465586 5.745 0.645348 0.631407 0.659289
0.469894 5.786 0.662232 0.648408 0.676056
0.474242 5.774 0.650128 0.636006 0.664251
0.47863 5.812 0.644634 0.630498 0.65877
0.483059 5.796 0.64785 0.633389 0.662311
0.487528 5.816 0.639112 0.625028 0.653195
0.49204 5.822 0.6432 0.629259 0.657141
0.496592 5.843 0.639954 0.626111 0.653797
0.501187 5.839 0.634641 0.620832 0.648451
0.505825 5.851 0.62906 0.615231 0.642889
0.510505 5.834 0.638431 0.624347 0.652514
0.515229 5.853 0.62583 0.612044 0.639616
0.519996 5.868 0.632123 0.618024 0.646221
0.524807 5.879 0.610608 0.596511 0.624704
0.529663 5.865 0.629621 0.61539 0.643853
0.534564 5.89 0.612575 0.598244 0.626905
0.539511 5.893 0.609251 0.595282 0.623221
0.544503 5.897 0.600715 0.586758 0.614672
0.549541 5.91 0.617954 0.603896 0.632011
0.554626 5.914 0.606218 0.592549 0.619888
0.559758 5.921 0.60559 0.591982 0.619198
0.564937 5.89 0.602452 0.588552 0.616351
0.570164 5.907 0.60448 0.590878 0.618081
0.57544 5.929 0.591387 0.577478 0.605295
0.580764 5.932 0.587212 0.57327 0.601155
0.586138 5.929 0.587862 0.574137 0.601586
0.591562 5.932 0.583756 0.569953 0.597559
0.597035 5.924 0.593956 0.579875 0.608037
0.60256 5.932 0.576614 0.563031 0.590197
0.608135 5.95 0.597452 0.583199 0.611705
0.613762 5.945 0.575969 0.562187 0.589752
0.619441 5.946 0.581453 0.568035 0.594872
0.625173 5.955 0.582031 0.568463 0.595599
0.630957 5.957 0.56802 0.554475 0.581565
0.636796 5.969 0.571338 0.557849 0.584827
0.642688 5.961 0.572088 0.558717 0.585459
0.648634 5.958 0.572059 0.558333 0.585786
0.654636 5.971 0.560114 0.546901 0.573327
0.660693 5.972 0.562637 0.549192 0.576083
0.666807 5.979 0.555958 0.542632 0.569283
0.672977 5.956 0.549809 0.53627 0.563348
0.679204 5.99 0.561441 0.547964 0.574918
0.685488 5.976 0.541846 0.529166 0.554526
0.691831 5.969 0.549811 0.536672 0.56295
0.698232 5.977 0.544338 0.53106 0.557615
0.704693 5.983 0.545899 0.53241 0.559388
0.711214 5.986 0.537666 0.524607 0.550725
0.717794 5.994 0.545203 0.531839 0.558567
0.724436 5.987 0.544381 0.53133 0.557432
0.731139 5.986 0.527436 0.514801 0.540071
0.737904 5.978 0.536718 0.523878 0.549557
0.744732 5.971 0.534755 0.521162 0.548349
0.751623 5.989 0.531617 0.518341 0.544893
0.758578 5.997 0.514734 0.501731 0.527738
0.765597 5.986 0.526243 0.513248 0.539238
0.772681 5.992 0.531005 0.517797 0.544214
0.77983 5.994 0.513481 0.500429 0.526534
0.787046 5.986 0.518187 0.505494 0.530881
0.794328 5.994 0.51414 0.501228 0.527052
0.801678 5.992 0.512042 0.499291 0.524793
0.809096 5.996 0.504266 0.491605 0.516926
0.816582 5.995 0.489998 0.477761 0.502235
0.824138 5.994 0.499606 0.487099 0.512113
0.831764 5.992 0.498209 0.485514 0.510904
0.83946 5.997 0.486946 0.474375 0.499517
0.847227 5.998 0.486008 0.473679 0.498338
0.855067 5.994 0.488861 0.47674 0.500982
0.862979 6 0.493351 0.480827 0.505874
0.870964 5.999 0.471623 0.459709 0.483538
0.879023 5.994 0.485028 0.47261 0.497446
0.887156 5.996 0.487034 0.474739 0.499329
0.895365 5.998 0.47556 0.463306 0.487814
0.903649 5.997 0.471516 0.459546 0.483486
0.912011 6 0.474234 0.461718 0.48675
0.92045 5.997 0.481778 0.469484 0.494073
0.928966 5.999 0.463961 0.452112 0.47581
0.937562 6 0.482525 0.470277 0.494772
0.946237 6 0.463682 0.451827 0.475538
0.954993 6 0.453452 0.441625 0.465279
0.963829 6 0.456998 0.444948 0.469048
0.972747 6 0.456719 0.44531 0.468128
0.981748 6 0.455023 0.44322 0.466826
0.990832 6 0.447633 0.435883 0.459384
1 6 0.447617 0.43617 0.459063
1.00925 6 0.433071 0.421889 0.444252
1.01859 5.999 0.438853 0.427344 0.450361
1.02802 5.998 0.435008 0.424341 0.445674
1.03753 5.999 0.436134 0.424333 0.447935
1.04713 6 0.440461 0.428915 0.452007
1.05682 6 0.440206 0.428644 0.451769
1.0666 5.998 0.427311 0.416294 0.438328
1.07647 6 0.414036 0.403448 0.424625
1.08643 5.999 0.421855 0.410949 0.432761
1.09648 5.999 0.419081 0.408505 0.429656
1.10662 6 0.416633 0.405881 0.427385
1.11686 6 0.416953 0.405888 0.428017
1.1272 6 0.41369 0.403748 0.423633
1.13763 5.999 0.413701 0.402649 0.424753
1.14815 6 0.409926 0.399315 0.420538
1.15878 6 0.405368 0.395252 0.415483
1.1695 6 0.400328 0.389977 0.410679
1.18032 6 0.408155 0.397711 0.418599
1.19124 6 0.396372 0.38614 0.406604
1.20226 6 0.391202 0.381411 0.400993
1.21339 6 0.388728 0.378866 0.398591
1.22462 6 0.393228 0.383102 0.403354
1.23595 6 0.389453 0.379701 0.399204
1.24738 6 0.394984 0.384898 0.40507
1.25893 6 0.383896 0.374261 0.393531
1.27057 6 0.386648 0.37666 0.396637
1.28233 6 0.37968 0.370212 0.389148
1.2942 6 0.383156 0.373592 0.392719
1.30617 6 0.375236 0.365645 0.384827
1.31826 6 0.375096 0.365483 0.384708
1.33045 6 0.368071 0.358902 0.37724
1.34276 6 0.366247 0.356861 0.375633
1.35519 6 0.368052 0.358765 0.377339
1.36773 6 0.35609 0.347045 0.365135
1.38038 6 0.366226 0.356938 0.375515
1.39316 6 0.366267 0.356862 0.375673
1.40605 6 0.355088 0.346144 0.364031
1.41906 6 0.360325 0.350791 0.369859
1.43219 6 0.350147 0.34146 0.358834
1.44544 6 0.351726 0.343284 0.360168
1.45881 6 0.351359 0.342195 0.360523
1.47231 6 0.349861 0.341041 0.358682
1.48594 6 0.346929 0.338058 0.355799
1.49968 6 0.345119 0.336606 0.353632
1.51356 6 0.34806 0.339574 0.356546
1.52757 6 0.339727 0.331053 0.348401
1.5417 6 0.337165 0.328778 0.345552
1.55597 6 0.340233 0.331505 0.34896
1.57036 6 0.327078 0.319108 0.335048
1.58489 6 0.334585 0.326461 0.342709
1.59956 6 0.334266 0.325827 0.342704
1.61436 6 0.323725 0.315833 0.331617
1.6293 6 0.320958 0.313444 0.328473
1.64437 6 0.323317 0.315433 0.3312
1.65959 6 0.327661 0.319548 0.335774
1.67494 6 0.323128 0.315131 0.331124
1.69044 6 0.31359 0.306579 0.320601
1.70608 6 0.314473 0.307073 0.321873
1.72187 6 0.314592 0.30705 0.322134
1.7378 6 0.317972 0.310182 0.325762
1.75388 6 0.311938 0.305089 0.318786
1.77011 6 0.304202 0.297025 0.311378
1.78649 6 0.30569 0.298555 0.312824
1.80302 6 0.310076 0.302848 0.317303
1.8197 6 0.298649 0.292218 0.30508
1.83654 6 0.304294 0.296954 0.311634
1.85353 6 0.302154 0.29542 0.308888
1.87068 6 0.299932 0.293276 0.306588
1.88799 6 0.303005 0.295915 0.310096
1.90546 6 0.29137 0.28462 0.298121
1.92309 6 0.288915 0.282505 0.295326
1.94089 6 0.288173 0.281789 0.294557
1.95884 6 0.293892 0.286905 0.30088
1.97697 6 0.290559 0.283943 0.297175
1.99526 6 0.285666 0.279335 0.291997
2.01372 6 0.286326 0.279925 0.292727
2.03236 6 0.283281 0.27752 0.289042
2.05116 6 0.284176 0.277893 0.290459
