//tau lambda mean lower_bound upper_bound
0.0239883 1.355 0.978033 0.972881 0.983185
0.0242103 1.377 0.978027 0.972817 0.983238
0.0244343 1.332 0.980725 0.975786 0.985663
0.0246604 1.384 0.971274 0.965085 0.977464
0.0248886 1.366 0.977829 0.972617 0.98304
0.0251189 1.426 0.974733 0.96925 0.980216
0.0253513 1.386 0.978779 0.973653 0.983905
0.0255859 1.398 0.979794 0.974804 0.984783
0.0258226 1.387 0.976603 0.971199 0.982006
0.0260615 1.443 0.974513 0.968923 0.980104
0.0263027 1.419 0.978351 0.973325 0.983378
0.0265461 1.424 0.975322 0.969748 0.980897
0.0267917 1.411 0.977549 0.97241 0.982687
0.0270396 1.449 0.97103 0.964897 0.977164
0.0272898 1.411 0.974435 0.968592 0.980279
0.0275423 1.452 0.972831 0.967064 0.978597
0.0277971 1.462 0.972557 0.966761 0.978352
0.0280543 1.467 0.975442 0.97026 0.980624
0.0283139 1.423 0.975379 0.9698 0.980957
0.0285759 1.474 0.972457 0.966729 0.978185
0.0288403 1.443 0.975066 0.969685 0.980446
0.0291072 1.499 0.967118 0.96076 0.973477
0.0293765 1.46 0.973122 0.967484 0.978761
0.0296483 1.465 0.972392 0.966628 0.978156
0.0299226 1.467 0.969993 0.963725 0.976262
0.0301995 1.486 0.979202 0.974548 0.983855
0.0304789 1.524 0.970768 0.965137 0.976399
0.030761 1.472 0.973209 0.967546 0.978872
0.0310456 1.51 0.972064 0.966343 0.977785
0.0313329 1.528 0.972658 0.966949 0.978368
0.0316228 1.511 0.965645 0.959344 0.971945
0.0319154 1.537 0.967734 0.961461 0.974007
0.0322107 1.525 0.969642 0.963673 0.975611
0.0325087 1.499 0.969705 0.963575 0.975836
0.0328095 1.488 0.967799 0.961568 0.974031
0.0331131 1.586 0.966133 0.959901 0.972366
0.0334195 1.584 0.966893 0.960731 0.973055
0.0337287 1.508 0.967864 0.96178 0.973947
0.0340408 1.538 0.964082 0.957456 0.970709
0.0343558 1.586 0.965973 0.959407 0.972539
0.0346737 1.569 0.970096 0.964068 0.976124
0.0349945 1.594 0.96672 0.960313 0.973126
0.0353183 1.552 0.967248 0.960902 0.973594
0.0356451 1.572 0.969445 0.963371 0.975519
0.0359749 1.557 0.964464 0.958109 0.970819
0.0363078 1.575 0.96628 0.960053 0.972506
0.0366438 1.577 0.964408 0.957931 0.970885
0.0369828 1.598 0.961764 0.955052 0.968477
0.037325 1.617 0.96395 0.957259 0.970642
0.0376704 1.588 0.964683 0.957967 0.9714
0.0380189 1.64 0.958995 0.952076 0.965914
0.0383707 1.642 0.960066 0.953035 0.967098
0.0387258 1.611 0.959097 0.952018 0.966176
0.0390841 1.624 0.961432 0.954527 0.968337
0.0394457 1.61 0.967782 0.961662 0.973901
0.0398107 1.627 0.960209 0.953453 0.966965
0.0401791 1.651 0.963883 0.957436 0.97033
0.0405509 1.673 0.962913 0.956428 0.969398
0.0409261 1.663 0.954291 0.946916 0.961665
0.0413048 1.663 0.956984 0.949902 0.964066
0.0416869 1.671 0.959758 0.952708 0.966809
0.0420727 1.666 0.956376 0.949038 0.963714
0.042462 1.686 0.957309 0.95022 0.964398
0.0428549 1.705 0.957816 0.950637 0.964996
0.0432514 1.656 0.954403 0.946981 0.961824
0.0436516 1.728 0.957762 0.950605 0.964919
0.0440555 1.688 0.955029 0.947802 0.962257
0.0444631 1.723 0.949701 0.941716 0.957687
0.0448745 1.666 0.95915 0.952048 0.966251
0.0452898 1.757 0.952641 0.945116 0.960166
0.0457088 1.74 0.957928 0.950996 0.96486
0.0461318 1.757 0.950784 0.942854 0.958714
0.0465586 1.702 0.9557 0.948467 0.962933
0.0469894 1.679 0.958849 0.951912 0.965787
0.0474242 1.798 0.948284 0.940225 0.956344
0.047863 1.799 0.951261 0.943645 0.958877
0.0483059 1.798 0.951784 0.944433 0.959136
0.0487528 1.739 0.952846 0.945389 0.960303
0.049204 1.82 0.952088 0.944739 0.959436
0.0496592 1.789 0.948203 0.940379 0.956026
0.0501187 1.808 0.954187 0.946943 0.96143
0.0505825 1.855 0.94703 0.939122 0.954938
0.0510505 1.845 0.949412 0.941812 0.957013
0.0515229 1.819 0.942429 0.934072 0.950785
0.0519996 1.849 0.949026 0.941299 0.956752
0.0524807 1.848 0.953498 0.946128 0.960867
0.0529663 1.869 0.947761 0.940157 0.955366
0.0534564 1.814 0.954651 0.947362 0.96194
0.0539511 1.881 0.944459 0.93632 0.952598
0.0544503 1.848 0.951061 0.943449 0.958673
0.0549541 1.86 0.945678 0.93773 0.953625
0.0554626 1.877 0.949698 0.9421 0.957297
0.0559758 1.867 0.94679 0.938715 0.954865
0.0564937 1.873 0.941556 0.933221 0.949892
0.0570164 1.934 0.947651 0.939884 0.955417
0.057544 1.908 0.954435 0.947339 0.961531
0.0580764 1.871 0.947153 0.939253 0.955054
0.0586138 1.967 0.947537 0.939596 0.955479
0.0591562 1.937 0.939246 0.931061 0.947431
0.0597035 1.956 0.938409 0.930043 0.946775
0.060256 1.983 0.936754 0.928073 0.945436
0.0608135 1.988 0.938022 0.929353 0.94669
0.0613762 1.951 0.946305 0.938597 0.954012
0.0619441 2.017 0.93678 0.928227 0.945334
0.0625173 2 0.941155 0.933019 0.94929
0.0630957 2.014 0.937394 0.92881 0.945978
0.0636796 2.057 0.946983 0.939519 0.954447
0.0642688 2.016 0.939163 0.930733 0.947594
0.0648634 2.052 0.926683 0.917444 0.935922
0.0654636 2.081 0.92983 0.920787 0.938873
0.0660693 2.093 0.933511 0.92495 0.942073
0.0666807 2.081 0.931935 0.922807 0.941063
0.0672977 2.108 0.938416 0.930091 0.946741
0.0679204 2.082 0.927525 0.918464 0.936586
0.0685488 2.161 0.933747 0.925041 0.942453
0.0691831 2.107 0.930555 0.921801 0.93931
0.0698232 2.123 0.937506 0.92932 0.945692
0.0704693 2.141 0.937427 0.929124 0.945731
0.0711214 2.145 0.929486 0.920506 0.938465
0.0717794 2.202 0.923892 0.914524 0.93326
0.0724436 2.176 0.936888 0.928415 0.945362
0.0731139 2.245 0.927714 0.918784 0.936645
0.0737904 2.223 0.935625 0.926943 0.944307
0.0744732 2.211 0.918377 0.908845 0.927909
0.0751623 2.186 0.932035 0.923221 0.940848
0.0758578 2.219 0.921842 0.912832 0.930852
0.0765597 2.239 0.928716 0.920016 0.937416
0.0772681 2.228 0.92623 0.916944 0.935516
0.077983 2.232 0.925327 0.916038 0.934617
0.0787046 2.269 0.920745 0.91139 0.9301
0.0794328 2.247 0.935481 0.927172 0.943789
0.0801678 2.333 0.925086 0.916077 0.934095
0.0809096 2.235 0.925926 0.916734 0.935119
0.0816582 2.298 0.929708 0.920611 0.938805
0.0824138 2.364 0.921553 0.912424 0.930682
0.0831764 2.379 0.916795 0.907201 0.926389
0.083946 2.373 0.921027 0.911723 0.930331
0.0847227 2.38 0.917568 0.907995 0.92714
0.0855067 2.395 0.918635 0.909409 0.927861
0.0862979 2.414 0.918867 0.909477 0.928257
0.0870964 2.341 0.914369 0.904565 0.924173
0.0879023 2.424 0.914062 0.904325 0.923799
0.0887156 2.444 0.912523 0.902635 0.92241
0.0895365 2.412 0.906223 0.896044 0.916402
0.0903649 2.44 0.919625 0.9102 0.92905
0.0912011 2.412 0.914814 0.905286 0.924342
0.092045 2.412 0.91059 0.90072 0.920459
0.0928966 2.573 0.90471 0.894609 0.914811
0.0937562 2.527 0.913642 0.903987 0.923298
0.0946237 2.473 0.915666 0.90618 0.925151
0.0954993 2.51 0.91624 0.90682 0.92566
0.0963829 2.553 0.909514 0.899715 0.919313
0.0972747 2.565 0.906141 0.896038 0.916243
0.0981748 2.564 0.917423 0.907804 0.927042
0.0990832 2.553 0.908509 0.898733 0.918285
0.1 2.601 0.906296 0.896193 0.916398
0.100925 2.671 0.910374 0.900593 0.920155
0.101859 2.592 0.910415 0.900741 0.920089
0.102802 2.639 0.908043 0.897895 0.918191
0.103753 2.729 0.906591 0.896478 0.916705
0.104713 2.73 0.898637 0.888164 0.909111
0.105682 2.619 0.903957 0.894083 0.913832
0.10666 2.69 0.904813 0.894603 0.915023
0.107647 2.743 0.900305 0.89026 0.91035
0.108643 2.722 0.894804 0.884225 0.905383
0.109648 2.801 0.900866 0.890773 0.910959
0.110662 2.705 0.89669 0.88608 0.907301
0.111686 2.807 0.888244 0.877234 0.899253
0.11272 2.788 0.900039 0.889624 0.910454
0.113763 2.744 0.895857 0.885076 0.906638
0.114815 2.857 0.891981 0.881183 0.902779
0.115878 2.839 0.897192 0.886898 0.907486
0.11695 2.852 0.88988 0.879017 0.900743
0.118032 2.88 0.889878 0.87903 0.900727
0.119124 2.896 0.888764 0.878109 0.89942
0.120226 2.854 0.902619 0.892651 0.912588
0.121339 2.901 0.886928 0.87621 0.897647
0.122462 2.886 0.888803 0.878042 0.899565
0.123595 3.015 0.884803 0.873783 0.895823
0.124738 2.983 0.884563 0.873535 0.89559
0.125893 2.981 0.886206 0.875643 0.896768
0.127057 3.053 0.885349 0.874443 0.896255
0.128233 2.941 0.892215 0.881593 0.902838
0.12942 3.061 0.882307 0.871088 0.893526
0.130617 3.135 0.892841 0.882302 0.90338
0.131826 3.131 0.883344 0.872747 0.89394
0.133045 3.115 0.88418 0.873296 0.895063
0.134276 3.156 0.873435 0.862443 0.884427
0.135519 3.184 0.878529 0.867499 0.88956
0.136773 3.222 0.872846 0.861276 0.884416
0.138038 3.218 0.871549 0.860197 0.882901
0.139316 3.217 0.858312 0.846407 0.870217
0.140605 3.249 0.87779 0.866464 0.889117
0.141906 3.255 0.87845 0.867325 0.889575
0.143219 3.307 0.859627 0.847843 0.871412
0.144544 3.247 0.867658 0.856259 0.879057
0.145881 3.364 0.853826 0.841906 0.865746
0.147231 3.265 0.87356 0.862358 0.884761
0.148594 3.376 0.875791 0.864865 0.886717
0.149968 3.358 0.865188 0.853645 0.876732
0.151356 3.348 0.861511 0.849648 0.873373
0.152757 3.406 0.862274 0.850365 0.874184
0.15417 3.432 0.86611 0.854673 0.877547
0.155597 3.428 0.863071 0.851456 0.874687
0.157036 3.469 0.857371 0.845543 0.869198
0.158489 3.498 0.862733 0.851024 0.874443
0.159956 3.534 0.8541 0.841986 0.866215
0.161436 3.566 0.853429 0.841462 0.865397
0.16293 3.599 0.851775 0.839774 0.863776
0.164437 3.497 0.860304 0.848765 0.871842
0.165959 3.692 0.843993 0.832079 0.855907
0.167494 3.637 0.845053 0.832845 0.857261
0.169044 3.578 0.844887 0.832496 0.857277
0.170608 3.809 0.83625 0.823949 0.84855
0.172187 3.72 0.850152 0.838286 0.862017
0.17378 3.734 0.850507 0.838306 0.862709
0.175388 3.783 0.843883 0.831489 0.856277
0.177011 3.774 0.837632 0.825149 0.850116
0.178649 3.843 0.840429 0.828295 0.852563
0.180302 3.766 0.837727 0.825479 0.849975
0.18197 3.913 0.84438 0.832094 0.856666
0.183654 3.878 0.838747 0.826315 0.851178
0.185353 4.003 0.830272 0.817963 0.842581
0.187068 3.923 0.835087 0.82291 0.847264
0.188799 3.934 0.836218 0.823774 0.848661
0.190546 4.021 0.82614 0.8137 0.83858
0.192309 3.943 0.83068 0.818065 0.843295
0.194089 3.915 0.838498 0.826298 0.850697
0.195884 4.112 0.832459 0.820104 0.844814
0.197697 4.042 0.823975 0.811246 0.836705
0.199526 4.007 0.823376 0.810446 0.836306
0.201372 4.217 0.813627 0.800619 0.826635
0.203236 4.18 0.826695 0.814164 0.839226
0.205116 4.148 0.818941 0.80604 0.831843
0.207014 4.189 0.829351 0.816968 0.841735
0.20893 4.295 0.823356 0.810731 0.83598
0.210863 4.217 0.816667 0.803913 0.829422
0.212814 4.348 0.816601 0.804098 0.829104
0.214783 4.309 0.808314 0.795219 0.821409
0.21677 4.335 0.809894 0.796963 0.822825
0.218776 4.351 0.818874 0.806293 0.831456
0.2208 4.39 0.819528 0.807048 0.832008
0.222844 4.478 0.803195 0.790274 0.816117
0.224905 4.394 0.812013 0.799283 0.824744
0.226986 4.413 0.808529 0.795497 0.821561
0.229087 4.576 0.801166 0.787971 0.814362
0.231206 4.615 0.792884 0.77969 0.806078
0.233346 4.617 0.794973 0.781931 0.808015
0.235505 4.592 0.802516 0.789578 0.815453
0.237684 4.653 0.794628 0.781422 0.807834
0.239883 4.682 0.798863 0.785585 0.81214
0.242103 4.692 0.795347 0.782098 0.808597
0.244343 4.772 0.798927 0.785975 0.81188
0.246604 4.773 0.78405 0.770577 0.797523
0.248886 4.813 0.788749 0.775551 0.801948
0.251189 4.732 0.795769 0.782455 0.809084
0.253513 4.806 0.785825 0.772562 0.799087
0.255859 4.782 0.776938 0.763393 0.790483
0.258226 4.886 0.778575 0.76526 0.79189
0.260615 4.944 0.784938 0.771757 0.79812
0.263027 4.973 0.780271 0.767079 0.793463
0.265461 4.955 0.782647 0.769422 0.795871
0.267917 5.019 0.784288 0.770971 0.797604
0.270396 5.069 0.775146 0.761791 0.7885
0.272898 5.05 0.77446 0.760917 0.788004
0.275423 5.134 0.756833 0.7429 0.770766
0.277971 5.115 0.77215 0.758947 0.785352
0.280543 5.237 0.77035 0.756958 0.783742
0.283139 5.133 0.762224 0.748419 0.776029
0.285759 5.161 0.764884 0.751345 0.778424
0.288403 5.251 0.759777 0.745997 0.773557
0.291072 5.235 0.77359 0.760154 0.787026
0.293765 5.336 0.766158 0.752845 0.779471
0.296483 5.323 0.753573 0.73966 0.767485
0.299226 5.326 0.747803 0.733798 0.761807
0.301995 5.418 0.758868 0.74524 0.772496
0.304789 5.445 0.743077 0.729388 0.756765
0.30761 5.518 0.745733 0.73185 0.759616
0.310456 5.512 0.750619 0.737002 0.764237
0.313329 5.533 0.741334 0.727586 0.755082
0.316228 5.517 0.749294 0.735708 0.762879
0.319154 5.549 0.74216 0.728375 0.755945
0.322107 5.569 0.748089 0.734499 0.761679
0.325087 5.632 0.743266 0.729432 0.757099
0.328095 5.663 0.731365 0.71729 0.745441
0.331131 5.611 0.739 0.725323 0.752678
0.334195 5.698 0.72233 0.708091 0.736568
0.337287 5.721 0.728574 0.714731 0.742417
0.340408 5.82 0.729744 0.715878 0.743609
0.343558 5.7 0.733898 0.719997 0.747799
0.346737 5.782 0.721998 0.708313 0.735682
0.349945 5.763 0.732815 0.719065 0.746565
0.353183 5.842 0.716396 0.702448 0.730344
0.356451 5.861 0.708403 0.694469 0.722336
0.359749 6 0.708609 0.694538 0.722681
0.363078 5.989 0.719384 0.705154 0.733614
0.366438 5.982 0.701369 0.687153 0.715586
0.369828 5.892 0.715608 0.701358 0.729857
0.37325 6.019 0.711866 0.698026 0.725706
0.376704 5.959 0.717763 0.703603 0.731922
0.380189 6.068 0.705367 0.691125 0.71961
0.383707 6.079 0.706978 0.693031 0.720926
0.387258 6.056 0.703411 0.689271 0.717551
0.390841 6.142 0.693033 0.679139 0.706927
0.394457 6.105 0.704297 0.690132 0.718462
0.398107 6.184 0.697692 0.683496 0.711888
0.401791 6.219 0.688895 0.674983 0.702808
0.405509 6.226 0.696551 0.68257 0.710531
0.409261 6.288 0.689827 0.675271 0.704383
0.413048 6.263 0.689584 0.675487 0.703681
0.416869 6.281 0.680396 0.666387 0.694405
0.420727 6.37 0.681385 0.667575 0.695195
0.42462 6.298 0.670754 0.65657 0.684938
0.428549 6.365 0.666391 0.651942 0.680839
0.432514 6.363 0.668246 0.654231 0.682262
0.436516 6.396 0.659177 0.645083 0.673271
0.440555 6.427 0.658127 0.643902 0.672351
0.444631 6.466 0.665395 0.651276 0.679514
0.448745 6.471 0.657482 0.643366 0.671597
0.452898 6.483 0.658238 0.644248 0.672228
0.457088 6.506 0.639614 0.625549 0.65368
0.461318 6.461 0.652428 0.638139 0.666717
0.465586 6.529 0.656881 0.642731 0.671031
0.469894 6.539 0.650283 0.636275 0.664292
0.474242 6.569 0.652017 0.63791 0.666124
0.47863 6.53 0.650917 0.636742 0.665092
0.483059 6.612 0.64133 0.627028 0.655632
0.487528 6.622 0.631456 0.617528 0.645385
0.49204 6.603 0.647303 0.632846 0.661761
0.496592 6.637 0.641884 0.627827 0.655942
0.501187 6.653 0.627863 0.61355 0.642177
0.505825 6.626 0.637701 0.623525 0.651877
0.510505 6.675 0.629119 0.615109 0.643128
0.515229 6.693 0.631658 0.617597 0.645719
0.519996 6.715 0.623427 0.609287 0.637567
0.524807 6.747 0.626364 0.612038 0.64069
0.529663 6.699 0.62519 0.610954 0.639426
0.534564 6.736 0.628357 0.614416 0.642298
0.539511 6.773 0.608512 0.594594 0.62243
0.544503 6.773 0.606506 0.592468 0.620545
0.549541 6.756 0.612398 0.598611 0.626184
0.554626 6.772 0.606485 0.59234 0.620629
0.559758 6.781 0.610607 0.59647 0.624743
0.564937 6.823 0.606563 0.592756 0.620369
0.570164 6.788 0.600533 0.58662 0.614445
0.57544 6.792 0.602678 0.588909 0.616447
0.580764 6.812 0.592914 0.57852 0.607309
0.586138 6.843 0.604928 0.590966 0.618891
0.591562 6.847 0.587261 0.573093 0.601429
0.597035 6.862 0.58372 0.569848 0.597593
0.60256 6.887 0.580883 0.566963 0.594802
0.608135 6.873 0.578459 0.565011 0.591906
0.613762 6.866 0.582133 0.568211 0.596056
0.619441 6.885 0.570872 0.557146 0.584597
0.625173 6.89 0.567508 0.553636 0.581379
0.630957 6.883 0.562856 0.549196 0.576515
0.636796 6.898 0.566807 0.553651 0.579963
0.642688 6.894 0.56429 0.550567 0.578013
0.648634 6.925 0.564137 0.550713 0.577561
0.654636 6.912 0.563866 0.550047 0.577685
0.660693 6.915 0.561814 0.548213 0.575415
0.666807 6.917 0.559631 0.546142 0.573119
0.672977 6.914 0.558384 0.544706 0.572061
0.679204 6.919 0.563259 0.550078 0.576441
0.685488 6.935 0.542086 0.528827 0.555346
0.691831 6.932 0.554881 0.541237 0.568525
0.698232 6.967 0.535099 0.522097 0.548102
0.704693 6.937 0.539765 0.526461 0.553069
0.711214 6.949 0.537591 0.524411 0.550772
0.717794 6.964 0.534254 0.52144 0.547068
0.724436 6.957 0.529681 0.516685 0.542676
0.731139 6.966 0.526734 0.513463 0.540006
0.737904 6.966 0.526793 0.513542 0.540043
0.744732 6.976 0.536448 0.523357 0.549539
0.751623 6.969 0.532001 0.518607 0.545394
0.758578 6.972 0.514469 0.50123 0.527708
0.765597 6.966 0.519021 0.506213 0.531828
0.772681 6.978 0.519007 0.506177 0.531837
0.77983 6.979 0.518639 0.50553 0.531749
0.787046 6.982 0.50518 0.492231 0.518129
0.794328 6.968 0.507705 0.49456 0.52085
0.801678 6.988 0.494282 0.481871 0.506693
0.809096 6.981 0.506529 0.493667 0.519391
0.816582 6.982 0.506154 0.493382 0.518926
0.824138 6.984 0.489536 0.47676 0.502311
0.831764 6.983 0.490374 0.477872 0.502875
0.83946 6.994 0.495837 0.482721 0.508954
0.847227 6.985 0.481689 0.46921 0.494168
0.855067 6.991 0.483989 0.471651 0.496327
0.862979 6.986 0.478283 0.466074 0.490492
0.870964 6.998 0.474633 0.462672 0.486595
0.879023 6.982 0.478352 0.465999 0.490704
0.887156 6.991 0.463746 0.451721 0.475771
0.895365 6.994 0.47394 0.461817 0.486062
0.903649 6.997 0.462673 0.450809 0.474538
0.912011 6.996 0.474792 0.46256 0.487025
0.92045 6.999 0.469358 0.457322 0.481393
0.928966 6.991 0.460945 0.448853 0.473038
0.937562 6.997 0.460267 0.448255 0.472279
0.946237 6.992 0.465202 0.453219 0.477185
0.954993 6.998 0.458424 0.446336 0.470512
0.963829 6.994 0.453811 0.441518 0.466103
0.972747 6.997 0.440425 0.429203 0.451646
0.981748 7 0.443886 0.432057 0.455716
0.990832 6.997 0.449557 0.437426 0.461689
1 7 0.432805 0.4216 0.444011
1.00925 7 0.43747 0.425906 0.449033
1.01859 7 0.433741 0.422452 0.445029
1.02802 6.997 0.438441 0.426828 0.450054
1.03753 6.999 0.436808 0.425572 0.448044
1.04713 6.995 0.417096 0.406235 0.427957
1.05682 6.997 0.431479 0.420055 0.442903
1.0666 7 0.420257 0.408905 0.431609
1.07647 7 0.409738 0.399238 0.420238
1.08643 7 0.419614 0.408524 0.430703
1.09648 7 0.411401 0.400386 0.422416
1.10662 7 0.418849 0.407701 0.429998
1.11686 6.999 0.41318 0.402428 0.423931
1.1272 6.999 0.406857 0.395832 0.417882
1.13763 7 0.400955 0.390432 0.411478
1.14815 7 0.415132 0.403957 0.426307
1.15878 6.998 0.408987 0.398023 0.419952
1.1695 7 0.395858 0.385522 0.406195
1.18032 7 0.397296 0.386637 0.407956
1.19124 7 0.397111 0.386645 0.407578
1.20226 7 0.389606 0.379706 0.399507
1.21339 7 0.384152 0.373854 0.394451
1.22462 7 0.378697 0.369042 0.388353
1.23595 7 0.390794 0.380716 0.400873
1.24738 6.999 0.383611 0.373506 0.393716
1.25893 7 0.379836 0.369572 0.3901
1.27057 7 0.375159 0.365261 0.385058
1.28233 7 0.373228 0.363555 0.382901
1.2942 7 0.36807 0.358171 0.37797
1.30617 7 0.370499 0.36057 0.380427
1.31826 7 0.372543 0.362584 0.382502
1.33045 7 0.364633 0.355202 0.374064
1.34276 7 0.358415 0.348935 0.367895
1.35519 7 0.360824 0.351177 0.37047
1.36773 7 0.356449 0.346911 0.365987
1.38038 7 0.356115 0.346483 0.365746
1.39316 7 0.350953 0.341769 0.360137
1.40605 7 0.342252 0.33331 0.351194
1.41906 7 0.344605 0.335379 0.35383
1.43219 7 0.345012 0.336098 0.353926
1.44544 7 0.345437 0.336348 0.354527
1.45881 7 0.327514 0.319148 0.33588
1.47231 7 0.340267 0.331579 0.348955
1.48594 7 0.339378 0.330451 0.348305
1.49968 7 0.339304 0.330574 0.348033
1.51356 7 0.333049 0.324113 0.341986
1.52757 7 0.331506 0.323034 0.339977
1.5417 7 0.32313 0.314543 0.331717
1.55597 7 0.330068 0.321396 0.338739
1.57036 7 0.322572 0.314382 0.330762
1.58489 7 0.324154 0.315765 0.332542
1.59956 7 0.322297 0.313899 0.330695
1.61436 7 0.322885 0.314591 0.331178
1.6293 7 0.315422 0.30727 0.323574
1.64437 7 0.3221 0.313505 0.330696
1.65959 7 0.310904 0.303326 0.318483
1.67494 7 0.310726 0.302859 0.318593
1.69044 7 0.308433 0.300871 0.315996
1.70608 7 0.300636 0.293348 0.307924
1.72187 7 0.304665 0.297098 0.312231
1.7378 7 0.3041 0.29586 0.312341
1.75388 7 0.303149 0.295386 0.310911
1.77011 7 0.301093 0.293529 0.308656
1.78649 7 0.294601 0.287053 0.302148
1.80302 7 0.292329 0.28509 0.299567
1.8197 7 0.290921 0.283487 0.298354
1.83654 7 0.291066 0.284048 0.298084
1.85353 7 0.282456 0.275763 0.289149
1.87068 7 0.279499 0.273125 0.285872
1.88799 7 0.290479 0.283022 0.297936
1.90546 7 0.273535 0.267685 0.279386
1.92309 7 0.277971 0.271435 0.284508
1.94089 7 0.274738 0.268451 0.281025
1.95884 7 0.278576 0.271779 0.285373
1.97697 7 0.277037 0.270764 0.283311
1.99526 7 0.278251 0.27139 0.285112
2.01372 7 0.270971 0.26434 0.277601
2.03236 7 0.270936 0.264527 0.277345
