//tau lambda mean lower_bound upper_bound
1.41906 8 0.341793 0.34062 0.342965
1.43219 8 0.339448 0.338276 0.340619
1.44544 8 0.336049 0.334919 0.33718
1.45881 8 0.333607 0.332438 0.334775
1.47231 8 0.331424 0.33027 0.332579
1.48594 8 0.328877 0.327795 0.32996
1.49968 8 0.325848 0.324768 0.326928
1.51356 8 0.322347 0.321267 0.323427
1.52757 8 0.320279 0.319183 0.321375
1.5417 8 0.317777 0.316695 0.31886
1.55597 8 0.314643 0.313566 0.315721
1.57036 8 0.313667 0.312589 0.314745
1.58489 8 0.310245 0.309151 0.31134
1.59956 8 0.308182 0.307152 0.309213
1.61436 8 0.305689 0.304672 0.306707
1.6293 8 0.303677 0.302648 0.304705
1.64437 8 0.3004 0.2994 0.3014
1.65959 8 0.298511 0.297506 0.299516
1.67494 8 0.295661 0.294699 0.296622
1.69044 8 0.294209 0.293236 0.295182
1.70608 8 0.291115 0.290165 0.292065
1.72187 8 0.28874 0.287799 0.28968
1.7378 8 0.286949 0.286015 0.287884
1.75388 8 0.284068 0.283125 0.285012
1.77011 8 0.282108 0.281212 0.283004
1.78649 8 0.279328 0.278415 0.280241
1.80302 8 0.278779 0.277862 0.279696
1.8197 8 0.276073 0.275198 0.276948
1.83654 8 0.273913 0.273039 0.274787
1.85353 8 0.271439 0.270536 0.272341
1.87068 8 0.269567 0.268722 0.270413
1.88799 8 0.267627 0.266763 0.268491
1.90546 8 0.265198 0.264371 0.266026
1.92309 8 0.262742 0.261904 0.263581
1.94089 8 0.261036 0.260195 0.261876
1.95884 8 0.25915 0.258362 0.259938
1.97697 8 0.257402 0.256583 0.258222
1.99526 8 0.255829 0.255041 0.256617
2.01372 8 0.253737 0.252928 0.254545
2.03236 8 0.251985 0.251196 0.252773
2.05116 8 0.249628 0.248837 0.250419
2.07014 8 0.24832 0.247542 0.249098
2.0893 8 0.246467 0.245708 0.247227
2.10863 8 0.24436 0.243608 0.245111
2.12814 8 0.243491 0.242737 0.244246
2.14783 8 0.241654 0.240917 0.242392
2.1677 8 0.239669 0.238941 0.240397
2.18776 8 0.237504 0.236779 0.238228
2.208 8 0.235976 0.235246 0.236705
2.22844 8 0.234363 0.233654 0.235073
2.24905 8 0.232014 0.231326 0.232702
2.26986 8 0.231604 0.230928 0.232279
2.29087 8 0.228715 0.228045 0.229385
2.31206 8 0.227566 0.226891 0.228241
2.33346 8 0.226476 0.225816 0.227135
2.35505 8 0.224777 0.224144 0.225411
2.37684 8 0.22311 0.222477 0.223744
2.39883 8 0.222298 0.221646 0.22295
2.42103 8 0.220152 0.219521 0.220782
2.44343 8 0.218627 0.217989 0.219264
2.46604 8 0.21764 0.216995 0.218284
2.48886 8 0.215905 0.215283 0.216527
2.51189 8 0.214615 0.214006 0.215224
2.53513 8 0.213399 0.212771 0.214027
2.55859 8 0.211862 0.211273 0.212452
2.58226 8 0.210532 0.209933 0.211132
2.60615 8 0.20886 0.208286 0.209433
2.63027 8 0.208384 0.207799 0.20897
2.65461 8 0.206913 0.206359 0.207467
2.67917 8 0.205061 0.204491 0.20563
2.70396 8 0.203671 0.203114 0.204228
2.72898 8 0.202994 0.202433 0.203555
2.75423 8 0.201323 0.200785 0.201861
2.77971 8 0.20062 0.200099 0.201141
2.80543 8 0.199154 0.198625 0.199684
2.83139 8 0.197631 0.197113 0.198149
2.85759 8 0.196946 0.19641 0.197481
2.88403 8 0.195639 0.195121 0.196157
2.91072 8 0.194805 0.194306 0.195304
2.93765 8 0.194114 0.193603 0.194624
2.96483 8 0.192117 0.191628 0.192607
2.99226 8 0.191162 0.190669 0.191655
3.01995 8 0.19002 0.189537 0.190503
3.04789 8 0.189298 0.188815 0.189782
3.0761 8 0.188206 0.187716 0.188697
3.10456 8 0.187014 0.186566 0.187463
3.13329 8 0.186118 0.185636 0.1866
3.16228 8 0.185018 0.184538 0.185498
3.19154 8 0.183842 0.183404 0.18428
3.22107 8 0.183225 0.182784 0.183667
3.25087 8 0.182118 0.181656 0.18258
3.28095 8 0.181393 0.180953 0.181832
3.31131 8 0.180487 0.180037 0.180937
3.34195 8 0.179367 0.17894 0.179795
3.37287 8 0.178575 0.178148 0.179001
3.40408 8 0.177478 0.177049 0.177907
3.43558 8 0.17696 0.176536 0.177384
3.46737 8 0.176019 0.175607 0.176431
3.49945 8 0.175352 0.174933 0.17577
3.53183 8 0.17462 0.174195 0.175046
3.56451 8 0.173959 0.173563 0.174355
3.59749 8 0.172937 0.172553 0.173321
3.63078 8 0.172105 0.171706 0.172504
3.66438 8 0.171237 0.170832 0.171643
3.69828 8 0.170603 0.170227 0.170979
3.7325 8 0.169809 0.169418 0.170199
3.76704 8 0.168845 0.168468 0.169223
3.80189 8 0.168384 0.168015 0.168753
3.83707 8 0.167515 0.167138 0.167893
3.87258 8 0.166965 0.166594 0.167336
3.90841 8 0.165922 0.165558 0.166286
3.94457 8 0.165205 0.164851 0.165559
3.98107 8 0.164939 0.164587 0.16529
4.01791 8 0.163847 0.163506 0.164188
4.05509 8 0.163177 0.162837 0.163516
4.09261 8 0.162959 0.162619 0.163298
4.13048 8 0.16216 0.161836 0.162485
4.16869 8 0.161588 0.161253 0.161924
4.20727 8 0.161109 0.160777 0.16144
4.2462 8 0.160389 0.160056 0.160722
4.28549 8 0.15971 0.159379 0.160042
4.32514 8 0.159133 0.158811 0.159455
4.36516 8 0.158486 0.158175 0.158798
4.40555 8 0.158185 0.157869 0.158502
4.44631 8 0.157677 0.157362 0.157992
4.48745 8 0.157051 0.15674 0.157362
4.52898 8 0.156552 0.156245 0.156858
4.57088 8 0.155736 0.155442 0.15603
4.61318 8 0.155432 0.155124 0.155739
4.65586 8 0.154831 0.154529 0.155133
4.69894 8 0.15438 0.154077 0.154682
4.74242 8 0.154044 0.153753 0.154335
4.7863 8 0.153418 0.153133 0.153704
4.83059 8 0.152948 0.15267 0.153227
4.87528 8 0.152407 0.15212 0.152695
4.9204 8 0.151946 0.151672 0.15222
4.96592 8 0.151528 0.151256 0.151801
5.01187 8 0.150912 0.150644 0.15118
5.05825 8 0.150751 0.150486 0.151016
5.10505 8 0.150231 0.149962 0.1505
5.15229 8 0.150037 0.149769 0.150305
5.19996 8 0.149403 0.149148 0.149659
5.24807 8 0.149053 0.148791 0.149315
5.29663 8 0.14875 0.148489 0.149012
5.34564 8 0.148341 0.148085 0.148597
5.39511 8 0.147933 0.147682 0.148185
5.44503 8 0.147588 0.147342 0.147834
5.49541 8 0.146933 0.146687 0.14718
5.54626 8 0.146653 0.14639 0.146915
5.59758 8 0.146443 0.146198 0.146688
5.64937 8 0.14586 0.14562 0.1461
5.70164 8 0.145692 0.145445 0.14594
5.7544 8 0.145428 0.145182 0.145673
5.80764 8 0.14491 0.144677 0.145143
5.86138 8 0.144641 0.144408 0.144875
5.91562 8 0.14437 0.144147 0.144594
5.97035 8 0.144055 0.143825 0.144284
6.0256 8 0.143508 0.14329 0.143726
6.08135 8 0.143145 0.142918 0.143372
6.13762 8 0.143128 0.14291 0.143345
6.19441 8 0.14301 0.142781 0.143239
6.25173 8 0.14252 0.142303 0.142737
6.30957 8 0.14214 0.141934 0.142346
6.36796 8 0.141841 0.141629 0.142053
6.42688 8 0.141557 0.141345 0.14177
6.48634 8 0.141245 0.14104 0.141451
6.54636 8 0.141006 0.140803 0.14121
