//tau lambda mean lower_bound upper_bound
0.0239883 1.355 0.978033 0.972881 0.983185
0.0242103 1.377 0.978027 0.972817 0.983238
0.0244343 1.332 0.980725 0.975786 0.985663
0.0246604 1.384 0.971274 0.965085 0.977464
0.0248886 1.366 0.977829 0.972617 0.98304
0.0251189 1.426 0.974733 0.96925 0.980216
0.0253513 1.386 0.978779 0.973653 0.983905
0.0255859 1.398 0.979794 0.974804 0.984783
0.0258226 1.387 0.976603 0.971199 0.982006
0.0260615 1.443 0.974513 0.968923 0.980104
0.0263027 1.419 0.978351 0.973325 0.983378
0.0265461 1.424 0.975322 0.969748 0.980897
0.0267917 1.411 0.977549 0.97241 0.982687
0.0270396 1.449 0.97103 0.964897 0.977164
0.0272898 1.411 0.974435 0.968592 0.980279
0.0275423 1.452 0.972831 0.967064 0.978597
0.0277971 1.462 0.972557 0.966761 0.978352
0.0280543 1.467 0.975442 0.97026 0.980624
0.0283139 1.423 0.975379 0.9698 0.980957
0.0285759 1.474 0.972457 0.966729 0.978185
0.0288403 1.443 0.975066 0.969685 0.980446
0.0291072 1.499 0.967118 0.96076 0.973477
0.0293765 1.46 0.973122 0.967484 0.978761
0.0296483 1.465 0.972392 0.966628 0.978156
0.0299226 1.467 0.969993 0.963725 0.976262
0.0301995 1.486 0.979202 0.974548 0.983855
0.0304789 1.524 0.970768 0.965137 0.976399
0.030761 1.472 0.973209 0.967546 0.978872
0.0310456 1.511 0.972064 0.966343 0.977785
0.0313329 1.527 0.972658 0.966949 0.978368
0.0316228 1.512 0.965609 0.959308 0.971909
0.0319154 1.535 0.967771 0.961498 0.974045
0.0322107 1.525 0.969642 0.963673 0.975611
0.0325087 1.499 0.969705 0.963575 0.975836
0.0328095 1.488 0.967799 0.961568 0.974031
0.0331131 1.586 0.966133 0.959901 0.972366
0.0334195 1.584 0.966893 0.960731 0.973055
0.0337287 1.508 0.967864 0.96178 0.973947
0.0340408 1.538 0.964082 0.957456 0.970709
0.0343558 1.586 0.965973 0.959407 0.972539
0.0346737 1.569 0.970096 0.964068 0.976124
0.0349945 1.594 0.96672 0.960313 0.973126
0.0353183 1.552 0.967248 0.960902 0.973594
0.0356451 1.572 0.969445 0.963371 0.975519
0.0359749 1.557 0.964464 0.958109 0.970819
0.0363078 1.575 0.96628 0.960053 0.972506
0.0366438 1.577 0.964408 0.957931 0.970885
0.0369828 1.598 0.961764 0.955052 0.968477
0.037325 1.617 0.96395 0.957259 0.970642
0.0376704 1.588 0.964683 0.957967 0.9714
0.0380189 1.64 0.958995 0.952076 0.965914
0.0383707 1.642 0.960066 0.953035 0.967098
0.0387258 1.611 0.959097 0.952018 0.966176
0.0390841 1.624 0.961432 0.954527 0.968337
0.0394457 1.61 0.967782 0.961662 0.973901
0.0398107 1.627 0.960209 0.953453 0.966965
0.0401791 1.651 0.963883 0.957436 0.97033
0.0405509 1.673 0.962913 0.956428 0.969398
0.0409261 1.663 0.954291 0.946916 0.961665
0.0413048 1.663 0.956984 0.949902 0.964066
0.0416869 1.671 0.959758 0.952708 0.966809
0.0420727 1.666 0.956376 0.949038 0.963714
0.042462 1.686 0.957309 0.95022 0.964398
0.0428549 1.705 0.957816 0.950637 0.964996
0.0432514 1.656 0.954403 0.946981 0.961824
0.0436516 1.728 0.957762 0.950605 0.964919
0.0440555 1.688 0.955029 0.947802 0.962257
0.0444631 1.723 0.949701 0.941716 0.957687
0.0448745 1.666 0.95915 0.952048 0.966251
0.0452898 1.757 0.952641 0.945116 0.960166
0.0457088 1.74 0.957928 0.950996 0.96486
0.0461318 1.757 0.950784 0.942854 0.958714
0.0465586 1.702 0.9557 0.948467 0.962933
0.0469894 1.679 0.958849 0.951912 0.965787
0.0474242 1.798 0.948284 0.940225 0.956344
0.047863 1.799 0.951261 0.943645 0.958877
0.0483059 1.798 0.951784 0.944433 0.959136
0.0487528 1.738 0.952853 0.945396 0.960311
0.049204 1.819 0.952288 0.944956 0.959621
0.0496592 1.789 0.948203 0.940379 0.956026
0.0501187 1.807 0.954187 0.946943 0.96143
0.0505825 1.855 0.94703 0.939122 0.954938
0.0510505 1.845 0.949412 0.941812 0.957013
0.0515229 1.819 0.942429 0.934072 0.950785
0.0519996 1.849 0.949026 0.941299 0.956752
0.0524807 1.848 0.953498 0.946128 0.960867
0.0529663 1.869 0.947761 0.940157 0.955366
0.0534564 1.814 0.954651 0.947362 0.96194
0.0539511 1.881 0.944459 0.93632 0.952598
0.0544503 1.848 0.951061 0.943449 0.958673
0.0549541 1.86 0.945678 0.93773 0.953625
0.0554626 1.877 0.949698 0.9421 0.957297
0.0559758 1.869 0.946318 0.938202 0.954434
0.0564937 1.871 0.942029 0.933733 0.950326
0.0570164 1.933 0.947665 0.939898 0.955432
0.057544 1.909 0.954435 0.947339 0.961531
0.0580764 1.87 0.947153 0.939253 0.955054
0.0586138 1.967 0.947537 0.939596 0.955479
0.0591562 1.937 0.939246 0.931061 0.947431
0.0597035 1.956 0.938409 0.930043 0.946775
0.060256 1.982 0.936754 0.928073 0.945436
0.0608135 1.988 0.938022 0.929353 0.94669
0.0613762 1.951 0.946303 0.938595 0.954011
0.0619441 2.019 0.93678 0.928227 0.945334
0.0625173 1.998 0.941155 0.933019 0.94929
0.0630957 2.014 0.937394 0.92881 0.945978
0.0636796 2.057 0.946983 0.939519 0.954447
0.0642688 2.018 0.939163 0.930732 0.947593
0.0648634 2.053 0.92617 0.916891 0.935448
0.0654636 2.081 0.929982 0.920945 0.939019
0.0660693 2.096 0.933851 0.925327 0.942376
0.0666807 2.077 0.932056 0.92293 0.941183
0.0672977 2.107 0.938027 0.929683 0.946371
0.0679204 2.085 0.927767 0.918718 0.936816
0.0685488 2.16 0.933574 0.924853 0.942295
0.0691831 2.105 0.930795 0.922059 0.939532
0.0698232 2.127 0.936475 0.928231 0.944719
0.0704693 2.136 0.938645 0.930402 0.946887
0.0711214 2.151 0.928624 0.919608 0.937641
0.0717794 2.208 0.923702 0.914331 0.933074
0.0724436 2.165 0.937725 0.929303 0.946148
0.0731139 2.256 0.927459 0.918532 0.936385
0.0737904 2.221 0.936349 0.927724 0.944973
0.0744732 2.209 0.919117 0.909633 0.928601
0.0751623 2.184 0.931965 0.92318 0.94075
0.0758578 2.218 0.922181 0.913157 0.931206
0.0765597 2.252 0.926798 0.917962 0.935635
0.0772681 2.223 0.92806 0.918893 0.937227
0.077983 2.23 0.923987 0.914619 0.933355
0.0787046 2.278 0.921428 0.912145 0.930711
0.0794328 2.231 0.93637 0.928057 0.944682
0.0801678 2.338 0.926493 0.917619 0.935367
0.0809096 2.239 0.925117 0.915899 0.934334
0.0816582 2.304 0.928983 0.919826 0.93814
0.0824138 2.357 0.922537 0.91345 0.931624
0.0831764 2.406 0.916139 0.906528 0.925751
0.083946 2.352 0.922423 0.913208 0.931639
0.0847227 2.379 0.916626 0.907025 0.926227
0.0855067 2.404 0.918757 0.90951 0.928004
0.0862979 2.391 0.919886 0.910547 0.929225
0.0870964 2.356 0.913685 0.903862 0.923509
0.0879023 2.432 0.913772 0.904049 0.923495
0.0887156 2.433 0.913671 0.903796 0.923546
0.0895365 2.43 0.90597 0.895798 0.916142
0.0903649 2.423 0.920123 0.910748 0.929498
0.0912011 2.41 0.914726 0.9052 0.924252
0.092045 2.433 0.908721 0.898724 0.918719
0.0928966 2.559 0.907672 0.897743 0.917602
0.0937562 2.5 0.913277 0.903574 0.922979
0.0946237 2.496 0.915383 0.905858 0.924908
0.0954993 2.501 0.916103 0.906649 0.925556
0.0963829 2.561 0.910544 0.90075 0.920339
0.0972747 2.559 0.904409 0.894235 0.914582
0.0981748 2.58 0.915907 0.906221 0.925592
0.0990832 2.554 0.908727 0.899016 0.918439
0.1 2.596 0.90723 0.897134 0.917327
0.100925 2.674 0.910013 0.900288 0.919738
0.101859 2.605 0.909414 0.899657 0.919171
0.102802 2.634 0.909098 0.899016 0.919181
0.103753 2.732 0.908495 0.898427 0.918563
0.104713 2.735 0.89788 0.887388 0.908371
0.105682 2.63 0.899854 0.889786 0.909922
0.10666 2.69 0.90834 0.89835 0.91833
0.107647 2.735 0.896991 0.886702 0.90728
0.108643 2.736 0.894536 0.883936 0.905136
0.109648 2.796 0.89909 0.888921 0.90926
0.110662 2.725 0.899601 0.889158 0.910044
0.111686 2.787 0.886619 0.875562 0.897676
0.11272 2.805 0.899097 0.88854 0.909654
0.113763 2.747 0.895556 0.884785 0.906326
0.114815 2.83 0.891759 0.880925 0.902593
0.115878 2.853 0.895492 0.885049 0.905935
0.11695 2.854 0.893063 0.882358 0.903767
0.118032 2.92 0.885893 0.874922 0.896865
0.119124 2.868 0.885242 0.874371 0.896112
0.120226 2.852 0.90561 0.895801 0.915418
0.121339 2.92 0.888672 0.878037 0.899308
0.122462 2.915 0.886411 0.875454 0.897367
0.123595 2.98 0.885151 0.874167 0.896136
0.124738 3.026 0.880307 0.869173 0.891442
0.125893 2.946 0.894218 0.883868 0.904568
0.127057 3.072 0.886936 0.876221 0.89765
0.128233 2.954 0.895113 0.884645 0.905581
0.12942 3.068 0.881549 0.870245 0.892854
0.130617 3.136 0.8926 0.882085 0.903115
0.131826 3.131 0.882229 0.871486 0.892973
0.133045 3.116 0.887689 0.877062 0.898316
0.134276 3.21 0.870708 0.859577 0.881839
0.135519 3.18 0.876889 0.865724 0.888054
0.136773 3.213 0.871006 0.859408 0.882605
0.138038 3.234 0.868629 0.857213 0.880045
0.139316 3.228 0.860823 0.848919 0.872726
0.140605 3.275 0.877745 0.866619 0.888871
0.141906 3.253 0.872017 0.860478 0.883555
0.143219 3.274 0.865271 0.85379 0.876753
0.144544 3.345 0.866947 0.855435 0.878459
0.145881 3.341 0.855923 0.844119 0.867727
0.147231 3.31 0.87615 0.865092 0.887208
0.148594 3.427 0.872524 0.861327 0.88372
0.149968 3.359 0.862249 0.850665 0.873833
0.151356 3.409 0.86182 0.850172 0.873468
0.152757 3.392 0.867061 0.855254 0.878867
0.15417 3.438 0.86234 0.850742 0.873938
0.155597 3.488 0.859429 0.847555 0.871302
0.157036 3.452 0.863543 0.852003 0.875083
0.158489 3.567 0.853946 0.841594 0.866299
0.159956 3.547 0.85616 0.844378 0.867942
0.161436 3.629 0.849144 0.837028 0.861259
0.16293 3.557 0.864064 0.852428 0.8757
0.164437 3.623 0.854311 0.842803 0.86582
0.165959 3.771 0.834452 0.82197 0.846933
0.167494 3.539 0.855279 0.843332 0.867226
0.169044 3.752 0.837245 0.824706 0.849783
0.170608 3.73 0.848338 0.836283 0.860393
0.172187 3.799 0.849267 0.837342 0.861192
0.17378 3.689 0.845866 0.833411 0.85832
0.175388 3.891 0.83698 0.824482 0.849479
0.177011 3.774 0.841776 0.829607 0.853946
0.178649 3.808 0.832852 0.820609 0.845095
0.180302 3.902 0.851772 0.83986 0.863683
0.18197 3.92 0.838599 0.826153 0.851046
0.183654 3.983 0.833522 0.821283 0.84576
0.185353 4.007 0.83132 0.819087 0.843554
0.187068 3.972 0.835087 0.822598 0.847576
0.188799 3.986 0.835847 0.823675 0.84802
0.190546 4.036 0.82586 0.813061 0.83866
0.192309 3.889 0.843722 0.831696 0.855748
0.194089 4.151 0.826089 0.813564 0.838613
0.195884 4.095 0.825326 0.812761 0.837892
0.197697 4.032 0.820687 0.807667 0.833707
0.199526 4.217 0.816785 0.803795 0.829775
0.201372 4.196 0.826747 0.814096 0.839398
0.203236 4.214 0.821993 0.809269 0.834718
0.205116 4.259 0.827302 0.814936 0.839668
0.207014 4.274 0.818605 0.805741 0.831468
0.20893 4.387 0.818739 0.80613 0.831347
0.210863 4.303 0.828741 0.816421 0.84106
0.212814 4.405 0.806772 0.79363 0.819914
0.214783 4.426 0.818694 0.806196 0.831192
0.21677 4.391 0.822097 0.8095 0.834693
0.218776 4.491 0.815197 0.802378 0.828016
0.2208 4.496 0.807899 0.794921 0.820878
0.222844 4.505 0.817055 0.804519 0.829592
0.224905 4.579 0.798658 0.785374 0.811942
0.226986 4.641 0.812297 0.799186 0.825407
0.229087 4.718 0.793085 0.779721 0.80645
0.231206 4.685 0.796733 0.783813 0.809653
0.233346 4.625 0.803104 0.790012 0.816195
0.235505 4.709 0.798674 0.785618 0.811729
0.237684 4.815 0.793013 0.779895 0.806131
0.239883 4.869 0.805199 0.79233 0.818069
0.242103 4.895 0.793848 0.780571 0.807125
0.244343 4.891 0.792701 0.779616 0.805785
0.246604 4.947 0.794549 0.781256 0.807841
0.248886 4.879 0.795232 0.781997 0.808467
0.251189 4.927 0.7904 0.777198 0.803603
0.253513 5.11 0.78301 0.769734 0.796286
0.255859 5.084 0.784328 0.771087 0.79757
0.258226 5.18 0.777162 0.76367 0.790654
0.260615 5.18 0.783004 0.769922 0.796085
0.263027 5.122 0.78057 0.767315 0.793824
0.265461 5.193 0.769749 0.756117 0.783382
0.267917 5.318 0.775512 0.761753 0.789272
0.270396 5.307 0.775837 0.762378 0.789296
0.272898 5.415 0.780002 0.766889 0.793115
0.275423 5.321 0.778006 0.76465 0.791362
0.277971 5.343 0.762815 0.749175 0.776454
0.280543 5.412 0.767144 0.753546 0.780741
0.283139 5.577 0.769058 0.755769 0.782346
0.285759 5.606 0.752693 0.73902 0.766366
0.288403 5.591 0.763102 0.749229 0.776974
0.291072 5.597 0.75849 0.744904 0.772076
0.293765 5.737 0.751501 0.737722 0.765279
0.296483 5.78 0.755631 0.741908 0.769353
0.299226 5.73 0.754077 0.740339 0.767815
0.301995 5.762 0.745819 0.731931 0.759707
0.304789 5.868 0.744701 0.731334 0.758069
0.30761 5.792 0.748077 0.73454 0.761614
0.310456 5.897 0.75537 0.741636 0.769103
0.313329 5.998 0.738883 0.725121 0.752645
0.316228 5.929 0.74423 0.730325 0.758134
0.319154 6.118 0.746328 0.732373 0.760284
0.322107 6.111 0.736719 0.722747 0.750691
0.325087 6.202 0.743848 0.730293 0.757402
0.328095 6.201 0.737616 0.723551 0.751682
0.331131 6.209 0.738809 0.72498 0.752638
0.334195 6.273 0.725278 0.71119 0.739367
0.337287 6.373 0.728082 0.71427 0.741894
0.340408 6.485 0.7252 0.711217 0.739183
0.343558 6.492 0.715071 0.701208 0.728934
0.346737 6.42 0.724842 0.710611 0.739073
0.349945 6.412 0.731921 0.718084 0.745759
0.353183 6.392 0.735212 0.72134 0.749084
0.356451 6.614 0.707851 0.693541 0.722161
0.359749 6.674 0.715688 0.701616 0.72976
0.363078 6.794 0.698887 0.684797 0.712977
0.366438 6.746 0.707756 0.693876 0.721635
0.369828 6.877 0.704503 0.6905 0.718505
0.37325 6.948 0.703274 0.689379 0.717168
0.376704 6.979 0.703375 0.689156 0.717594
0.380189 6.918 0.692259 0.678283 0.706234
0.383707 7.088 0.710572 0.696581 0.724563
0.387258 7.11 0.694504 0.680794 0.708215
0.390841 7.228 0.690846 0.676349 0.705343
0.394457 7.22 0.695402 0.681411 0.709394
0.398107 7.344 0.683858 0.669889 0.697826
0.401791 7.336 0.682744 0.668533 0.696955
0.405509 7.44 0.674765 0.660594 0.688936
0.409261 7.49 0.67982 0.665384 0.694256
0.413048 7.627 0.680159 0.665892 0.694426
0.416869 7.55 0.674533 0.660239 0.688826
0.420727 7.568 0.694628 0.680479 0.708777
0.42462 7.664 0.678498 0.664596 0.692401
0.428549 7.654 0.681982 0.667971 0.695993
0.432514 7.862 0.668223 0.654108 0.682338
0.436516 7.86 0.670747 0.656303 0.685191
0.440555 8.074 0.659234 0.644941 0.673528
0.444631 7.766 0.667282 0.653071 0.681494
0.448745 8.002 0.660608 0.646224 0.674993
0.452898 8.17 0.655797 0.641814 0.669781
0.457088 8.196 0.649008 0.634665 0.663351
0.461318 8.239 0.660368 0.646049 0.674688
0.465586 8.419 0.639385 0.625534 0.653236
0.469894 8.386 0.655833 0.641472 0.670193
0.474242 8.322 0.653458 0.639343 0.667572
0.47863 8.424 0.645836 0.631458 0.660214
0.483059 8.461 0.647213 0.633332 0.661093
0.487528 8.512 0.655988 0.641726 0.67025
0.49204 8.647 0.641495 0.627185 0.655805
0.496592 8.692 0.645774 0.631717 0.65983
0.501187 8.838 0.639078 0.624876 0.653279
0.505825 8.959 0.633141 0.619015 0.647266
0.510505 8.986 0.624602 0.610433 0.638772
0.515229 9.026 0.616532 0.602593 0.630471
0.519996 9.1 0.61995 0.605826 0.634075
0.524807 9.213 0.617056 0.603116 0.630997
0.529663 9.298 0.619535 0.605407 0.633663
0.534564 9.292 0.614562 0.600614 0.628509
0.539511 9.22 0.622929 0.608776 0.637083
0.544503 9.339 0.609937 0.595734 0.62414
0.549541 9.577 0.611282 0.597228 0.625335
0.554626 9.632 0.608285 0.594327 0.622243
0.559758 9.577 0.615383 0.601414 0.629352
0.564937 9.688 0.582747 0.569089 0.596405
0.570164 9.676 0.596428 0.582632 0.610223
0.57544 9.765 0.585877 0.572174 0.599579
0.580764 9.836 0.605341 0.591361 0.619321
0.586138 9.923 0.583482 0.569814 0.597149
0.591562 9.956 0.587239 0.573769 0.600709
0.597035 10.025 0.593045 0.578892 0.607198
0.60256 10.131 0.578468 0.564582 0.592355
0.608135 10.12 0.579807 0.566375 0.593238
0.613762 10.263 0.574855 0.561108 0.588602
0.619441 10.194 0.581419 0.567452 0.595385
0.625173 10.437 0.574487 0.560917 0.588057
0.630957 10.454 0.57225 0.558621 0.585879
0.636796 10.539 0.578472 0.564868 0.592076
0.642688 10.453 0.563136 0.549415 0.576858
0.648634 10.573 0.552321 0.538646 0.565996
0.654636 10.555 0.574306 0.560367 0.588244
0.660693 10.702 0.562154 0.548733 0.575574
0.666807 10.8 0.561316 0.547448 0.575185
0.672977 10.771 0.554833 0.541266 0.5684
0.679204 10.994 0.543045 0.529571 0.556519
0.685488 10.943 0.551149 0.537422 0.564875
0.691831 11.064 0.55353 0.539886 0.567174
0.698232 11.073 0.544318 0.530922 0.557713
0.704693 11.169 0.537461 0.523981 0.550941
0.711214 11.196 0.546961 0.533475 0.560447
0.717794 11.387 0.531455 0.518288 0.544622
0.724436 11.285 0.531717 0.518509 0.544925
0.731139 11.387 0.534556 0.521015 0.548097
0.737904 11.484 0.518274 0.505405 0.531143
0.744732 11.405 0.530776 0.517627 0.543924
0.751623 11.534 0.517325 0.504449 0.5302
0.758578 11.594 0.537954 0.524581 0.551326
0.765597 11.687 0.513803 0.500791 0.526815
0.772681 11.67 0.522416 0.509173 0.535659
0.77983 11.763 0.509963 0.497086 0.52284
0.787046 11.795 0.504934 0.492302 0.517566
0.794328 11.84 0.502315 0.489423 0.515206
0.801678 11.816 0.508204 0.495331 0.521076
0.809096 11.976 0.498246 0.485096 0.511396
0.816582 11.956 0.496848 0.484124 0.509571
0.824138 12.038 0.500425 0.487853 0.512998
0.831764 12.084 0.501331 0.48862 0.514042
0.83946 12.127 0.489654 0.477354 0.501954
0.847227 12.158 0.474178 0.461772 0.486584
0.855067 12.194 0.488662 0.475665 0.50166
0.862979 12.232 0.486445 0.473832 0.499058
0.870964 12.219 0.476694 0.46406 0.489327
0.879023 12.306 0.479474 0.466789 0.492159
0.887156 12.291 0.481037 0.468432 0.493642
0.895365 12.313 0.472621 0.460009 0.485234
0.903649 12.37 0.47066 0.458605 0.482714
0.912011 12.417 0.470087 0.457635 0.482538
0.92045 12.388 0.455812 0.443757 0.467868
0.928966 12.418 0.469573 0.456814 0.482331
0.937562 12.473 0.443228 0.431428 0.455028
0.946237 12.518 0.456632 0.444501 0.468763
0.954993 12.595 0.4544 0.442211 0.46659
0.963829 12.588 0.449031 0.437339 0.460724
0.972747 12.632 0.43424 0.422864 0.445616
0.981748 12.597 0.447046 0.434859 0.459232
0.990832 12.617 0.445588 0.433592 0.457583
1 12.685 0.441532 0.429916 0.453149
1.00925 12.712 0.438684 0.426729 0.45064
1.01859 12.748 0.431882 0.420263 0.443502
1.02802 12.691 0.429261 0.417661 0.440861
1.03753 12.749 0.425172 0.414048 0.436297
1.04713 12.752 0.429785 0.418208 0.441362
1.05682 12.824 0.421066 0.409851 0.432282
1.0666 12.781 0.410681 0.399624 0.421738
1.07647 12.814 0.414445 0.403181 0.425708
1.08643 12.833 0.410616 0.399884 0.421348
1.09648 12.816 0.414865 0.403673 0.426057
1.10662 12.844 0.41774 0.40641 0.42907
1.11686 12.846 0.409827 0.398743 0.420911
1.1272 12.854 0.394215 0.383859 0.40457
1.13763 12.858 0.405167 0.394105 0.416229
1.14815 12.863 0.405027 0.394062 0.415992
1.15878 12.878 0.401951 0.391077 0.412825
1.1695 12.93 0.390165 0.379507 0.400823
1.18032 12.921 0.392774 0.382334 0.403214
1.19124 12.934 0.380752 0.370288 0.391215
1.20226 12.94 0.38617 0.375573 0.396766
1.21339 12.94 0.392145 0.381135 0.403155
1.22462 12.928 0.38221 0.371555 0.392865
1.23595 12.952 0.381983 0.371266 0.3927
1.24738 12.936 0.371218 0.36091 0.381525
1.25893 12.946 0.370739 0.360573 0.380905
1.27057 12.957 0.373525 0.362957 0.384093
1.28233 12.948 0.366693 0.356592 0.376793
1.2942 12.981 0.36 0.350352 0.369648
1.30617 12.967 0.36096 0.351094 0.370827
1.31826 12.962 0.360484 0.349924 0.371044
1.33045 12.983 0.34688 0.337979 0.355781
1.34276 12.983 0.353247 0.34349 0.363003
1.35519 12.989 0.353777 0.343933 0.363622
1.36773 12.979 0.352881 0.342827 0.362936
1.38038 12.985 0.347303 0.337461 0.357146
1.39316 12.99 0.341159 0.331883 0.350435
1.40605 12.983 0.34879 0.338993 0.358588
1.41906 12.992 0.339411 0.329904 0.348918
1.43219 12.993 0.333363 0.324611 0.342116
1.44544 12.977 0.33006 0.321347 0.338773
1.45881 12.994 0.332326 0.323153 0.341499
1.47231 12.995 0.326659 0.317612 0.335706
1.48594 12.989 0.332344 0.322857 0.341831
1.49968 12.996 0.31512 0.306514 0.323726
1.51356 12.997 0.318807 0.310278 0.327337
1.52757 12.998 0.315619 0.307099 0.324138
1.5417 12.999 0.31535 0.306757 0.323943
1.55597 12.998 0.317855 0.309086 0.326625
1.57036 12.999 0.315256 0.306245 0.324267
1.58489 12.998 0.307674 0.299217 0.31613
1.59956 12.995 0.301524 0.293534 0.309514
1.61436 12.997 0.305025 0.296539 0.313512
1.6293 12.997 0.311679 0.303116 0.320243
1.64437 13 0.30839 0.299808 0.316972
1.65959 13 0.292824 0.285607 0.30004
1.67494 12.999 0.301928 0.293379 0.310478
1.69044 12.996 0.297117 0.289276 0.304958
1.70608 12.999 0.290517 0.282575 0.298458
1.72187 13 0.289856 0.282051 0.29766
1.7378 13 0.285868 0.278405 0.293331
1.75388 13 0.28558 0.277998 0.293162
1.77011 13 0.284907 0.277267 0.292546
1.78649 12.996 0.281017 0.273249 0.288786
1.80302 12.997 0.278717 0.271188 0.286246
1.8197 12.999 0.27101 0.264108 0.277912
1.83654 13 0.272446 0.265556 0.279336
1.85353 12.999 0.267146 0.260402 0.273891
1.87068 13 0.266372 0.259103 0.273641
1.88799 13 0.266524 0.259305 0.273742
1.90546 13 0.274328 0.26634 0.282316
1.92309 13 0.264839 0.257683 0.271995
1.94089 13 0.262625 0.255248 0.270001
